    -0.687326      7.73662  -0.00659770   0.00624800
     -2.79490      5.57322  -0.00783706   0.00244474
    -0.827429      4.01859  -0.00762314  -0.00117731
    -0.240433     0.532763   0.00776660   0.00113416
     0.228994     -2.74277  -0.00784807  -0.00632858
    -0.522667      1.69263 -0.000907779   0.00561178
     0.755499      3.80243   0.00775307   0.00651121
     -4.43624   -0.0922690   0.00261259   0.00456148
      3.35749     -3.44759  -0.00539064   0.00177312
      3.67434      2.08726   0.00629377  -0.00439978
    -0.822196     -1.81457  -0.00768358  -0.00645578
      3.28101     0.113979  -0.00728941  -0.00525226
     -1.52045     0.633182 -0.000820398   0.00429219
     0.101496    -0.166637  -0.00583149   0.00626749
     0.108257     0.595014  -0.00609129   0.00313056
     0.501103     -2.91494  3.42727e-05  -0.00432920
      11.7283     -10.1224   0.00743961   0.00546169
      15.4572      14.1922  -0.00177860  -0.00647259
     -4.41774     0.695348   0.00332546   0.00563335
    -0.274611    -0.238471   0.00739866   0.00647652
    -0.738913     -2.09861  -0.00754666   0.00478005
     0.946022     -1.55060   0.00363904  -0.00171745
     -1.48282    -0.251534  0.000734091   0.00637093
     0.332639      1.87231  -0.00610080   0.00558519
     0.501855      2.07070  6.72936e-05  -0.00377107
     -3.18879     -4.46505   0.00775814   0.00119925
    -0.817941     -7.58443  -0.00771224  -0.00283098
      4.43060     -1.59569  -0.00281715  -0.00315619
     -5.99751     -5.37820 -0.000168324   0.00393486
      1.40879     0.574101  -0.00362659   0.00251353
     -1.84136      1.37503  -0.00740862  -0.00402474
     -4.00973     -3.07478  0.000768661   0.00394940
     -4.27394     0.513367   0.00737238  0.000473082
    -0.559188     0.674741  -0.00239640   0.00523651
      1.22245      1.53916  -0.00784159   0.00132453
     0.160567     -2.84474  -0.00746058  -0.00612092
     -5.14445     -12.4289   0.00712395   0.00240898
     0.352275     -1.29620  -0.00553405   0.00579262
     -1.94819     -1.43598  -0.00350475   0.00217211
      2.73888     -6.21946   0.00758410   0.00653458
     -9.59537     -3.08167  -0.00378132   0.00421977
     -2.53271     -1.66630  -0.00136137  -0.00505137
      3.35999      13.4557  -0.00532651  -0.00151634
     -7.77182      6.73461  -0.00779819   0.00623798
      1.79602     -6.57639   0.00782979  -0.00254774
     -6.43896      9.12510   0.00246429  -0.00551891
     -3.24159    -0.104271   0.00777650   0.00498173
     -7.16813     -10.0280   0.00755739   0.00172138
      5.27226      2.29801  -0.00742435  -0.00577974
      4.58287      3.48167   0.00332451 -0.000625610
     -14.9138     0.784072  -0.00522232   0.00653148
      5.61442     -10.4796   0.00447941  0.000705719
      3.32847     -6.05418  -0.00622988   0.00304604
     0.197538      2.65366  -0.00778015   0.00476241
      1.04301     0.676571  -0.00298727   0.00529057
     -1.48330     -3.96710  0.000690579  -0.00198364
    -0.252745     -2.37965   0.00765848   0.00389743
      2.12453      4.16913  -0.00664282  -0.00631142
      23.5174  0.000321213  0.000711441 -5.41841e-05
     -2.00622     -1.28903  0.000509501   0.00592947
     -1.48981      6.70542  0.000448108   0.00582743
     -8.08507      1.79740   0.00522327   0.00653589
     -4.93618     -6.64189  -0.00418568  -0.00447559
     -14.2087     -7.34877   0.00785637   0.00471783
     -4.02415      2.88820   0.00180864   0.00519943
     -6.05764      8.31202   0.00382376  -0.00551796
    -0.869463    -0.841903  -0.00681895  -0.00616539
     0.485621     -5.23187 -0.000574619   0.00649500
      1.19006     0.551621  -0.00776792   0.00173873
    -0.299667     0.338547   0.00689682  -0.00493687
      5.12908      5.96624  -0.00674582   0.00201702
      1.11288      1.76480  -0.00623548   0.00647306
     -1.85677    -0.705220  -0.00710654  -0.00583994
    -0.873834    -0.340567  -0.00664371   0.00488913
    -0.692601     -1.16032  -0.00672412   0.00617576
     -2.36877     0.943977   0.00506210   0.00314325
    0.0347896     0.122888  -0.00251730  -0.00548654
     -4.13578    -0.877480   0.00689983  -0.00545484
      1.39886      1.83367  -0.00398254   0.00624597
      12.9216     -7.08289   0.00490952   0.00427198
      6.50231     -3.24097  0.000123501   0.00645471
     -1.83883      2.67742  -0.00741816   0.00529552
      3.00798      4.92933 -0.000605345   0.00377560
   -0.0681975    0.0389629   0.00440054  -0.00229608
     0.769676      2.53361   0.00781989   0.00115919
     -3.25447      5.43890   0.00760913  -0.00206423
      2.22995     -15.8171  -0.00785041  -0.00643349
     -2.92503      3.49625  -0.00472879 -0.000135899
     -22.0397    -0.818665   0.00277901  -0.00640798
      7.72276     -6.37772   0.00733757   0.00395489
     -3.60456     0.357595  -0.00414538  -0.00448409
     -1.18875     -5.76183   0.00773525  -0.00644970
      1.36233      4.58070  -0.00522518   0.00270844
    -0.360197      2.29038   0.00529298  -0.00588608
    -0.874003    -0.941188  -0.00667298  -0.00326991
      7.87880     -4.88208   0.00650454  -0.00533581
      3.38443      8.25863  -0.00454259  -0.00631046
      10.3399    -0.451888  -0.00591373   0.00163147
     -1.81451     -4.67143  -0.00775385  -0.00518990
      3.65949     -5.66870   0.00588298  -0.00509691
     -5.55080    -0.775129  -0.00210142  -0.00648683
      1.34730    -0.634892  -0.00572026  -0.00429881
     0.394461     -1.09828  -0.00414887   0.00477087
      9.30901     -11.0461  -0.00671005   0.00264359
     -2.84939    -0.888665  -0.00727057  -0.00518006
     -3.71255     -1.06859  -0.00714469   0.00368214
     -9.08898    -0.717502   0.00533295  -0.00600833
     -22.3218     0.143590   0.00638008  -0.00590242
    -0.142866   -0.0152133   0.00713876   0.00106840
     -5.41342     -4.67856   0.00345039  -0.00531149
      2.02614     0.801627  -0.00189376   0.00652426
     -3.02868      1.90408   0.00211883   0.00471890
     -9.86008     -3.40185  -0.00699806   0.00322461
     -6.26669     -3.09095   0.00750875   0.00455213
     -6.73285     -2.91145  -0.00750256  -0.00446153
     -2.18780     -5.44719   0.00774837   0.00179815
      3.64293     -7.51277   0.00541115 -0.000425339
     -3.42465     0.526367   0.00305128  0.000907600
    -0.927316      2.95990  -0.00461489   0.00235438
      9.57975      4.82409   0.00323105   0.00633574
     -2.81374     0.874141  -0.00773335   0.00554341
     -2.26491     -3.68768   0.00749135  -0.00549626
      3.45236     -12.5153  -0.00195432 -0.000523567
     0.236003    0.0875546  -0.00781526  -0.00443234
     -1.02964      1.74934   0.00217736   0.00639093
     -1.25525     -4.47864   0.00762689  0.000751495
     -1.16863     0.104037   0.00753844  -0.00495398
      16.0272      2.42370  -0.00200462  -0.00256586
      3.01300      2.00572 -0.000994444 -0.000374317
     -1.16046    -0.577286   0.00741327  -0.00257891
     0.438860      5.42261  -0.00249726  -0.00259447
      5.37602      8.23338  -0.00481939  -0.00647163
      8.80989     -4.43928   0.00777912   0.00206852
      4.73785     -10.3772   0.00755358   0.00395870
     0.830909  -0.00646497   0.00756943  0.000437752
     -1.32998     -3.20466   0.00621772   0.00653791
      19.2855      6.01370  -0.00720024 -0.000887394
     -4.71690     -2.75060  -0.00724983  -0.00640035
     -9.24251      2.30823   0.00771904  -0.00557590
    -0.816100     -1.41756  -0.00770634   0.00273216
      3.35728     -5.01742  -0.00540900   0.00108242
     -1.61039     -1.66360  -0.00434375  -0.00499535
     -8.88865     -15.1662  -0.00619125   0.00624847
     0.202671     0.882395  -0.00782424   0.00533122
     0.906388    -0.924218   0.00553834  -0.00397450
      2.26138     -2.47014  -0.00754642   0.00100803
     0.256316     0.118863  -0.00764331  -0.00538351
      1.64168     -1.77570   0.00534940  -0.00650787
     -8.55519      5.82975  -0.00223064   0.00629997
      9.02973     -3.16657  -0.00214386   0.00626540
     -2.43363     -2.40621   0.00267625   0.00306010
     -19.9079    -0.708630  -0.00551605  -0.00589305
      6.13230      10.6599  -0.00680876   0.00490665
     -3.31810     -6.55137   0.00648141  -0.00174189
      4.53567     -6.76518   0.00143623  -0.00650406
    -0.871955     -1.89595  -0.00673765  -0.00497019
     -5.08279     -5.92050   0.00507832  -0.00412416
     0.740574   -0.0346007   0.00759459   0.00208425
      4.96860     -20.7995   0.00224209  -0.00653267
      1.86893     -4.33472   0.00681782   0.00505733
     0.242367      2.02004  -0.00776313  -0.00126171
     -14.9203      1.92301  -0.00494957   0.00402462
      5.69985     -1.13575   0.00692558   0.00577509
     -1.33541     -3.04578   0.00606287   0.00264645
      1.99353      4.10814  0.000487566  -0.00508738
     -16.6811      1.83911  -0.00644875   0.00617945
      6.33427     -9.97277  -0.00609493  -0.00166893
      2.94426     0.926022   0.00376463   0.00391752
     -7.12408     0.250505   0.00657368  -0.00638735
     -9.66753     -4.26615  -0.00609970   0.00622082
     -2.45961     -2.98718   0.00165868 -0.000808477
    0.0193509   -0.0214316  -0.00145231   0.00133575
      9.81851    0.0437422   0.00769615  -0.00253589
      3.02241    -0.874302  -0.00168490  -0.00555062
    -0.160916     0.276606   0.00741255  -0.00609851
     -3.91303     0.695556  -0.00523901   0.00566947
     -4.37133     0.144271   0.00493813  -0.00591947
     -2.24019      4.23219   0.00773525  -0.00648355
    0.0394519      2.25329  -0.00281557  -0.00636911
     0.840841    0.0832748   0.00739527  -0.00425717
      3.95165     0.923174   0.00334072   0.00403428
      13.7690      17.4853   0.00780392 -0.000495911
     0.125646      2.82098  -0.00662768   0.00638509
    -0.705860    -0.203902  -0.00700045   0.00651468
    -0.282715     -3.67709   0.00721753  -0.00528193
    -0.583833      8.07978  -0.00338674  -0.00413609
     -9.83407      6.22963  -0.00753212  -0.00651789
      3.08795     -5.58120  -0.00532317  -0.00271940
      10.5493     -1.67926   0.00199795  -0.00534010
     -2.94951     -4.51713  -0.00344992 -0.000600338
     -1.02081      2.47011   0.00153661  -0.00102019
      3.71814     -4.75856   0.00722814  -0.00643492
    -0.774789    -0.293832  -0.00780362   0.00583768
    -0.260003    -0.429913   0.00757733   0.00237650
      4.33579     -13.1115  -0.00601912   0.00516033
     0.787810     0.627436   0.00786710   0.00409484
     -1.44420     -4.47330   0.00228739  0.000915527
    -0.322238    -0.386063   0.00641152   0.00370821
