      8355.34      27.2955
      8294.04      27.2129
      8303.86      27.2655
      8285.42      26.9274
      8318.27      26.9388
      8323.70      26.9722
      8306.73      26.8900
      8386.39      27.2043
      8137.79      26.5399
      8275.30      26.6960
      8185.74      26.7372
      8252.39      26.8356
      8371.23      27.5013
      8318.39      26.8966
      8330.93      27.1811
      8288.17      26.8956
      8387.05      27.2442
      8343.20      27.1949
      8359.49      27.1538
      8346.24      26.7135
      8375.12      26.9217
      8341.08      26.9696
      8312.33      27.1218
      8362.29      27.1170
      8376.10      27.1730
      8395.90      27.2420
      8375.54      27.1998
      8359.15      27.4534
      8356.42      27.3721
      8402.50      27.4666
      8327.95      26.9580
      8303.53      26.8283
      8315.80      27.0471
      8315.97      26.8973
      8302.95      27.0187
      8306.19      27.0627
