64303.9      311.828      144.975      172.831      149.951      169.584
64348.1      311.833      144.974      172.831      149.959      169.578
64331.6      310.897      144.975      172.831      149.967      169.567
64174.2      311.489      144.975      172.830      149.954      169.573
64302.4      313.747      144.974      172.831      149.961      169.577
64290.5      310.977      144.976      172.832      149.950      169.584
64382.9      316.509      144.975      172.830      149.960      169.590
64186.9      311.144      144.975      172.831      149.961      169.569
64102.4      310.158      144.975      172.831      149.973      169.585
64294.5      309.639      144.976      172.830      149.955      169.577
64256.2      306.791      144.975      172.830      149.963      169.579
64179.4      310.911      144.975      172.831      149.962      169.584
64442.4      317.114      144.974      172.832      149.947      169.584
64385.5      313.806      144.976      172.832      149.938      169.582
64122.4      319.399      144.975      172.831      149.953      169.591
64207.4      315.111      144.975      172.831      149.942      169.590
64239.5      310.362      144.976      172.830      149.968      169.577
64139.2      308.448      144.975      172.831      149.973      169.573
64211.8      311.224      144.975      172.831      149.968      169.593
64451.0      306.966      144.974      172.829      149.964      169.573
64278.5      312.551      144.974      172.831      149.962      169.571
64276.7      317.252      144.974      172.832      149.954      169.577
64372.9      316.492      144.975      172.830      149.940      169.592
64079.6      318.160      144.974      172.831      149.950      169.588
64293.8      316.571      144.975      172.830      149.973      169.577
64202.0      313.375      144.974      172.831      149.960      169.588
64504.0      314.809      144.974      172.831      149.953      169.591
64411.7      310.808      144.975      172.830      149.957      169.567
64306.8      311.185      144.976      172.831      149.969      169.595
64310.3      308.027      144.974      172.829      149.948      169.588
64356.4      311.591      144.974      172.830      149.964      169.580
64364.4      308.364      144.974      172.830      149.965      169.573
64194.9      317.572      144.976      172.831      149.961      169.586
64315.9      313.426      144.975      172.832      149.959      169.577
64345.4      316.004      144.973      172.831      149.957      169.570
64450.6      312.980      144.975      172.831      149.965      169.574
64412.6      319.448      144.975      172.831      149.945      169.587
64493.5      309.771      144.975      172.832      149.945      169.561
64214.6      313.596      144.974      172.831      149.949      169.589
64228.6      310.617      144.975      172.830      149.960      169.577
64392.6      313.368      144.975      172.830      149.970      169.574
64139.4      309.154      144.975      172.831      149.973      169.586
64322.4      310.444      144.975      172.832      149.953      169.572
64253.0      320.443      144.975      172.832      149.940      169.584
64025.7      315.050      144.976      172.830      149.976      169.581
64300.9      315.223      144.975      172.831      149.937      169.588
64103.9      318.896      144.975      172.830      149.946      169.588
64225.9      320.001      144.975      172.832      149.941      169.575
64355.5      314.040      144.975      172.831      149.970      169.599
64329.6      311.511      144.974      172.830      149.954      169.563
64286.4      310.237      144.976      172.832      149.958      169.570
64409.3      305.622      144.975      172.831      149.950      169.580
64484.2      308.939      144.975      172.831      149.955      169.570
64244.6      316.370      144.975      172.831      149.964      169.589
64221.7      311.667      144.975      172.831      149.962      169.572
64470.6      312.212      144.975      172.830      149.954      169.584
64435.8      305.058      144.975      172.831      149.970      169.580
64164.1      315.065      144.975      172.831      149.961      169.587
64204.7      315.572      144.975      172.831      149.952      169.579
64250.3      307.431      144.974      172.830      149.956      169.585
64329.1      310.880      144.976      172.831      149.954      169.582
64325.0      315.941      144.974      172.830      149.965      169.579
64346.3      315.476      144.974      172.830      149.952      169.590
64411.3      312.631      144.975      172.831      149.956      169.595
64248.2      314.145      144.975      172.831      149.955      169.578
64085.9      315.204      144.976      172.830      149.962      169.577
64342.4      309.166      144.974      172.832      149.978      169.588
64061.6      317.876      144.975      172.832      149.946      169.585
64246.4      320.211      144.975      172.831      149.948      169.575
64395.1      312.542      144.974      172.829      149.974      169.573
64373.2      307.983      144.975      172.831      149.951      169.577
64399.6      317.877      144.975      172.829      149.970      169.587
64280.9      312.074      144.974      172.832      149.953      169.573
64172.0      311.967      144.974      172.831      149.958      169.591
64290.5      313.024      144.975      172.830      149.952      169.580
64352.0      317.771      144.975      172.832      149.946      169.580
64389.4      316.806      144.975      172.831      149.962      169.573
64382.1      308.706      144.976      172.831      149.973      169.576
64213.9      318.514      144.975      172.830      149.962      169.598
64299.0      305.816      144.975      172.831      149.955      169.586
64152.7      311.872      144.974      172.831      149.959      169.585
64354.9      310.154      144.974      172.831      149.952      169.581
64361.6      311.033      144.976      172.831      149.961      169.587
64281.4      309.213      144.975      172.830      149.959      169.587
64342.6      314.036      144.975      172.831      149.930      169.576
64237.0      311.501      144.976      172.830      149.952      169.581
64428.2      318.173      144.976      172.830      149.955      169.597
64071.4      318.732      144.976      172.829      149.962      169.587
64339.0      313.090      144.975      172.832      149.955      169.567
64387.9      313.079      144.974      172.832      149.945      169.581
64391.0      309.114      144.975      172.830      149.970      169.578
64634.0      309.292      144.975      172.831      149.959      169.584
64189.4      315.387      144.975      172.830      149.962      169.589
64341.7      308.790      144.975      172.830      149.962      169.574
64407.8      306.142      144.975      172.831      149.969      169.578
64071.0      309.498      144.975      172.831      149.959      169.577
64290.3      316.307      144.975      172.830      149.960      169.577
64303.0      312.741      144.974      172.831      149.956      169.576
64250.9      310.917      144.976      172.830      149.940      169.569
64148.3      306.433      144.975      172.830      149.962      169.577
64294.3      314.577      144.975      172.831      149.950      169.581
64251.9      319.199      144.974      172.832      149.951      169.584
64414.8      309.226      144.975      172.830      149.941      169.569
64077.3      312.823      144.974      172.831      149.945      169.587
64247.7      312.768      144.976      172.831      149.961      169.577
64358.5      318.521      144.975      172.830      149.961      169.580
64184.7      311.032      144.975      172.831      149.957      169.557
64373.4      318.622      144.974      172.831      149.946      169.591
64361.9      313.546      144.975      172.831      149.958      169.582
64277.2      318.744      144.975      172.830      149.945      169.578
64353.8      311.916      144.975      172.831      149.966      169.575
64341.3      315.699      144.975      172.831      149.963      169.591
64255.6      314.161      144.975      172.831      149.963      169.586
64470.7      310.759      144.975      172.830      149.961      169.573
64284.6      313.802      144.973      172.832      149.970      169.573
64096.5      321.718      144.976      172.829      149.955      169.587
64228.9      310.073      144.975      172.830      149.955      169.578
64063.1      316.845      144.975      172.831      149.964      169.580
64284.5      322.204      144.976      172.831      149.959      169.581
64160.2      312.003      144.975      172.831      149.966      169.584
64375.3      302.897      144.974      172.831      149.955      169.581
64417.9      311.539      144.975      172.832      149.954      169.584
64258.1      315.128      144.974      172.830      149.964      169.584
64097.0      313.783      144.975      172.831      149.955      169.589
64229.1      316.592      144.976      172.830      149.939      169.577
64310.8      311.217      144.976      172.829      149.948      169.588
64407.3      311.410      144.974      172.832      149.956      169.588
64212.7      318.671      144.975      172.832      149.973      169.589
64425.5      314.531      144.975      172.831      149.962      169.583
64486.3      313.454      144.975      172.830      149.960      169.581
64432.3      309.452      144.974      172.831      149.967      169.598
64334.6      316.480      144.975      172.831      149.961      169.583
64412.0      312.405      144.975      172.830      149.954      169.576
64333.6      311.828      144.975      172.830      149.955      169.580
64143.8      312.535      144.974      172.832      149.939      169.587
63922.4      313.895      144.974      172.831      149.958      169.573
64269.6      311.776      144.975      172.830      149.957      169.572
64115.8      312.105      144.974      172.832      149.946      169.584
64303.6      307.816      144.975      172.831      149.955      169.571
64328.3      317.132      144.975      172.830      149.940      169.584
64244.2      312.317      144.976      172.829      149.966      169.570
64360.0      313.141      144.975      172.831      149.959      169.581
64108.1      317.696      144.974      172.831      149.951      169.580
64312.9      311.540      144.975      172.830      149.966      169.588
64232.7      316.164      144.974      172.831      149.969      169.586
64195.6      314.938      144.975      172.831      149.954      169.569
64108.2      316.202      144.976      172.830      149.966      169.583
64334.6      314.672      144.975      172.829      149.953      169.588
64350.3      309.755      144.975      172.830      149.957      169.582
64425.1      315.025      144.975      172.831      149.945      169.570
64376.7      311.186      144.975      172.831      149.972      169.581
64226.1      316.212      144.974      172.831      149.966      169.575
64378.9      313.272      144.975      172.831      149.948      169.571
64291.7      312.274      144.975      172.831      149.975      169.594
64211.5      312.161      144.974      172.831      149.953      169.578
64123.1      315.971      144.975      172.831      149.956      169.586
64265.8      313.473      144.973      172.832      149.953      169.584
64066.6      314.549      144.975      172.830      149.959      169.579
64262.0      316.388      144.975      172.831      149.964      169.598
64244.7      312.288      144.975      172.831      149.964      169.568
64105.1      315.610      144.975      172.832      149.945      169.580
64235.7      315.375      144.974      172.831      149.957      169.588
64305.0      308.293      144.976      172.830      149.972      169.595
64334.4      312.973      144.976      172.831      149.960      169.573
64167.9      312.825      144.975      172.830      149.960      169.570
64142.8      313.022      144.975      172.831      149.969      169.583
64118.8      312.931      144.975      172.831      149.963      169.580
64219.1      316.663      144.974      172.830      149.970      169.587
64297.0      320.354      144.974      172.829      149.944      169.575
64156.4      312.068      144.974      172.831      149.957      169.589
64129.4      312.680      144.975      172.832      149.959      169.568
64310.6      312.075      144.974      172.830      149.962      169.585
64481.1      310.968      144.975      172.830      149.971      169.588
64502.2      307.607      144.975      172.831      149.973      169.582
64399.7      310.435      144.975      172.831      149.964      169.577
64374.9      313.659      144.975      172.830      149.962      169.570
64374.4      314.627      144.974      172.830      149.948      169.576
64176.1      315.437      144.975      172.829      149.970      169.579
64155.6      313.573      144.975      172.830      149.962      169.570
64332.2      315.847      144.974      172.830      149.974      169.584
64431.7      313.302      144.976      172.831      149.955      169.580
64140.5      317.845      144.976      172.832      149.948      169.587
64103.6      311.194      144.974      172.831      149.971      169.575
64086.1      309.473      144.975      172.831      149.949      169.581
64366.5      317.223      144.976      172.831      149.964      169.580
64411.3      307.515      144.975      172.832      149.964      169.575
64385.0      314.815      144.975      172.830      149.952      169.583
64158.8      308.982      144.974      172.832      149.950      169.580
64331.1      319.559      144.975      172.830      149.952      169.578
64258.5      314.458      144.975      172.831      149.962      169.585
64167.1      319.361      144.975      172.830      149.956      169.576
64395.4      312.338      144.974      172.831      149.946      169.562
64472.8      318.986      144.976      172.829      149.955      169.575
64202.0      314.418      144.975      172.831      149.946      169.581
64361.1      314.527      144.975      172.831      149.945      169.584
64261.7      313.726      144.974      172.832      149.948      169.582
64303.7      307.852      144.975      172.831      149.952      169.567
64144.1      320.241      144.975      172.832      149.959      169.582
64248.2      313.446      144.974      172.829      149.970      169.580
64211.9      315.539      144.974      172.830      149.955      169.576
64366.9      314.845      144.975      172.831      149.945      169.581
64271.9      314.663      144.974      172.830      149.973      169.586
64259.3      317.651      144.974      172.831      149.954      169.584
64257.5      315.086      144.976      172.830      149.967      169.578
64465.1      314.418      144.975      172.830      149.954      169.572
64319.3      321.815      144.974      172.831      149.953      169.585
64039.5      310.249      144.974      172.831      149.949      169.566
64396.1      311.848      144.974      172.830      149.957      169.567
64481.0      313.071      144.974      172.830      149.966      169.579
64351.6      315.977      144.974      172.831      149.973      169.579
64486.4      310.879      144.975      172.831      149.970      169.571
64078.3      315.421      144.975      172.831      149.950      169.576
64390.4      312.592      144.975      172.831      149.955      169.587
64360.7      316.934      144.976      172.830      149.948      169.589
64355.7      309.167      144.975      172.829      149.965      169.585
64205.5      307.717      144.975      172.830      149.967      169.580
64248.8      309.817      144.974      172.831      149.973      169.572
64195.6      313.039      144.976      172.831      149.965      169.588
64296.6      310.239      144.975      172.830      149.977      169.576
64323.1      315.279      144.975      172.831      149.948      169.583
64132.3      310.884      144.974      172.830      149.949      169.590
64327.2      313.918      144.974      172.830      149.960      169.584
64481.5      310.486      144.974      172.830      149.977      169.572
64233.3      312.692      144.974      172.831      149.971      169.594
64233.8      315.707      144.974      172.830      149.973      169.587
64229.0      318.611      144.975      172.832      149.959      169.587
64297.3      317.057      144.975      172.829      149.978      169.582
64194.2      310.685      144.975      172.830      149.967      169.578
64204.1      316.297      144.975      172.830      149.952      169.586
64443.0      305.047      144.974      172.831      149.960      169.586
64373.5      309.326      144.975      172.830      149.959      169.582
64278.0      309.855      144.974      172.830      149.962      169.582
64111.8      305.846      144.974      172.831      149.970      169.570
64037.8      311.700      144.974      172.831      149.946      169.585
64266.6      324.295      144.975      172.829      149.936      169.580
64388.0      313.385      144.974      172.830      149.954      169.588
64176.3      312.420      144.974      172.831      149.970      169.566
64208.8      307.589      144.974      172.832      149.962      169.573
64159.5      312.904      144.976      172.831      149.964      169.586
64262.2      307.224      144.975      172.831      149.951      169.582
64303.5      310.892      144.975      172.829      149.966      169.592
64111.6      312.055      144.975      172.829      149.953      169.576
64168.8      320.733      144.975      172.832      149.953      169.585
64408.1      312.885      144.974      172.830      149.971      169.582
64215.3      309.771      144.974      172.832      149.939      169.573
64334.1      308.655      144.975      172.831      149.960      169.600
64439.8      311.276      144.974      172.831      149.956      169.565
64252.8      311.502      144.975      172.829      149.962      169.591
64213.0      314.504      144.974      172.831      149.952      169.575
64205.3      313.580      144.975      172.830      149.956      169.592
64428.2      308.359      144.975      172.830      149.959      169.591
64421.4      310.231      144.975      172.831      149.952      169.580
64251.0      313.690      144.975      172.830      149.963      169.576
64248.1      315.209      144.975      172.832      149.945      169.580
64169.7      313.562      144.975      172.831      149.948      169.581
64432.7      313.044      144.975      172.832      149.973      169.585
64237.0      314.329      144.974      172.832      149.953      169.579
64332.8      309.396      144.975      172.831      149.956      169.573
64274.1      306.375      144.975      172.830      149.952      169.578
64318.7      320.864      144.975      172.830      149.948      169.591
64246.0      312.689      144.975      172.831      149.964      169.588
64355.9      310.521      144.974      172.831      149.977      169.572
64326.4      310.201      144.974      172.830      149.950      169.583
64198.6      308.648      144.975      172.830      149.957      169.579
64206.5      313.743      144.976      172.831      149.957      169.585
64478.0      311.136      144.975      172.829      149.952      169.574
64260.0      314.637      144.975      172.830      149.948      169.577
64388.5      312.860      144.974      172.831      149.953      169.581
64229.4      308.217      144.975      172.830      149.970      169.578
64310.1      313.601      144.975      172.832      149.971      169.569
64077.0      314.349      144.974      172.830      149.960      169.580
64229.4      317.454      144.975      172.830      149.955      169.587
64221.4      304.785      144.975      172.831      149.954      169.565
64555.2      316.567      144.974      172.831      149.947      169.566
64287.7      308.674      144.975      172.830      149.961      169.574
64233.9      309.849      144.975      172.830      149.973      169.566
64042.5      316.599      144.975      172.831      149.954      169.566
64315.6      315.028      144.975      172.831      149.959      169.595
64187.1      316.444      144.975      172.831      149.948      169.568
64239.9      313.231      144.975      172.832      149.972      169.598
64229.6      307.361      144.975      172.831      149.957      169.584
64332.5      316.423      144.975      172.831      149.970      169.578
64484.3      314.024      144.975      172.830      149.966      169.570
64229.7      313.038      144.975      172.831      149.943      169.578
64157.8      319.476      144.975      172.830      149.932      169.573
64406.4      310.906      144.974      172.830      149.938      169.579
64410.0      311.377      144.974      172.832      149.980      169.577
64271.5      315.120      144.976      172.831      149.949      169.572
64104.7      308.703      144.975      172.832      149.966      169.584
64260.8      312.422      144.975      172.831      149.950      169.583
64466.6      310.059      144.975      172.831      149.963      169.573
64171.0      309.426      144.975      172.832      149.969      169.570
64241.7      306.331      144.976      172.831      149.960      169.570
64359.3      315.416      144.974      172.830      149.957      169.577
64199.5      309.926      144.975      172.831      149.955      169.576
64357.7      309.893      144.975      172.831      149.955      169.577
64262.5      305.277      144.975      172.831      149.966      169.576
64398.2      313.594      144.975      172.832      149.953      169.583
64170.5      313.936      144.974      172.830      149.955      169.589
64218.4      313.052      144.975      172.829      149.959      169.586
64293.1      306.661      144.974      172.831      149.955      169.580
64253.3      311.012      144.975      172.831      149.955      169.584
64424.7      309.015      144.976      172.832      149.954      169.580
64258.5      319.342      144.975      172.831      149.962      169.578
64343.4      306.942      144.974      172.830      149.960      169.570
64384.3      316.275      144.975      172.831      149.946      169.580
64449.7      315.149      144.974      172.830      149.950      169.575
64120.8      310.499      144.975      172.832      149.969      169.578
64318.6      317.812      144.974      172.830      149.966      169.578
64456.8      320.701      144.975      172.832      149.965      169.573
63902.9      315.716      144.975      172.830      149.946      169.575
64182.7      316.020      144.975      172.830      149.938      169.592
64558.1      306.963      144.975      172.831      149.971      169.580
64400.0      312.329      144.974      172.831      149.952      169.590
64363.6      313.873      144.975      172.831      149.955      169.588
64137.4      315.795      144.974      172.830      149.951      169.572
64458.4      312.073      144.975      172.831      149.966      169.568
64362.0      312.545      144.975      172.831      149.970      169.580
64336.0      307.456      144.975      172.830      149.976      169.591
64252.2      304.667      144.974      172.830      149.966      169.586
64312.6      311.115      144.975      172.831      149.971      169.567
64448.4      312.052      144.975      172.831      149.953      169.579
64343.4      309.155      144.974      172.832      149.951      169.584
64339.3      313.637      144.975      172.830      149.952      169.563
64225.8      316.032      144.975      172.830      149.964      169.582
64333.7      317.029      144.975      172.832      149.962      169.577
64283.0      311.960      144.975      172.829      149.942      169.580
64389.5      312.428      144.975      172.831      149.955      169.566
64391.5      316.392      144.975      172.832      149.955      169.594
64584.2      308.979      144.975      172.829      149.957      169.582
64257.7      309.427      144.975      172.830      149.963      169.566
64193.1      317.695      144.976      172.832      149.971      169.583
64523.0      312.706      144.975      172.830      149.950      169.581
64047.4      313.087      144.975      172.831      149.948      169.589
64162.0      314.028      144.973      172.831      149.968      169.588
64250.7      305.931      144.975      172.830      149.965      169.584
64293.6      311.690      144.975      172.830      149.973      169.578
64256.2      314.097      144.975      172.830      149.945      169.581
64434.1      311.205      144.975      172.830      149.949      169.570
64335.3      316.967      144.975      172.831      149.963      169.581
64142.3      318.593      144.975      172.830      149.955      169.572
64244.6      311.162      144.975      172.830      149.968      169.584
64184.1      309.912      144.975      172.830      149.956      169.582
64295.5      318.898      144.975      172.830      149.952      169.573
64224.1      320.071      144.975      172.831      149.952      169.570
64336.1      315.549      144.975      172.831      149.967      169.580
64172.1      311.285      144.975      172.831      149.952      169.591
64326.7      316.969      144.975      172.829      149.948      169.576
64403.7      308.038      144.975      172.830      149.970      169.591
64212.0      311.933      144.975      172.831      149.977      169.578
64153.8      321.551      144.975      172.831      149.934      169.576
64269.8      312.378      144.974      172.832      149.955      169.588
64315.3      317.072      144.975      172.830      149.946      169.589
64321.1      311.139      144.975      172.830      149.964      169.568
64278.2      311.945      144.975      172.830      149.969      169.579
64342.2      315.969      144.974      172.831      149.939      169.595
64113.7      311.132      144.974      172.830      149.957      169.585
64236.4      309.396      144.975      172.830      149.954      169.581
64330.7      316.507      144.975      172.831      149.946      169.585
64182.4      314.040      144.975      172.831      149.970      169.578
64436.6      312.727      144.974      172.831      149.950      169.576
64403.7      314.012      144.975      172.830      149.962      169.581
64142.3      315.618      144.975      172.830      149.966      169.590
63957.9      314.278      144.975      172.831      149.958      169.575
64345.7      307.760      144.974      172.830      149.970      169.578
64309.4      319.737      144.975      172.831      149.958      169.583
64265.1      315.252      144.975      172.830      149.957      169.575
64157.6      312.571      144.974      172.831      149.955      169.573
64228.8      306.883      144.974      172.830      149.960      169.570
64252.5      315.231      144.974      172.831      149.945      169.585
64218.5      311.406      144.974      172.830      149.968      169.587
64129.4      321.208      144.975      172.830      149.952      169.577
64193.8      309.829      144.974      172.832      149.952      169.591
64295.1      310.031      144.974      172.830      149.960      169.574
64038.9      317.360      144.975      172.831      149.957      169.577
64315.4      313.888      144.975      172.831      149.956      169.580
63956.7      322.580      144.975      172.831      149.945      169.582
64303.9      314.722      144.974      172.830      149.952      169.573
64374.7      306.523      144.975      172.831      149.972      169.573
63972.0      313.043      144.975      172.831      149.938      169.563
64341.6      312.789      144.974      172.830      149.948      169.580
64236.4      310.179      144.975      172.831      149.965      169.570
64428.5      319.720      144.975      172.830      149.962      169.570
64426.0      303.251      144.976      172.830      149.961      169.569
64426.5      310.177      144.975      172.831      149.962      169.580
64392.9      310.951      144.975      172.831      149.950      169.577
64124.6      313.003      144.975      172.831      149.951      169.590
64259.0      309.183      144.975      172.830      149.970      169.577
64060.1      311.632      144.973      172.831      149.962      169.583
64383.1      314.813      144.976      172.831      149.962      169.576
64135.6      317.515      144.975      172.831      149.955      169.579
64324.0      311.953      144.975      172.830      149.945      169.576
64171.0      312.919      144.974      172.832      149.960      169.580
64312.1      307.500      144.974      172.831      149.968      169.568
64549.3      313.844      144.975      172.830      149.969      169.587
64114.4      316.181      144.973      172.830      149.938      169.588
64081.4      315.955      144.974      172.830      149.966      169.594
64107.3      310.169      144.975      172.832      149.955      169.573
63970.4      313.338      144.975      172.831      149.945      169.585
64253.4      312.292      144.974      172.830      149.966      169.584
64435.0      308.763      144.975      172.833      149.959      169.598
64313.0      313.687      144.975      172.831      149.956      169.574
64226.2      312.585      144.975      172.831      149.965      169.573
64337.1      316.438      144.974      172.831      149.964      169.580
64159.2      312.767      144.976      172.831      149.951      169.566
64192.4      313.067      144.975      172.829      149.966      169.587
64243.1      315.176      144.974      172.831      149.955      169.583
64266.3      319.528      144.975      172.830      149.954      169.589
64250.4      316.073      144.974      172.829      149.945      169.577
64307.8      315.765      144.974      172.831      149.964      169.573
64316.9      312.021      144.975      172.830      149.964      169.575
64326.0      313.423      144.975      172.829      149.946      169.561
64313.4      316.687      144.975      172.830      149.968      169.583
64331.3      306.870      144.974      172.829      149.976      169.589
64234.7      314.048      144.974      172.830      149.954      169.573
64276.3      317.238      144.974      172.832      149.987      169.584
64040.9      311.512      144.976      172.831      149.946      169.576
64357.0      316.754      144.975      172.832      149.952      169.587
64276.2      312.485      144.974      172.831      149.952      169.577
64294.6      305.880      144.975      172.830      149.978      169.582
64301.5      314.574      144.975      172.829      149.953      169.578
64366.0      313.170      144.975      172.830      149.974      169.578
64338.8      308.552      144.975      172.830      149.961      169.587
63962.4      310.812      144.975      172.831      149.971      169.577
64228.1      310.846      144.975      172.830      149.975      169.566
64127.6      321.302      144.975      172.831      149.950      169.580
64376.5      312.277      144.975      172.831      149.954      169.566
64293.8      313.049      144.975      172.831      149.966      169.574
64281.7      309.441      144.975      172.829      149.968      169.578
64163.6      313.702      144.974      172.832      149.937      169.584
64337.0      312.520      144.974      172.831      149.969      169.578
64524.4      314.459      144.975      172.831      149.962      169.595
64270.1      312.359      144.975      172.831      149.966      169.583
64298.0      306.816      144.975      172.832      149.957      169.587
64058.7      311.930      144.974      172.830      149.948      169.585
64216.2      318.980      144.975      172.832      149.965      169.583
63956.6      317.967      144.974      172.830      149.947      169.584
64255.1      317.229      144.974      172.830      149.948      169.582
64445.0      313.394      144.975      172.832      149.967      169.584
64219.7      314.442      144.975      172.831      149.955      169.588
64314.2      305.672      144.974      172.832      149.950      169.573
64282.9      311.558      144.976      172.831      149.948      169.573
64324.1      313.238      144.976      172.831      149.974      169.566
64144.2      316.031      144.975      172.831      149.946      169.571
64456.9      309.146      144.975      172.832      149.959      169.584
64333.4      317.349      144.975      172.830      149.960      169.583
64126.7      313.083      144.975      172.831      149.959      169.580
64346.2      316.077      144.974      172.830      149.961      169.570
64279.1      315.787      144.975      172.831      149.946      169.580
64249.7      317.402      144.975      172.830      149.948      169.579
64303.0      314.707      144.974      172.830      149.977      169.579
64357.2      311.815      144.975      172.830      149.964      169.583
64281.9      309.306      144.975      172.832      149.960      169.578
64220.2      319.044      144.975      172.831      149.943      169.578
64330.6      315.336      144.975      172.831      149.965      169.579
64330.4      312.595      144.975      172.831      149.948      169.577
64334.7      312.911      144.974      172.829      149.953      169.568
64328.3      310.753      144.975      172.832      149.964      169.568
64153.3      321.234      144.976      172.832      149.950      169.589
64290.6      316.282      144.974      172.832      149.941      169.591
64187.8      313.209      144.975      172.830      149.966      169.598
64425.7      307.747      144.975      172.832      149.964      169.587
64271.0      312.380      144.974      172.829      149.952      169.575
64218.1      312.087      144.975      172.830      149.959      169.580
64217.5      312.478      144.974      172.830      149.955      169.579
64520.4      311.873      144.974      172.831      149.961      169.595
64186.1      319.733      144.975      172.829      149.962      169.579
64261.0      315.307      144.975      172.831      149.954      169.599
64336.5      309.153      144.975      172.829      149.967      169.591
64504.4      313.734      144.974      172.830      149.962      169.589
64219.6      312.376      144.975      172.830      149.962      169.587
64170.9      313.169      144.974      172.831      149.960      169.573
64135.0      312.665      144.974      172.831      149.947      169.574
64226.7      304.043      144.975      172.830      149.949      169.582
64317.5      309.440      144.976      172.830      149.963      169.578
64164.6      317.099      144.974      172.830      149.944      169.576
64315.8      314.993      144.975      172.830      149.962      169.573
64244.2      315.468      144.974      172.832      149.951      169.578
64073.4      318.257      144.975      172.829      149.958      169.591
64190.1      309.804      144.976      172.831      149.965      169.584
64262.9      312.524      144.975      172.828      149.959      169.568
64391.2      320.402      144.976      172.830      149.925      169.577
64267.3      312.643      144.975      172.831      149.957      169.577
64123.2      318.951      144.975      172.831      149.963      169.580
64435.7      311.186      144.974      172.831      149.960      169.569
64206.6      316.148      144.974      172.831      149.956      169.595
64195.4      317.229      144.976      172.831      149.956      169.561
64314.4      312.575      144.974      172.832      149.948      169.572
64256.4      315.558      144.974      172.831      149.968      169.578
64301.7      317.058      144.975      172.831      149.969      169.573
64280.3      311.541      144.975      172.831      149.960      169.577
64375.3      306.652      144.975      172.831      149.970      169.571
64382.1      316.125      144.975      172.830      149.947      169.575
64173.8      313.792      144.975      172.831      149.955      169.587
64269.8      312.280      144.974      172.831      149.947      169.581
64092.3      311.212      144.975      172.832      149.956      169.571
64136.3      312.043      144.975      172.831      149.962      169.580
64202.8      316.872      144.976      172.831      149.955      169.591
64312.9      314.292      144.975      172.831      149.952      169.573
64640.3      305.371      144.974      172.830      149.955      169.576
64192.1      316.475      144.975      172.830      149.956      169.580
64254.5      313.097      144.975      172.830      149.959      169.590
64409.8      308.703      144.974      172.831      149.957      169.580
64346.1      312.564      144.975      172.832      149.957      169.566
64501.5      311.114      144.975      172.830      149.975      169.574
64282.7      310.775      144.975      172.830      149.971      169.588
64230.6      314.439      144.975      172.831      149.950      169.585
