FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXERRA,FLUXB,FLUXERRB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg03buq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:55:21,88.435623,79464.2578125,72.37320709228516,189.82664489746094,2.4807450771331787,0.609499454498291,145.02127075195312,172.71876525878906,149.99844360351562,169.4640655517578,1.1879127025604248
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,76944.171875,67.85151672363281,202.09861755371094,2.615001916885376,1.0757346153259277,141.6688232421875,159.1370849609375,144.8874969482422,153.8000030517578,0.8994797468185425
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,77366.3046875,68.24109649658203,205.41220092773438,2.6366524696350098,0.9706277847290039,141.6663360595703,159.12965393066406,144.8781280517578,153.7960968017578,0.8691402077674866
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,77669.203125,67.83060455322266,199.46685791015625,2.6142919063568115,0.9041342735290527,141.66943359375,159.1221466064453,144.86563110351562,153.79141235351562,1.0044490098953247
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77818.6484375,68.30258178710938,194.58273315429688,2.5495667457580566,0.8168840408325195,151.79287719726562,159.06324768066406,154.9187469482422,153.69296264648438,1.3071120977401733
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78296.671875,68.02769470214844,200.77865600585938,2.5765974521636963,0.7362551689147949,151.79148864746094,159.0619659423828,154.88125610351562,153.7195281982422,0.8409450650215149
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78500.9375,68.23895263671875,208.26123046875,2.606527805328369,0.7012338638305664,151.7902069091797,159.05726623535156,154.8984375,153.7140655517578,0.9176955819129944
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,76528.1875,69.5760726928711,205.1625213623047,2.669083833694458,0.8361387252807617,141.63027954101562,170.39932250976562,144.8671875,165.02969360351562,1.1227593421936035
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,76923.640625,70.0884017944336,208.7384033203125,2.691256284713745,0.8209514617919922,141.61813354492188,170.39169311523438,144.8625030517578,165.00936889648438,0.7865856885910034
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,76784.1875,68.15776824951172,210.21620178222656,2.681687831878662,0.7706789970397949,141.61607360839844,170.38958740234375,144.83047485351562,164.9757843017578,0.9057832360267639
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,74239.5390625,64.73192596435547,207.71633911132812,2.599607467651367,0.9422025680541992,151.73553466796875,170.33123779296875,154.91250610351562,164.9773406982422,1.8112941980361938
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,74493.78125,65.2214126586914,206.7777862548828,2.6015655994415283,0.9155745506286621,151.73675537109375,170.34170532226562,154.8984375,164.9851531982422,1.2431663274765015
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,74454.8046875,64.54814910888672,206.33041381835938,2.6007847785949707,0.9010543823242188,151.735595703125,170.3480224609375,154.87655639648438,164.9914093017578,1.2120453119277954
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,75115.9921875,66.6159439086914,200.8042755126953,2.539645195007324,1.155428409576416,134.91278076171875,161.42361450195312,139.87890625,158.09530639648438,1.620166540145874
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,75392.9765625,66.60670471191406,200.3795166015625,2.538756847381592,1.0490121841430664,134.91000366210938,161.42005920410156,139.86328125,158.09140014648438,1.5055855512619019
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,75325.6328125,66.65984344482422,202.66236877441406,2.555738925933838,0.9724884033203125,134.90846252441406,161.408447265625,139.8585968017578,158.08358764648438,1.9595608711242676
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,74425.7265625,65.53485870361328,205.85345458984375,2.6287338733673096,1.0059247016906738,145.03915405273438,161.3451385498047,149.94296264648438,158.0242156982422,2.007479190826416
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,74873.3203125,66.81336975097656,203.1796875,2.617319345474243,0.9327688217163086,145.03297424316406,161.34579467773438,149.95156860351562,158.00625610351562,1.6327202320098877
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,74763.1171875,66.34092712402344,200.0964813232422,2.5939724445343018,0.9217319488525391,145.03236389160156,161.3424530029297,149.96249389648438,158.00234985351562,1.645499348640442
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,78930.1015625,70.70565795898438,185.3199005126953,2.5382518768310547,0.7101788520812988,134.85540771484375,172.70794677734375,139.77499389648438,169.43203735351562,1.5573285818099976
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,79249.15625,70.07754516601562,183.63430786132812,2.5176141262054443,0.690185546875,134.85357666015625,172.70985412597656,139.78750610351562,169.42813110351562,1.4794431924819946
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,79117.1015625,70.11592102050781,185.92507934570312,2.5353426933288574,0.6407756805419922,134.84603881835938,172.70860290527344,139.79141235351562,169.44375610351562,1.7563999891281128
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,78079.609375,70.68832397460938,188.0380859375,2.4805116653442383,0.6981468200683594,144.9773406982422,172.6713409423828,149.91796875,169.39608764648438,1.9258778095245361
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,78485.9453125,70.67936706542969,191.41725158691406,2.494931697845459,0.6271710395812988,144.9749755859375,172.67201232910156,149.91796875,169.4031219482422,1.8172478675842285
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78659.25,71.00624084472656,190.97003173828125,2.482813596725464,0.6102461814880371,144.98011779785156,172.67599487304688,149.9406280517578,169.40390014648438,1.8710047006607056
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77460.53125,68.71302032470703,199.2195587158203,2.6357622146606445,0.8406867980957031,141.62940979003906,159.08306884765625,144.8054656982422,153.734375,2.0743439197540283
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,76757.2265625,66.82894134521484,198.64602661132812,2.644972324371338,0.8614659309387207,141.62428283691406,159.06863403320312,144.828125,153.74609375,2.3381943702697754
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,76686.296875,67.5751724243164,196.760009765625,2.6416001319885254,0.8301434516906738,141.6203155517578,159.0703887939453,144.81640625,153.7421875,2.0924794673919678
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77747.6875,68.28782653808594,199.91310119628906,2.600126266479492,0.7947854995727539,151.745361328125,159.02293395996094,154.86093139648438,153.6796875,2.041128635406494
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,78489.203125,68.7471923828125,202.76547241210938,2.6008870601654053,0.7425732612609863,151.7427520751953,159.01170349121094,154.8289031982422,153.6765594482422,3.0508828163146973
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,78681.5,68.1419677734375,205.45864868164062,2.6130902767181396,0.6929750442504883,151.7384796142578,159.00721740722656,154.8132781982422,153.6648406982422,3.9071643352508545
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,76604.6953125,68.55020904541016,207.5293731689453,2.6940295696258545,0.8083033561706543,141.5646514892578,170.3640594482422,144.80078125,164.98593139648438,1.5834298133850098
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,77054.09375,68.34024047851562,204.71746826171875,2.67990779876709,0.7779216766357422,141.56761169433594,170.3594512939453,144.8054656982422,164.9460906982422,1.4499173164367676
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,76868.59375,68.04161834716797,203.91885375976562,2.683544635772705,0.778998851776123,141.5667266845703,170.36155700683594,144.7937469482422,164.9835968017578,1.5409235954284668
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,73768.890625,63.357418060302734,210.11538696289062,2.6223597526550293,0.9501328468322754,151.68853759765625,170.32032775878906,154.8664093017578,164.97891235351562,1.6308804750442505
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,74343.40625,64.66338348388672,204.2642059326172,2.5945470333099365,0.8927998542785645,151.69277954101562,170.32200622558594,154.87265014648438,164.96640014648438,1.5048506259918213
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,74460.7109375,65.03799438476562,205.14418029785156,2.5900721549987793,0.8936476707458496,151.70376586914062,170.33436584472656,154.87655639648438,164.9640655517578,1.380453109741211
