1.593888878822326660e+00 9.990261001722418044e-01 1.040087321911786322e+00
1.623611211776733398e+00 1.000475285308776385e+00 1.025838343920871809e+00
1.653333306312561035e+00 9.994765076747197385e-01 1.009094905912535367e+00
1.785555601119995117e+00 9.920407067288241620e-01 9.973582103746059246e-01
1.815277695655822754e+00 1.001910663514161914e+00 1.002484121084236346e+00
1.845000028610229492e+00 9.996119123299013198e-01 1.037989206222084571e+00
1.947777867317199707e+00 9.988972475642891036e-01 1.022268423326273767e+00
1.977500081062316895e+00 1.000096205952395012e+00 1.007719044049138812e+00
2.007222175598144531e+00 1.000893089808422287e+00 1.008263720550407694e+00
2.139444351196289062e+00 9.955983677245170416e-01 1.022849839178465281e+00
2.169166564941406250e+00 9.993702351048845411e-01 1.028918057046609658e+00
3.187777757644653320e+00 1.004296432025432173e+00 9.935764591969600268e-01
3.217500209808349609e+00 1.007164548327680764e+00 9.955568148305100618e-01
3.247222423553466797e+00 1.007608800893148304e+00 1.014108256430076294e+00
3.379444599151611328e+00 1.005149693537341182e+00 1.038587663812356565e+00
3.409166812896728516e+00 1.005368615658252862e+00 1.008876281862809421e+00
3.438889026641845703e+00 1.008423833226085309e+00 9.993321834766569767e-01
3.541666746139526367e+00 1.002894194086569435e+00 9.970964577069626467e-01
3.571388959884643555e+00 1.007195372544982703e+00 9.876314559547644256e-01
3.601111173629760742e+00 1.007011947628502657e+00 1.001588187498249960e+00
3.733333349227905273e+00 1.001017126068879604e+00 1.007768407873921301e+00
3.763055562973022461e+00 1.003683402009548642e+00 1.004127769438274198e+00
3.792777776718139648e+00 1.006003172461955586e+00 1.005568359443052007e+00
4.781666755676269531e+00 1.000301519457976296e+00 9.933151976268411731e-01
4.811388969421386719e+00 1.002725417713742351e+00 1.015251424709333605e+00
4.841111183166503906e+00 1.004176708495324144e+00 9.854976354453344189e-01
4.973332881927490234e+00 1.000214601854066743e+00 9.560083324646724279e-01
5.003055572509765625e+00 1.002298271664424645e+00 9.880171732937140794e-01
5.032778263092041016e+00 1.003849105723942481e+00 1.028607194129270486e+00
5.135555267333984375e+00 9.970644246477659012e-01 9.847798921581256693e-01
5.165277957916259766e+00 1.000769083653231917e+00 1.004322061037917990e+00
5.195000171661376953e+00 1.001799548926781025e+00 1.009277880938447725e+00
5.327222347259521484e+00 9.969256461138706893e-01 1.003650285652061047e+00
5.356944561004638672e+00 1.001189150299763631e+00 9.924384189749425600e-01
5.386666774749755859e+00 1.003770092472809683e+00 9.817513703058600161e-01
6.390832901000976562e+00 9.997006221258085690e-01 9.860504579988976781e-01
6.420555591583251953e+00 1.003044392624794501e+00 9.800461553815666971e-01
6.450278282165527344e+00 1.004801676220866469e+00 9.857647878752952009e-01
6.582499980926513672e+00 9.997283984600645601e-01 1.002047816277179537e+00
6.612222671508789062e+00 1.002616551771317921e+00 9.874826036319758193e-01
6.641944408416748047e+00 1.001694401039280091e+00 9.715955233289903514e-01
6.744722366333007812e+00 9.979888101298223235e-01 9.969773285406194896e-01
6.774444580078125000e+00 1.001285930858365036e+00 9.925896514029226569e-01
6.804166793823242188e+00 1.001295690714041786e+00 9.927099339636841213e-01
6.936388969421386719e+00 9.993041667046634879e-01 9.770750392647703508e-01
6.966111183166503906e+00 1.000742169498407774e+00 1.000071440406810952e+00
6.995833396911621094e+00 1.003809942241433717e+00 9.944074405168299435e-01
8.062777519226074219e+00 9.938014934660720501e-01 9.927092988420019859e-01
8.092499732971191406e+00 1.000006127538497269e+00 9.754698882348248334e-01
8.122222900390625000e+00 1.000010840172650406e+00 9.627359833964704849e-01
8.254444122314453125e+00 9.994728069709515328e-01 9.765605441397207098e-01
8.284167289733886719e+00 9.995477793397361532e-01 1.002755046597430422e+00
8.313888549804687500e+00 1.001054151873990827e+00 1.010220171694264923e+00
8.416666984558105469e+00 9.985978811800090282e-01 9.964849541405987887e-01
8.446388244628906250e+00 1.001674945631196412e+00 9.861686840827730283e-01
8.476111412048339844e+00 1.000207572635908759e+00 9.807153397163159703e-01
8.608333587646484375e+00 9.978752845973005714e-01 1.004030273035931842e+00
8.638055801391601562e+00 1.001872426769548463e+00 9.851814474016291623e-01
8.667778015136718750e+00 1.003398796917305269e+00 9.811803084045006562e-01
