FLAM
1.10000e+04 9.29161e-01
1.10010e+04 9.23376e-01
1.10020e+04 9.16509e-01
1.10030e+04 9.19452e-01
1.10040e+04 9.22387e-01
1.10050e+04 9.19256e-01
1.10060e+04 9.11026e-01
1.10070e+04 9.12498e-01
1.10080e+04 9.22646e-01
1.10090e+04 9.24302e-01
1.10100e+04 9.22199e-01
1.10110e+04 9.20321e-01
1.10120e+04 9.23139e-01
1.10130e+04 9.37399e-01
1.10140e+04 9.54512e-01
1.10150e+04 9.63335e-01
1.10160e+04 9.60793e-01
1.10170e+04 9.53630e-01
1.10180e+04 9.48166e-01
1.10190e+04 9.45480e-01
1.10200e+04 9.41272e-01
1.10210e+04 9.34981e-01
1.10220e+04 9.31720e-01
1.10230e+04 9.28866e-01
1.10240e+04 9.25510e-01
1.10250e+04 9.21422e-01
1.10260e+04 9.17934e-01
1.10270e+04 9.22229e-01
1.10280e+04 9.40490e-01
1.10290e+04 9.49653e-01
1.10300e+04 9.48358e-01
1.10310e+04 9.40952e-01
1.10320e+04 9.43519e-01
1.10330e+04 9.31768e-01
1.10340e+04 8.99534e-01
1.10350e+04 8.80447e-01
1.10360e+04 8.59730e-01
1.10370e+04 8.40103e-01
1.10380e+04 8.40372e-01
1.10390e+04 8.37016e-01
1.10400e+04 8.31386e-01
1.10410e+04 8.35130e-01
1.10420e+04 8.36581e-01
1.10430e+04 8.40051e-01
1.10440e+04 8.50434e-01
1.10450e+04 8.56214e-01
1.10460e+04 8.54499e-01
1.10470e+04 8.47280e-01
1.10480e+04 8.47427e-01
1.10490e+04 8.54218e-01
1.10500e+04 8.63027e-01
1.10510e+04 8.63002e-01
1.10520e+04 8.60139e-01
1.10530e+04 8.54152e-01
1.10540e+04 8.41177e-01
1.10550e+04 8.33707e-01
1.10560e+04 8.27948e-01
1.10570e+04 8.16377e-01
1.10580e+04 8.17322e-01
1.10590e+04 8.22949e-01
1.10600e+04 8.25057e-01
1.10610e+04 8.33082e-01
1.10620e+04 8.39210e-01
1.10630e+04 8.40094e-01
1.10640e+04 8.42328e-01
1.10650e+04 8.45283e-01
1.10660e+04 8.49089e-01
1.10670e+04 8.54757e-01
1.10680e+04 8.54992e-01
1.10690e+04 8.49967e-01
1.10700e+04 8.43659e-01
1.10710e+04 8.44088e-01
1.10720e+04 8.46929e-01
1.10730e+04 8.45855e-01
1.10740e+04 8.43110e-01
1.10750e+04 8.36107e-01
1.10760e+04 8.27675e-01
1.10770e+04 8.40277e-01
1.10780e+04 8.46506e-01
1.10790e+04 8.40484e-01
1.10800e+04 8.50185e-01
1.10810e+04 8.49575e-01
1.10820e+04 8.42924e-01
1.10830e+04 8.53454e-01
1.10840e+04 8.58034e-01
1.10850e+04 8.62326e-01
1.10860e+04 8.78193e-01
1.10870e+04 8.86878e-01
1.10880e+04 8.90294e-01
1.10890e+04 8.92245e-01
1.10900e+04 8.90257e-01
1.10910e+04 8.87967e-01
1.10920e+04 8.86333e-01
1.10930e+04 8.78634e-01
1.10940e+04 8.75902e-01
1.10950e+04 8.78571e-01
1.10960e+04 8.76093e-01
1.10970e+04 8.78431e-01
1.10980e+04 8.84971e-01
1.10990e+04 8.90607e-01
1.11000e+04 8.88711e-01
1.11010e+04 8.86961e-01
1.11020e+04 8.92801e-01
1.11030e+04 8.86835e-01
1.11040e+04 8.73952e-01
1.11050e+04 8.61660e-01
1.11060e+04 8.60063e-01
1.11070e+04 8.55529e-01
1.11080e+04 8.45167e-01
1.11090e+04 8.40240e-01
1.11100e+04 8.49202e-01
1.11110e+04 8.61782e-01
1.11120e+04 8.53840e-01
1.11130e+04 8.49117e-01
1.11140e+04 8.50219e-01
1.11150e+04 8.53505e-01
1.11160e+04 8.57951e-01
1.11170e+04 8.58630e-01
1.11180e+04 8.53523e-01
1.11190e+04 8.54610e-01
1.11200e+04 8.58396e-01
1.11210e+04 8.60520e-01
1.11220e+04 8.55305e-01
1.11230e+04 8.47599e-01
1.11240e+04 8.42012e-01
1.11250e+04 8.42994e-01
1.11260e+04 8.49046e-01
1.11270e+04 8.57835e-01
1.11280e+04 8.66237e-01
1.11290e+04 8.67995e-01
