FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg01a1q_flt.fits,F125W,1,0.0,3,0,2014-04-11,08:42:18,88.435623,78024.3984375,189.5041961669922,0.5486063957214355,145.0554962158203,172.67169189453125,150.03280639648438,169.39218139648438,1.7390216588974
icdg01zdq_flt.fits,F125W,1,0.0,0,2,2014-04-11,08:07:47,88.435623,76865.0703125,196.0691375732422,0.8365983963012695,135.0009765625,161.39161682128906,139.9953155517578,158.0710906982422,2.486837387084961
icdg01zeq_flt.fits,F125W,1,0.0,0,2,2014-04-11,08:09:34,88.435623,77128.34375,194.49972534179688,0.7576436996459961,134.99899291992188,161.38612365722656,139.99374389648438,158.05313110351562,1.828531265258789
icdg01zfq_flt.fits,F125W,1,0.0,0,2,2014-04-11,08:11:21,88.435623,77100.1796875,194.63577270507812,0.7221732139587402,134.9976348876953,161.38328552246094,139.9757843017578,158.05859375,1.93094801902771
icdg01znq_flt.fits,F125W,1,0.0,1,4,2014-04-11,08:19:17,88.435623,76490.171875,195.3636016845703,0.655644416809082,145.1204376220703,161.32388305664062,150.0382843017578,157.9929656982422,2.1791844367980957
icdg01zpq_flt.fits,F125W,1,0.0,1,4,2014-04-11,08:21:04,88.435623,78143.4921875,196.3218231201172,0.5539183616638184,145.09066772460938,161.3289794921875,150.08047485351562,158.02108764648438,1.5745664834976196
icdg01zqq_flt.fits,F125W,1,0.0,1,4,2014-04-11,08:22:51,88.435623,78404.46875,193.11155700683594,0.5205645561218262,145.0952911376953,161.33224487304688,150.015625,158.00234985351562,1.5835896730422974
icdg01ztq_flt.fits,F125W,1,0.0,2,6,2014-04-11,08:29:01,88.435623,78551.59375,184.0143585205078,0.5708680152893066,134.93869018554688,172.69496154785156,139.8859405517578,169.4296875,3.4854743480682373
icdg01zuq_flt.fits,F125W,1,0.0,2,6,2014-04-11,08:30:48,88.435623,78749.390625,183.70169067382812,0.5431489944458008,134.93618774414062,172.6940155029297,139.9406280517578,169.4453125,2.4219095706939697
icdg01zvq_flt.fits,F125W,1,0.0,2,6,2014-04-11,08:32:35,88.435623,78935.0078125,179.74896240234375,0.5124478340148926,134.93017578125,172.69677734375,139.9171905517578,169.4523468017578,2.809318780899048
