FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg02aeq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:43:25,88.435623,77877.59375,189.366394043,0.898152351379,141.66027832,159.108963013,144.93359375,153.798431396
icdg02afq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:45:12,88.435623,77985.5390625,187.372802734,0.840522766113,141.658401489,159.106567383,144.922653198,153.782028198
icdg02agq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:46:59,88.435623,77928.7109375,183.87336731,0.797266960144,141.656768799,159.106048584,144.9140625,153.800003052
icdg02alq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:54:55,88.435623,77301.0546875,188.194503784,0.718230247498,151.787399292,159.060302734,155.000778198,153.728912354
icdg02anq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:56:42,88.435623,78081.734375,188.110733032,0.675457000732,151.785919189,159.031402588,154.971878052,153.7265625
icdg02aoq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:58:29,88.435623,77925.53125,194.698120117,0.689204216003,151.780883789,159.027282715,154.995315552,153.723434448
icdg02arq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:04:39,88.435623,78518.671875,192.300674438,0.644671440125,141.59703064,170.411605835,144.880462646,164.973434448
icdg02asq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:06:26,88.435623,78635.59375,190.079528809,0.643852233887,141.602905273,170.415374756,144.871871948,164.949996948
icdg02atq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:08:13,88.435623,78628.1953125,190.351577759,0.626339912415,141.57963562,170.402603149,144.871871948,164.956253052
icdg02axq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:16:09,88.435623,77605.140625,192.619888306,0.68013381958,151.724975586,170.342132568,154.954681396,164.944534302
icdg02ayq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:17:56,88.435623,77858.328125,194.285415649,0.675826072693,151.721923828,170.347335815,154.944534302,164.947662354
icdg03baq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:19:03,88.435623,77847.734375,192.659744263,0.923453330994,134.954986572,161.441879272,139.979690552,158.100784302
icdg03bbq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:20:50,88.435623,78036.1328125,192.377258301,0.818454742432,134.952636719,161.439102173,139.953903198,158.096878052
icdg03bcq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:22:37,88.435623,78044.3671875,196.172241211,0.781229972839,134.950378418,161.43850708,139.951568604,158.112503052
icdg03bhq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:30:33,88.435623,78504.5625,198.080871582,0.727383613586,145.091567993,161.355133057,150.061721802,158.038284302
icdg03biq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:32:20,88.435623,78519.1875,192.923278809,0.689406394958,145.081604004,161.355438232,150.0625,158.037506104
icdg03bjq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:34:07,88.435623,78752.515625,191.236450195,0.641868591309,145.084594727,161.35710144,150.060150146,158.038284302
icdg03bmq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:40:17,88.435623,77904.984375,186.48588562,0.684617996216,134.888366699,172.726104736,139.895309448,169.443756104
icdg03bnq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:42:04,88.435623,78283.15625,186.972793579,0.663717269897,134.884307861,172.73286438,139.899215698,169.451568604
icdg03boq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:43:51,88.435623,78330.8125,187.934860229,0.619074821472,134.880004883,172.721908569,139.901565552,169.442962646
icdg03bsq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:51:47,88.435623,78155.203125,186.873748779,0.689135551453,145.006286621,172.687286377,150.02734375,169.424224854
icdg03btq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:53:34,88.435623,78322.953125,185.766052246,0.680114746094,145.006561279,172.682144165,150.04296875,169.425003052
icdg03buq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:55:21,88.435623,78487.109375,187.049484253,0.676790237427,145.007385254,172.686264038,150.041412354,169.440628052
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,77982.1328125,181.569244385,0.94989490509,141.64289856,159.087554932,144.908599854,153.765625
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,78151.984375,185.599563599,0.868034362793,141.640075684,159.082702637,144.905471802,153.767181396
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,78263.953125,180.001831055,0.814208984375,141.640228271,159.070220947,144.893753052,153.762496948
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77966.515625,179.584259033,0.714388847351,151.775421143,159.003753662,154.993743896,153.669525146
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78174.46875,185.132598877,0.661178588867,151.774017334,159.001358032,154.967193604,153.693756104
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78271.40625,192.383743286,0.636714935303,151.770721436,158.999053955,154.971099854,153.68359375
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,78387.7265625,183.274368286,0.656364440918,141.573547363,170.353622437,144.880462646,164.957809448
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,78663.359375,188.456741333,0.655599594116,141.565185547,170.350723267,144.876556396,164.94921875
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,78764.25,191.206344604,0.590271949768,141.561187744,170.35043335,144.837493896,164.939056396
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,77657.75,189.942153931,0.69575214386,151.692001343,170.319274902,154.949996948,164.935943604
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,77979.5,188.176712036,0.670359611511,151.695373535,170.323699951,154.940628052,164.932037354
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,78142.453125,187.267242432,0.645689964294,151.691864014,170.326934814,154.934371948,164.932815552
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,77491.390625,188.932220459,0.952459335327,134.898162842,161.403961182,139.94921875,158.069534302
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,77739.375,187.925018311,0.845202445984,134.897216797,161.400115967,139.93359375,158.071090698
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,77864.8515625,188.649093628,0.758978843689,134.897262573,161.390090942,139.93359375,158.065628052
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,78214.625,188.465881348,0.72788143158,145.022323608,161.323440552,150.041412354,158.001556396
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,78564.171875,185.06817627,0.652006149292,145.02154541,161.33215332,150.046096802,158.00390625
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,78446.28125,183.593780518,0.640000343323,145.019180298,161.329177856,150.049224854,158.002349854
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,77759.09375,182.663864136,0.711909294128,134.843795776,172.676986694,139.84375,169.418746948
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,78031.421875,181.85055542,0.702323913574,134.834381104,172.677764893,139.86328125,169.405471802
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,77986.7265625,183.577163696,0.649266242981,134.828186035,172.678268433,139.85546875,169.4296875
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,77878.1875,185.113494873,0.691693305969,144.97869873,172.659637451,149.994537354,169.354690552
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,78167.8515625,188.006774902,0.63080406189,144.9790802,172.656494141,149.98046875,169.364059448
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78319.828125,186.662261963,0.635635375977,144.981796265,172.657485962,149.999221802,169.35546875
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77455.15625,179.895584106,0.788556098938,141.586242676,159.011108398,144.840621948,153.710159302
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,77958.3828125,176.93888855,0.735419273376,141.579284668,159.006027222,144.857818604,153.703903198
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,77961.390625,173.927200317,0.702388763428,141.57144165,159.005050659,144.846878052,153.692184448
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,78034.5859375,183.014282227,0.692217826843,151.725234985,158.979553223,154.943756104,153.659378052
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,78012.203125,187.45463562,0.68528842926,151.716720581,158.969238281,154.934371948,153.651565552
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,78181.4375,188.532623291,0.640814781189,151.697174072,158.955444336,154.921096802,153.645309448
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,78596.15625,188.524459839,0.616918563843,141.533950806,170.332839966,144.80078125,164.944534302
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,78774.328125,185.927734375,0.612453460693,141.53086853,170.329193115,144.813278198,164.925003052
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,78713.921875,184.438919067,0.609749794006,141.529708862,170.329986572,144.796096802,164.943756104
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77740.546875,191.711914062,0.660419464111,151.663070679,170.313201904,154.918746948,164.9296875
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,78059.734375,188.016891479,0.625440597534,151.662506104,170.318435669,154.927337646,164.92578125
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,78112.4375,187.029769897,0.634368896484,151.665222168,170.320281982,154.932815552,164.931243896
