9.6384,0.012077,0.18925,0.008377,-0.14559
14.2,0.014351,1.0421,0.010247,0.69503
10.388,0.019724,0.32668,0.0087972,0.10728
12.152,0.01396,1.1444,0.0079044,0.64296
10.331,0.014649,0.27779,0.0092372,0.019409
9.3194,0.014089,-0.13229,0.012343,0.17014
10.396,0.017144,0.55477,0.0090902,-0.068037
11.658,0.014334,0.69587,0.0076911,0.94818
10.563,0.012247,0.28091,0.0089348,0.14355
12.041,0.013737,0.59415,0.0097815,0.2895
10.654,0.015692,0.25387,0.0046484,0.027077
9.336,0.015436,0.14465,0.0049641,-0.45832
11.188,0.013882,0.65559,0.008255,0.14929
9.6705,0.017599,0.27761,0.010501,-0.28838
10.387,0.014337,0.45549,0.010274,-0.27861
10.242,0.012876,0.35349,0.0060073,-0.48721
9.2461,0.014951,0.3193,0.009349,-0.31538
10.84,0.016453,0.57827,0.0061711,0.59398
11.029,0.018017,0.6025,0.0072291,0.085537
11.684,0.010566,0.7448,0.0084853,0.38964
13.481,0.014177,0.77919,0.0074525,1.1012
9.0048,0.013604,0.11352,0.0075319,-0.19965
12.31,0.015227,0.89853,0.0056677,0.59969
9.4659,0.014685,0.38775,0.012725,-0.084135
9.659,0.016767,0.013205,0.009278,0.31845
10.248,0.015737,0.44617,0.010317,0.023063
9.647,0.012134,-0.009261,0.0097785,-0.1683
11.157,0.012001,0.73826,0.0058701,-0.00073824
11.788,0.013399,0.70197,0.01089,0.62199
9.9854,0.013057,0.2132,0.0082329,-0.20444
10.414,0.015995,0.36965,0.012151,-0.1337
10.97,0.014985,0.74569,0.0043448,0.21909
10.45,0.01311,0.28171,0.0075014,-0.15325
11.969,0.012482,0.81697,0.009182,0.33147
10.558,0.011555,0.56191,0.011873,0.39181
9.348,0.01308,-0.10428,0.0097393,-0.50942
12.589,0.015366,0.94015,0.0096953,0.22025
9.6746,0.012477,0.26469,0.012093,0.027734
10.508,0.017994,0.48358,0.0077217,0.25934
10.63,0.014853,0.2824,0.0091295,-0.063102
10.874,0.013323,0.67088,0.0099524,0.29831
12.465,0.013907,0.59303,0.010443,0.40372
11.524,0.0092926,1.144,0.0074648,-0.10421
10.845,0.015735,0.39248,0.0087833,0.51515
8.8222,0.012288,0.064071,0.0092867,-0.12985
10.032,0.01267,0.30214,0.0098747,-0.60305
10.871,0.011431,0.70473,0.0070174,0.84754
9.4736,0.013861,0.16929,0.0079255,-0.14404
11.029,0.019001,0.48308,0.0026233,0.68805
12.433,0.015138,0.9509,0.010474,0.37424
10.151,0.015973,0.74241,0.0080278,0.13697
9.9785,0.015813,0.25444,0.0078642,-0.23811
11.364,0.013599,0.38594,0.0088299,0.47689
9.8519,0.01191,0.42555,0.0082183,0.055214
9.0411,0.016218,-0.14474,0.010677,-0.3996
9.9446,0.012392,0.75357,0.0081141,0.066986
10.577,0.011621,0.56318,0.0066769,0.21465
11.991,0.015449,1.0368,0.0056997,0.63629
10.822,0.018484,0.58725,0.0080993,0.64081
10.844,0.014243,0.74439,0.0099995,0.59894
9.5005,0.017968,0.21655,0.0068016,0.36237
10.24,0.011791,0.343,0.0077522,-0.16959
10.094,0.013037,0.34366,0.011536,-0.36652
9.9883,0.017071,0.33808,0.0067622,0.32809
11.305,0.015268,0.80255,0.006393,0.19234
10.05,0.016365,0.31473,0.010679,0.086667
10.211,0.009966,0.045145,0.012899,0.32952
9.0736,0.017922,0.025313,0.0086503,-0.20923
10.045,0.014917,0.11195,0.0098405,-0.24812
11.16,0.01768,0.77346,0.0073378,-0.083963
9.7406,0.018154,0.25752,0.0080349,0.362
9.679,0.013257,0.5427,0.01055,-0.007706
10.059,0.012642,0.68837,0.011151,0.13997
10.45,0.016929,0.35807,0.0097396,0.050835
10.753,0.017094,0.58232,0.011476,0.23945
11.028,0.014186,0.66324,0.011036,0.32317
9.0806,0.017135,0.14432,0.0094322,-0.20671
11.053,0.01951,0.50965,0.0061619,0.64415
11.076,0.014602,0.74401,0.0081924,0.27881
10.099,0.015858,0.076093,0.0076138,0.11302
11.175,0.012081,0.61159,0.0073654,-0.14137
12.034,0.01191,1.0771,0.0043404,0.61124
9.9184,0.016256,0.1383,0.0092672,0.33485
10.013,0.016539,0.3895,0.0098657,0.22884
12.154,0.015113,0.47526,0.0095011,0.44862
9.3892,0.014937,0.44949,0.0066094,-0.028492
10.313,0.01264,0.71037,0.010126,-0.16056
10.961,0.010723,0.32878,0.0075133,0.342
11.294,0.016136,0.86618,0.010452,0.68645
10.416,0.012049,0.20871,0.013311,0.074251
10.157,0.011158,0.5132,0.0081333,-0.0033472
10.311,0.017755,0.81446,0.0072773,0.30181
9.0959,0.014387,0.26047,0.0092587,-0.50838
9.1019,0.02293,0.28906,0.0094369,-0.14251
9.9794,0.014331,0.07563,0.0068196,-0.11711
10.525,0.014606,0.17257,0.0069883,0.282
10.929,0.01493,0.57615,0.01039,-0.14276
10.252,0.013934,0.37176,0.0099485,0.045448
10.012,0.014235,0.28929,0.0095964,0.15833
11.763,0.012993,0.6439,0.0091141,0.35522
9.4392,0.014058,0.37715,0.0084839,-0.32963
11.331,0.011845,0.53763,0.006877,0.33721
10.578,0.013376,0.61001,0.0050441,0.32682
11.402,0.017277,0.69774,0.0066699,0.43665
10.573,0.015745,0.31039,0.0063444,0.41088
10.441,0.016278,0.40529,0.0080373,-0.007869
9.9095,0.014718,0.18133,0.011147,0.38505
11.061,0.014799,0.66439,0.0081425,0.57882
10.843,0.014324,0.32051,0.0046391,0.0019507
10.354,0.014163,0.25659,0.0066684,0.23323
13.22,0.012359,1.1519,0.009205,0.73775
9.8596,0.01259,0.17564,0.010254,-0.073269
9.1868,0.017076,0.18723,0.010784,-0.058869
9.96,0.018487,0.45328,0.0062098,-0.052959
11.256,0.01445,0.66686,0.0086271,0.36697
12.354,0.011565,0.66472,0.0068663,0.15966
13.181,0.016,0.69766,0.0052157,0.63228
10.342,0.010816,0.40157,0.010424,0.21102
11.446,0.015866,0.58889,0.0091439,0.59716
9.2189,0.013232,0.15928,0.0056075,0.30695
9.932,0.013336,0.15452,0.0054405,-0.25827
9.7745,0.014394,0.28233,0.011931,0.47748
9.9774,0.016526,0.42511,0.0091264,0.09685
10.456,0.012536,0.40731,0.0090527,0.2112
12.035,0.014773,0.74988,0.00829,0.31514
10.351,0.013732,0.19575,0.0082427,0.095618
256.83,0.14116,3.0019,0.07508,3.0457
9.9442,0.0155,0.47258,0.011565,-0.010418
11.04,0.012839,0.72766,0.01057,0.38048
10.212,0.017228,0.24572,0.0090948,-0.11287
9.2997,0.016685,0.081475,0.0080763,-0.05514
9.8879,0.01248,0.32837,0.0093304,0.06469
10.205,0.011001,0.15391,0.0063633,0.27821
9.5434,0.015782,-0.096243,0.0084225,0.18736
10.357,0.014201,0.54882,0.0097518,-0.020746
11.47,0.012561,0.61427,0.0093566,0.28489
13.107,0.01616,1.1851,0.0078483,0.80257
9.3903,0.014844,0.44137,0.01109,-0.18559
10.995,0.014821,0.79763,0.0094896,-0.35136
9.6905,0.016045,0.26981,0.0044879,-0.43859
10.636,0.016125,0.45391,0.008358,-0.070176
9.7808,0.011443,0.21103,0.0082546,0.13273
10.458,0.016319,0.20551,0.010466,0.27372
9.2782,0.0090241,0.42816,0.0097374,-0.20361
10.493,0.013809,0.77062,0.0099885,0.025424
10.41,0.015481,0.37512,0.0096218,0.5124
10.445,0.012193,0.42319,0.0075581,0.58264
11.09,0.01163,0.72861,0.0058431,0.56584
9.1645,0.015407,0.16361,0.010282,-0.20866
10.839,0.018396,0.54319,0.0068096,0.080011
9.6119,0.015279,0.3522,0.010836,-0.08226
10.305,0.016174,0.68579,0.0064856,-0.11286
10.034,0.015667,0.19168,0.00943,0.050482
12.336,0.011654,1.387,0.011521,0.28165
9.6229,0.012959,-0.061468,0.010376,-0.065108
10.27,0.016082,0.59169,0.010274,0.45841
18.523,0.014688,1.3608,0.003321,1.5159
9.3516,0.01589,0.20573,0.010208,-0.37443
13.601,0.014123,0.97422,0.0044203,0.27079
9.8025,0.015867,0.37107,0.010877,-0.28136
18.97,0.013756,1.6968,0.0046263,1.6949
10.959,0.013597,0.48381,0.0086097,-0.017507
9.7617,0.016692,0.44689,0.0080922,0.072065
10.533,0.013509,0.45526,0.0054019,-0.55693
9.2906,0.014783,0.41718,0.0071935,0.038704
10.334,0.014842,0.56122,0.0090129,0.2311
10.171,0.012782,0.36477,0.0093239,-0.13429
12.012,0.015646,0.67454,0.0099597,0.34248
10.554,0.015202,0.62521,0.0083394,0.03013
11.772,0.012874,0.6035,0.011553,0.59327
10.276,0.014665,0.37568,0.01194,-0.043828
9.5535,0.013324,0.3089,0.0094351,0.39228
9.8074,0.010258,0.50611,0.0098333,0.055147
10.967,0.013855,0.37152,0.0084228,0.17273
10.863,0.016888,0.57617,0.0074758,0.56628
10.373,0.012643,0.47562,0.010218,0.0099219
11.057,0.015835,0.78829,0.009252,0.55195
10.028,0.020941,0.35088,0.009902,0.062756
9.9922,0.017465,0.41033,0.010681,0.28067
10.271,0.010176,0.32843,0.010015,0.19797
10.084,0.015273,0.38546,0.0078394,-0.010499
11.744,0.014865,1.0343,0.0084218,0.17536
9.4863,0.011452,0.25535,0.012149,-0.29368
10.608,0.011105,0.59846,0.0068083,-0.2166
11.533,0.015651,0.56117,0.010495,0.18607
12.05,0.013099,0.59099,0.0073471,0.47075
10.132,0.015708,0.15647,0.0092726,-0.063838
10.828,0.015616,0.30366,0.0071592,0.096709
10.006,0.013845,0.27571,0.010665,-0.1425
10.704,0.013439,0.48882,0.0094545,0.012541
10.079,0.017086,0.35083,0.010654,0.28686
10.97,0.014341,0.72904,0.0062831,-0.010801
9.5454,0.01625,0.26155,0.0041751,0.11051
10.824,0.017226,0.9288,0.0089026,0.34055
8.8745,0.016654,0.11215,0.0095653,-0.42689
8.813,0.013977,-0.14106,0.011423,-0.47535
11.422,0.015951,0.50815,0.0043762,0.18181
10.924,0.011869,0.50879,0.009299,0.4616
9.6373,0.015025,0.27497,0.0082043,0.22872
12.259,0.013954,0.62273,0.012207,0.34713
13.294,0.011877,0.82442,0.0091518,0.65561
12.181,0.013314,0.84595,0.0088481,0.47579
9.7676,0.018216,0.51451,0.0054087,-0.023369
9.7637,0.010539,0.61123,0.011455,-0.13436
10.042,0.014563,0.27721,0.0089991,0.71186
9.625,0.018781,0.41818,0.0098706,0.1259
11.196,0.015906,0.32226,0.0090322,0.12479
12.254,0.014892,0.85129,0.006792,0.50887
10.802,0.014459,0.39305,0.012045,-0.077457
23.075,0.01431,1.9821,0.0074384,1.0676
11.856,0.012531,1.1101,0.0096724,0.39433
10.864,0.017195,0.57598,0.0085126,0.30016
8.9836,0.017837,0.090165,0.0065929,-0.64266
10.987,0.014057,0.5732,0.0066816,0.20678
11.526,0.016486,0.99017,0.0073475,0.35685
9.1808,0.013824,0.44664,0.010533,0.27677
9.9013,0.01559,0.21199,0.0078786,-0.12679
10.978,0.013501,0.73045,0.0080646,0.2066
11.863,0.017049,0.72018,0.0097234,0.20553
9.6727,0.016557,0.51201,0.0093979,0.3963
10.417,0.013148,0.68323,0.0057842,0.56709
9.8086,0.014087,0.35973,0.0063396,0.27735
11.861,0.011193,0.61096,0.008804,0.52851
10.336,0.01315,0.40682,0.0090845,0.12807
10.237,0.01564,0.19932,0.010983,0.36271
8.9898,0.017972,-0.016584,0.0085877,-0.22284
9.712,0.016802,0.22638,0.0072017,-0.22899
11.302,0.01678,0.77478,0.010669,0.35689
10.22,0.011328,0.61738,0.0091722,0.31105
9.8771,0.014256,0.23076,0.0096606,-0.42724
13.951,0.013372,0.90824,0.0056521,0.91105
9.0044,0.01334,0.11701,0.0061395,0.0087717
9.3735,0.014163,0.062359,0.01018,-0.15402
12.63,0.016318,0.61525,0.0081696,0.42168
10.728,0.014765,0.91787,0.0073737,-0.5543
10.303,0.014573,0.18715,0.0098,-0.24241
11.789,0.013527,0.83701,0.0060214,0.72311
8.8868,0.016359,0.36066,0.010708,-0.24933
9.0116,0.01887,0.0279,0.010441,-0.38048
8.9383,0.016999,0.16177,0.0085036,-0.39749
12.367,0.018397,0.99992,0.010086,0.022984
11.021,0.017779,0.74466,0.0097114,-0.20649
11.443,0.013299,1.0138,0.0075834,0.16956
9.5371,0.016503,0.27956,0.0122,-0.32348
11.209,0.012688,0.5707,0.0085799,0.13555
10.74,0.01981,0.27119,0.0071944,0.66503
9.7181,0.017112,0.51685,0.0082356,0.0067582
11.836,0.012612,0.62976,0.0049576,0.60923
9.3977,0.012975,0.064657,0.0096673,0.13202
10.861,0.021098,0.52578,0.0037158,0.54125
10.11,0.017845,0.35847,0.0074364,0.25997
10.759,0.012347,0.52914,0.0081755,0.46957
9.7248,0.01274,0.19653,0.0086706,-0.11676
11.637,0.015703,0.94498,0.0078221,0.69901
10.528,0.013802,0.47055,0.009374,-0.057456
10.997,0.016136,0.33359,0.0046704,0.34043
9.8574,0.012247,0.394,0.008655,-0.30129
9.7929,0.016591,0.20103,0.0085992,0.35151
10.196,0.016443,0.38831,0.012066,-0.091764
9.4202,0.014378,0.38557,0.0072908,-0.55217
9.2245,0.013514,-0.18722,0.0087988,-0.35303
14.279,0.013485,1.0432,0.0069424,0.57936
10.352,0.014878,0.43259,0.0099584,0.47452
9.9118,0.016355,0.52892,0.011484,0.17583
9.1708,0.01627,0.24041,0.0080638,0.029678
9.6,0.016877,0.26899,0.0059232,-0.090124
10.356,0.014767,0.22965,0.0077031,0.22675
10.537,0.014181,0.46525,0.0076326,0.30015
9.9234,0.018573,0.28213,0.0084914,0.29545
9.6062,0.015429,0.17712,0.0077068,0.54403
10.34,0.015923,0.85498,0.0090175,0.49754
11.624,0.015645,0.87196,0.011495,-0.27867
12.559,0.012295,0.51779,0.0063107,1.029
11.261,0.017109,0.50374,0.0068468,0.75074
9.9064,0.014877,0.1216,0.009904,-0.25038
11.58,0.014368,0.78032,0.0059393,0.49596
10.256,0.014946,0.5083,0.011359,0.34678
10.18,0.015377,0.57608,0.0057922,0.16937
9.7048,0.013088,0.29457,0.0078517,0.24325
9.4251,0.018895,0.060762,0.0082348,-0.30485
10.126,0.01432,0.32696,0.0087598,0.17795
9.7555,0.017431,-0.081429,0.0098239,0.24669
9.6176,0.013519,0.13993,0.0069675,-0.051002
11.387,0.010817,0.72306,0.0058534,1.0807
9.9528,0.017587,0.48304,0.012413,-0.16749
11.26,0.016352,0.34865,0.0053147,-0.25679
10.113,0.015142,0.64344,0.0094866,-0.016409
10.816,0.019879,0.49174,0.008374,0.38868
11.003,0.013055,0.73975,0.00622,-0.12009
10.773,0.015661,0.45631,0.0096855,0.52594
9.2458,0.012503,0.11849,0.010653,0.11942
10.472,0.015699,0.69073,0.0093579,0.57095
9.3135,0.015848,0.030162,0.0049889,0.045088
9.4734,0.014256,0.1765,0.011331,-0.096046
9.3979,0.017584,-0.02429,0.00729,-0.05252
10.808,0.011396,0.40191,0.0061162,0.50293
11.382,0.013063,0.3257,0.0069623,0.45737
9.931,0.011756,0.45433,0.0087907,0.31766
9.72,0.017884,0.12725,0.0097226,0.55927
13.191,0.012655,0.85106,0.006358,0.75943
11.199,0.01025,0.54454,0.0084341,0.42939
10.925,0.01325,0.34141,0.0092794,0.079464
12.272,0.014071,0.70951,0.008357,0.47948
10.225,0.013704,0.61249,0.0062081,0.26075
11.002,0.015383,0.8864,0.0062334,0.57388
10.368,0.016737,0.45664,0.008034,0.47159
9.4751,0.0092967,0.17025,0.0072154,-0.44245
10.952,0.012979,0.75105,0.0077147,0.52285
9.6927,0.016188,0.17734,0.0085783,0.13865
10.626,0.0098142,0.48332,0.0066609,0.35146
11.673,0.014331,0.64073,0.0088181,-0.076727
9.6189,0.015396,0.11124,0.0096625,0.16866
8.9656,0.011781,0.43007,0.0099635,-0.13343
11.089,0.016267,0.49644,0.0074607,0.07023
10.927,0.016639,0.76669,0.0084664,-0.03493
10.492,0.014859,0.50115,0.0080843,-0.043199
9.5361,0.010386,0.13779,0.010177,-0.094144
9.7996,0.014823,0.43555,0.0092678,0.073411
10.801,0.015448,0.52435,0.0091672,0.088009
9.67,0.017557,0.5199,0.011076,-0.16126
11.209,0.01177,0.47555,0.0093712,0.70707
10.281,0.011661,0.74019,0.010791,-0.17344
11.047,0.014973,0.62072,0.0071783,0.026215
11.607,0.016102,0.89926,0.0082302,0.41914
9.8347,0.015113,0.08963,0.010188,-0.077126
10.628,0.012177,0.10014,0.0063783,0.066502
10.939,0.016181,0.47879,0.007767,0.09924
9.8811,0.013916,0.26976,0.011592,0.0072816
10.647,0.012316,0.5318,0.0064652,0.050186
9.6695,0.015088,0.2583,0.012388,0.25597
16.377,0.012404,1.0465,0.0079537,1.141
10.319,0.01762,0.42961,0.0075099,0.44856
9.516,0.014934,0.32686,0.011151,0.12509
9.9481,0.016767,0.51234,0.00954,0.31883
9.5864,0.014792,0.31605,0.0084975,-0.21737
10.903,0.013303,0.57347,0.0075051,0.29591
10.599,0.011973,0.73037,0.0092094,-0.080089
9.7603,0.01432,0.18814,0.010761,0.21151
11.324,0.014059,0.4427,0.0088987,0.24952
10.466,0.014814,0.37525,0.0072234,0.52863
9.0855,0.016707,-0.27492,0.0087878,-0.12883
10.702,0.017542,0.52489,0.0071984,0.049886
9.8627,0.017033,0.40494,0.0089419,0.16082
10.225,0.015745,0.60961,0.004696,0.29456
10.504,0.013583,0.58029,0.010082,0.16946
10.645,0.016355,0.56809,0.0069973,0.039675
9.4133,0.011368,0.23003,0.01118,-0.28092
10.08,0.018028,0.57866,0.0083221,-0.12724
9.7425,0.017158,0.44219,0.0073094,-0.11049
11.712,0.014592,0.77406,0.0083152,0.0827
9.8498,0.01469,0.16938,0.008384,-0.17144
11.288,0.01432,0.87273,0.0086381,0.50038
9.0923,0.019678,0.041827,0.0094494,0.095842
9.9473,0.015509,0.18606,0.010224,0.19718
