file name,filter,orbit,Pos Angle,dither,exposure set,obs date,obs time,exposure time
icdg03bjq_flt.fits,F125W,3,202.0,1,2,2014-04-11,11:34:07,88.435623
icdg03bmq_flt.fits,F125W,3,202.0,2,4,2014-04-11,11:40:17,88.435623
icdg03bnq_flt.fits,F125W,3,202.0,2,4,2014-04-11,11:42:04,88.435623
icdg03boq_flt.fits,F125W,3,202.0,2,4,2014-04-11,11:43:51,88.435623
icdg03bsq_flt.fits,F125W,3,202.0,3,6,2014-04-11,11:51:47,88.435623
icdg03btq_flt.fits,F125W,3,202.0,3,6,2014-04-11,11:53:34,88.435623
icdg03buq_flt.fits,F125W,3,202.0,3,6,2014-04-11,11:55:21,88.435623
icdg04bzq_flt.fits,F125W,4,227.0,0,0,2014-04-11,12:54:41,88.435623
icdg04c0q_flt.fits,F125W,4,227.0,0,0,2014-04-11,12:56:28,88.435623
icdg04c1q_flt.fits,F125W,4,227.0,0,0,2014-04-11,12:58:15,88.435623
icdg04c6q_flt.fits,F125W,4,227.0,1,2,2014-04-11,13:06:11,88.435623
icdg04c7q_flt.fits,F125W,4,227.0,1,2,2014-04-11,13:07:58,88.435623
icdg04c8q_flt.fits,F125W,4,227.0,1,2,2014-04-11,13:09:45,88.435623
icdg04cbq_flt.fits,F125W,4,227.0,2,4,2014-04-11,13:15:55,88.435623
icdg04ccq_flt.fits,F125W,4,227.0,2,4,2014-04-11,13:17:42,88.435623
icdg04cdq_flt.fits,F125W,4,227.0,2,4,2014-04-11,13:19:29,88.435623
icdg04chq_flt.fits,F125W,4,227.0,3,6,2014-04-11,13:27:25,88.435623
icdg04ciq_flt.fits,F125W,4,227.0,3,6,2014-04-11,13:29:12,88.435623
icdg04cjq_flt.fits,F125W,4,227.0,3,6,2014-04-11,13:30:59,88.435623
icdg05coq_flt.fits,F125W,5,202.0,0,0,2014-04-11,14:31:14,88.435623
icdg05cpq_flt.fits,F125W,5,202.0,0,0,2014-04-11,14:33:01,88.435623
icdg05cqq_flt.fits,F125W,5,202.0,0,0,2014-04-11,14:34:48,88.435623
icdg05cvq_flt.fits,F125W,5,202.0,1,2,2014-04-11,14:42:44,88.435623
icdg05cwq_flt.fits,F125W,5,202.0,1,2,2014-04-11,14:44:31,88.435623
icdg05cxq_flt.fits,F125W,5,202.0,1,2,2014-04-11,14:46:18,88.435623
icdg05d0q_flt.fits,F125W,5,202.0,2,4,2014-04-11,14:52:28,88.435623
icdg05d1q_flt.fits,F125W,5,202.0,2,4,2014-04-11,14:54:15,88.435623
icdg05d2q_flt.fits,F125W,5,202.0,2,4,2014-04-11,14:56:02,88.435623
icdg05d6q_flt.fits,F125W,5,202.0,3,6,2014-04-11,15:03:58,88.435623
icdg05d7q_flt.fits,F125W,5,202.0,3,6,2014-04-11,15:05:45,88.435623
icdg05d8q_flt.fits,F125W,5,202.0,3,6,2014-04-11,15:07:32,88.435623
icdg06ddq_flt.fits,F125W,6,227.0,0,0,2014-04-11,16:11:33,88.435623
icdg06deq_flt.fits,F125W,6,227.0,0,0,2014-04-11,16:13:20,88.435623
icdg06dfq_flt.fits,F125W,6,227.0,0,0,2014-04-11,16:15:07,88.435623
icdg06dkq_flt.fits,F125W,6,227.0,1,2,2014-04-11,16:23:03,88.435623
icdg06dlq_flt.fits,F125W,6,227.0,1,2,2014-04-11,16:24:50,88.435623
icdg06dmq_flt.fits,F125W,6,227.0,1,2,2014-04-11,16:26:37,88.435623
icdg06dpq_flt.fits,F125W,6,227.0,2,4,2014-04-11,16:32:47,88.435623
icdg06dqq_flt.fits,F125W,6,227.0,2,4,2014-04-11,16:34:34,88.435623
icdg06drq_flt.fits,F125W,6,227.0,2,4,2014-04-11,16:36:21,88.435623
icdg06dvq_flt.fits,F125W,6,227.0,3,6,2014-04-11,16:44:17,88.435623
icdg06dwq_flt.fits,F125W,6,227.0,3,6,2014-04-11,16:46:04,88.435623
icdg06dxq_flt.fits,F125W,6,227.0,3,6,2014-04-11,16:47:51,88.435623
