FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,77767.6328125,181.71197509765625,0.621333122253418,144.9755096435547,172.637939453125,149.96249389648438,169.38671875
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,77883.875,185.73794555664062,0.5738353729248047,144.97711181640625,172.63755798339844,149.95156860351562,169.39688110351562
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78125.34375,184.43145751953125,0.537837028503418,144.98056030273438,172.63552856445312,149.9773406982422,169.38516235351562
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77432.59375,185.75088500976562,0.734771728515625,141.60057067871094,159.05218505859375,144.81640625,153.7453155517578
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,77916.03125,182.52513122558594,0.6863698959350586,141.59585571289062,159.04141235351562,144.8234405517578,153.73202514648438
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,77916.3984375,180.14242553710938,0.6506853103637695,141.58790588378906,159.04310607910156,144.8195343017578,153.7273406982422
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77800.140625,188.3778839111328,0.6567325592041016,151.72976684570312,158.9949188232422,154.9148406982422,153.6882781982422
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,77805.9765625,193.4307861328125,0.6432256698608398,151.72341918945312,158.98846435546875,154.90390014648438,153.68203735351562
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,77923.234375,194.8708038330078,0.5998725891113281,151.71478271484375,158.9805450439453,154.88827514648438,153.67031860351562
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,78389.0625,194.12741088867188,0.5989274978637695,141.54466247558594,170.36253356933594,144.79922485351562,164.9757843017578
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,78630.609375,192.11767578125,0.5862579345703125,141.54336547851562,170.35952758789062,144.8054656982422,164.93905639648438
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,78515.421875,191.0552978515625,0.583622932434082,141.54302978515625,170.36097717285156,144.79296875,164.9773406982422
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77414.03125,198.44461059570312,0.6005010604858398,151.68545532226562,170.33505249023438,154.8953094482422,164.9539031982422
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,77724.125,194.71917724609375,0.5624847412109375,151.68711853027344,170.34210205078125,154.9093780517578,164.94766235351562
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,77842.5390625,193.92835998535156,0.5656833648681641,151.69126892089844,170.3441925048828,154.91561889648438,164.94375610351562
