9.083333611488342285e-02 9.949409122303313202e-01 9.789401193812479196e-01
1.205555573105812073e-01 9.946856531636810717e-01 1.013790139833730786e+00
1.502777785062789917e-01 9.947432308587824679e-01 9.815905565440857794e-01
2.824999988079071045e-01 9.899397397851142921e-01 9.964779838967599002e-01
3.122222125530242920e-01 9.945086299875706137e-01 1.012748768777531616e+00
4.447222352027893066e-01 9.908738030654480333e-01 1.000269349063006130e+00
4.744444489479064941e-01 9.970324235987262362e-01 1.007455832076191937e+00
5.041666626930236816e-01 9.969023711514202191e-01 1.012586355526504667e+00
6.066666841506958008e-01 9.910685846118252318e-01 9.923734267546665544e-01
6.363888382911682129e-01 9.968567108484518435e-01 1.007434523319094666e+00
1.684722185134887695e+00 1.001439314876553910e+00 1.009404137650052657e+00
1.714444518089294434e+00 9.990180317838625035e-01 1.016660452184777519e+00
1.744166731834411621e+00 1.000053377094148210e+00 1.010569441813363722e+00
1.876388907432556152e+00 9.951387851683867192e-01 1.017269155478481846e+00
1.906111121177673340e+00 1.000650513691255794e+00 1.000142449249038723e+00
2.038611173629760742e+00 9.939907795008520175e-01 1.005929311624017330e+00
2.068333387374877930e+00 1.005566113010910811e+00 1.014204181153785633e+00
2.098055601119995117e+00 1.002541859543748748e+00 9.916871922964775043e-01
2.200555562973022461e+00 9.965364229026576481e-01 1.003083989669021570e+00
2.230277776718139648e+00 9.936583340917477525e-01 1.012668163755772843e+00
3.278611183166503906e+00 9.990502513789049077e-01 1.016920228626008171e+00
3.308333396911621094e+00 1.001103630524592836e+00 1.015639742143230162e+00
3.338055610656738281e+00 1.003909329543415163e+00 1.005683351730523700e+00
3.470277786254882812e+00 1.003046326529564380e+00 1.004565837670914563e+00
3.500000000000000000e+00 1.006744424817803241e+00 1.008684212814762393e+00
3.632499933242797852e+00 1.001046001868210800e+00 1.018506370574112863e+00
3.662222146987915039e+00 1.001284461840744155e+00 1.011579275201008432e+00
3.691944360733032227e+00 1.004870568142079756e+00 9.949630357963732408e-01
3.824166536331176758e+00 1.003585691366202681e+00 9.776898862661895784e-01
3.853888750076293945e+00 1.003598357653675999e+00 1.001083689052033820e+00
3.883611202239990234e+00 1.001136386269634304e+00 1.023297133359885258e+00
4.872499942779541016e+00 1.003217048023919977e+00 9.880343504436869262e-01
4.902222156524658203e+00 1.002752227889058156e+00 1.001260572073791266e+00
4.931944847106933594e+00 1.003317050878419492e+00 9.993849245345742816e-01
5.064166545867919922e+00 1.003007215257580409e+00 9.991705020828127726e-01
5.093889236450195312e+00 9.971244271214588784e-01 9.943531360959683152e-01
5.226388931274414062e+00 9.989502909211501747e-01 1.001688647448831571e+00
5.256111145019531250e+00 1.002548772053190484e+00 1.008272619237861489e+00
5.285833358764648438e+00 9.998988340309405976e-01 9.986402338057661643e-01
5.418055534362792969e+00 1.002289528465886814e+00 1.003778707106767198e+00
5.447777748107910156e+00 1.002054700307244195e+00 9.915190617215476898e-01
5.477499961853027344e+00 1.003710847093275849e+00 9.991971962933011708e-01
6.481666564941406250e+00 1.003185644895379314e+00 9.703057144856572780e-01
6.511389255523681641e+00 1.005378083084839336e+00 1.001932418082675635e+00
6.541110992431640625e+00 1.003003264320073917e+00 1.015197729172841123e+00
6.673333644866943359e+00 1.001067242816051195e+00 9.986486264514028433e-01
6.703055381774902344e+00 1.004693636063896278e+00 9.788745703886285732e-01
6.835555553436279297e+00 1.001080755686759582e+00 9.700711001444308756e-01
6.865277767181396484e+00 1.003685645844403007e+00 9.819149390190010651e-01
6.894999980926513672e+00 1.003223968802208432e+00 1.002653742599370901e+00
7.027222156524658203e+00 1.002622258050886561e+00 9.903391054399702798e-01
7.056944370269775391e+00 9.982798630902822712e-01 1.000189571223009111e+00
7.086667060852050781e+00 1.002852148109041108e+00 1.007592664585150732e+00
8.153611183166503906e+00 9.927684358590248559e-01 9.987822177504075416e-01
8.183333396911621094e+00 9.978742223107260889e-01 9.827233420525539609e-01
8.213055610656738281e+00 9.995602912842870280e-01 9.931805614967926799e-01
8.345277786254882812e+00 1.003058660283113968e+00 9.866136726602829921e-01
8.375000000000000000e+00 1.001020398478204232e+00 1.002451084433415573e+00
8.507500648498535156e+00 9.982775752898871424e-01 9.860519479449805225e-01
8.537221908569335938e+00 9.979349472776379848e-01 9.978226568761783266e-01
8.566945075988769531e+00 1.000290828371682039e+00 9.957032096121023468e-01
8.699166297912597656e+00 1.000594489418102251e+00 9.817469873541729841e-01
8.728889465332031250e+00 9.992719681949774335e-01 1.016822610857682996e+00
8.758610725402832031e+00 1.001883709526108168e+00 9.911832832417333261e-01
