FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg01a2q_flt.fits,F160W,1,0.0,3,1,2014-04-11,08:44:11,88.435623,63706.5234375,302.9884338378906,0.2677597999572754,144.97311401367188,172.83103942871094,149.9679718017578,169.57968139648438,1.1840121746063232
icdg01a3q_flt.fits,F160W,1,0.0,3,1,2014-04-11,08:45:58,88.435623,63992.90625,307.9151916503906,0.24054384231567383,144.9700164794922,172.83348083496094,149.9609375,169.59609985351562,1.2478392124176025
icdg01zgq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:13:14,88.435623,63158.4296875,309.83135986328125,0.3268747329711914,134.8817901611328,161.5430908203125,139.88671875,158.3046875,1.751034140586853
icdg01ziq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:15:01,88.435623,63240.203125,320.2087097167969,0.3154935836791992,134.88034057617188,161.54505920410156,139.8820343017578,158.3046875,1.4450448751449585
icdg01zjq_flt.fits,F160W,1,0.0,0,3,2014-04-11,08:16:48,88.435623,63275.3828125,309.8849182128906,0.32523155212402344,134.87327575683594,161.5417022705078,139.87344360351562,158.29843139648438,1.4561387300491333
icdg01zrq_flt.fits,F160W,1,0.0,1,5,2014-04-11,08:24:44,88.435623,63703.78125,310.1031188964844,0.2357168197631836,145.0164794921875,161.49273681640625,149.97030639648438,158.234375,1.4932732582092285
icdg01zsq_flt.fits,F160W,1,0.0,1,5,2014-04-11,08:26:31,88.435623,63752.4921875,316.0023193359375,0.24083614349365234,145.0085906982422,161.4905548095703,149.9484405517578,158.25625610351562,1.3743677139282227
icdg01zwq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:34:28,88.435623,64014.1171875,309.668212890625,0.2525296211242676,134.80349731445312,172.8671875,139.8351593017578,169.6171875,2.652381420135498
icdg01zxq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:36:15,88.435623,64360.4921875,312.93145751953125,0.24145078659057617,134.79574584960938,172.8730926513672,139.8203125,169.63906860351562,2.218695878982544
icdg01zyq_flt.fits,F160W,1,0.0,2,7,2014-04-11,08:38:02,88.435623,64442.7578125,313.3011474609375,0.23696422576904297,134.7990264892578,172.8754119873047,139.8367156982422,169.6281280517578,2.113837957382202
icdg02ahq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:48:52,88.435623,63589.2578125,318.88690185546875,0.37546443939208984,141.57957458496094,159.26632690429688,144.796875,153.9421844482422,1.0001733303070068
icdg02ajq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:50:39,88.435623,63767.80859375,319.70245361328125,0.35211181640625,141.57427978515625,159.26441955566406,144.7859344482422,153.9460906982422,0.939672589302063
icdg02akq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:52:26,88.435623,63686.76953125,318.4583740234375,0.35495758056640625,141.57440185546875,159.25921630859375,144.7960968017578,153.93124389648438,0.9645004868507385
icdg02apq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:00:22,88.435623,63110.52734375,326.023193359375,0.32752132415771484,151.68109130859375,159.22503662109375,154.8625030517578,153.87265014648438,1.014724850654602
icdg02aqq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:02:09,88.435623,63095.6484375,322.5435485839844,0.3379354476928711,151.6719970703125,159.2052764892578,154.8796844482422,153.87655639648438,0.9981517791748047
icdg02auq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:10:06,88.435623,63835.90625,309.6558837890625,0.35891246795654297,141.51275634765625,170.53684997558594,144.76327514648438,165.2062530517578,1.4413896799087524
icdg02avq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:11:53,88.435623,64408.5703125,313.447509765625,0.2711501121520996,141.5084991455078,170.53915405273438,144.73828125,165.2296905517578,1.0581258535385132
icdg02awq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:13:40,88.435623,64264.29296875,306.85498046875,0.27753639221191406,141.51022338867188,170.5406951904297,144.73983764648438,165.1875,1.15520179271698
icdg02azq_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:19:49,88.435623,63745.01953125,313.91607666015625,0.2897834777832031,151.6285858154297,170.5075225830078,154.87109375,165.1921844482422,1.3743246793746948
icdg02b0q_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:21:36,88.435623,63758.328125,316.05938720703125,0.3096809387207031,151.62901306152344,170.5075225830078,154.87890625,165.19375610351562,1.0532084703445435
icdg03bdq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:24:30,88.435623,63403.890625,322.04852294921875,0.3821134567260742,134.82644653320312,161.581298828125,139.8054656982422,158.32656860351562,0.8181495666503906
icdg03bfq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:26:17,88.435623,63534.4609375,321.6538391113281,0.38857364654541016,134.822998046875,161.57962036132812,139.8132781982422,158.3406219482422,0.9139518141746521
icdg03bgq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:28:04,88.435623,63416.96875,319.73114013671875,0.353851318359375,134.81765747070312,161.57626342773438,139.8203125,158.3117218017578,0.8820487856864929
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,63824.7265625,316.909423828125,0.2679262161254883,144.9654541015625,161.5193634033203,149.91952514648438,158.25546264648438,1.1150915622711182
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,63906.24609375,318.7137145996094,0.2864236831665039,144.95542907714844,161.51397705078125,149.89218139648438,158.26953125,1.0584276914596558
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,64232.1171875,317.95556640625,0.2726006507873535,134.7539520263672,172.88510131835938,139.7765655517578,169.6218719482422,0.8733803033828735
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,64329.1171875,314.402587890625,0.30681848526000977,134.7484130859375,172.8897247314453,139.765625,169.63827514648438,0.9529721736907959
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,64352.8046875,311.0390319824219,0.27511167526245117,134.75355529785156,172.89041137695312,139.75625610351562,169.6328125,0.8730766773223877
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,64081.91796875,300.893798828125,0.2703719139099121,144.92759704589844,172.8402099609375,149.91952514648438,169.5867156982422,0.7120704054832458
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,64140.90625,307.8568115234375,0.23536348342895508,144.92706298828125,172.84494018554688,149.9406280517578,169.5929718017578,0.7223625183105469
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,63990.5625,314.6492919921875,0.2629280090332031,144.9314422607422,172.84747314453125,149.9070281982422,169.61172485351562,0.782758891582489
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,63625.3125,312.4389953613281,0.40375518798828125,141.56353759765625,159.23512268066406,144.7742156982422,153.91250610351562,0.8799170851707458
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,63574.1796875,316.7471008300781,0.41109371185302734,141.56109619140625,159.2300262451172,144.77188110351562,153.8992156982422,0.8581894040107727
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,63487.4140625,317.1509094238281,0.3946361541748047,141.56048583984375,159.22390747070312,144.77108764648438,153.90234375,1.121809482574463
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,63075.671875,323.3228454589844,0.3221101760864258,151.657958984375,159.18923950195312,154.8523406982422,153.8359375,0.8622797727584839
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,63001.0234375,320.0694885253906,0.3525733947753906,151.660888671875,159.18228149414062,154.84609985351562,153.82266235351562,1.1215074062347412
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,63733.87109375,311.1439208984375,0.33598756790161133,141.49620056152344,170.48789978027344,144.7414093017578,165.1609344482422,0.7672459483146667
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,63940.171875,313.2965393066406,0.3159327507019043,141.49246215820312,170.49862670898438,144.7218780517578,165.14218139648438,0.7223239541053772
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,63833.0625,310.02783203125,0.3412141799926758,141.49192810058594,170.49032592773438,144.7218780517578,165.14999389648438,0.7226608395576477
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,63502.70703125,316.9598693847656,0.3137235641479492,151.61334228515625,170.4634552001953,154.83828735351562,165.15469360351562,0.7765222787857056
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,63689.421875,312.29888916015625,0.2676525115966797,151.61215209960938,170.46810913085938,154.85391235351562,165.15625,0.8863101005554199
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,63791.63671875,314.71966552734375,0.2579488754272461,151.61537170410156,170.47390747070312,154.85311889648438,165.15234375,0.8090759515762329
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,63519.50390625,308.81561279296875,0.3745431900024414,134.78424072265625,161.5452423095703,139.7664031982422,158.28359985351562,1.1945197582244873
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,63627.02734375,318.1767578125,0.38147830963134766,134.78134155273438,161.53807067871094,139.7578125,158.2687530517578,1.173898696899414
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,63555.5859375,321.994140625,0.3369474411010742,134.77487182617188,161.53884887695312,139.76327514648438,158.2726593017578,1.216562032699585
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,63908.859375,314.36517333984375,0.2792205810546875,144.9191436767578,161.47679138183594,149.8562469482422,158.2109375,1.1923414468765259
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,64004.2734375,307.97198486328125,0.30902862548828125,144.90760803222656,161.47250366210938,149.8484344482422,158.203125,1.326418161392212
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,64109.2578125,303.30401611328125,0.30968284606933594,134.71246337890625,172.8461151123047,139.71484375,169.59375,0.9348046183586121
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,64305.7734375,306.86273193359375,0.28463268280029297,134.70855712890625,172.8489990234375,139.71875,169.58828735351562,0.9597231149673462
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,64088.4375,314.0322570800781,0.2880887985229492,134.71331787109375,172.8508758544922,139.7117156982422,169.59609985351562,1.0340900421142578
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,63727.9375,306.81439208984375,0.2758216857910156,144.89039611816406,172.8018341064453,149.86563110351562,169.55233764648438,1.1543638706207275
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,63675.53125,308.14678955078125,0.3004751205444336,144.89186096191406,172.80410766601562,149.87109375,169.5578155517578,1.0389091968536377
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,63890.7265625,311.40032958984375,0.2570638656616211,144.89280700683594,172.80477905273438,149.86563110351562,169.5632781982422,1.2673771381378174
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,63181.29296875,314.83990478515625,0.3802061080932617,141.52247619628906,159.19671630859375,144.73593139648438,153.86483764648438,1.2641034126281738
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,63316.203125,310.593017578125,0.3754148483276367,141.51548767089844,159.1912384033203,144.7218780517578,153.85311889648438,1.782516598701477
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,63217.2109375,315.2705383300781,0.36165714263916016,141.5133514404297,159.1833953857422,144.71719360351562,153.86563110351562,1.806700348854065
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,62682.4375,320.707763671875,0.3760080337524414,151.6080322265625,159.1383514404297,154.81484985351562,153.79843139648438,1.9009019136428833
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,62679.7890625,325.6047058105469,0.32172298431396484,151.599609375,159.1356964111328,154.7960968017578,153.78359985351562,2.453352212905884
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,63451.37109375,307.3089294433594,0.3609461784362793,141.45285034179688,170.464111328125,144.6828155517578,165.1218719482422,1.0420753955841064
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,63655.11328125,309.9872741699219,0.3510780334472656,141.45367431640625,170.47613525390625,144.66952514648438,165.13436889648438,1.1284340620040894
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,63648.1953125,309.983642578125,0.31795454025268555,141.45343017578125,170.4681396484375,144.6796875,165.12109375,1.2641096115112305
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,63347.8515625,310.3109130859375,0.3064384460449219,151.5821533203125,170.4595184326172,154.8249969482422,165.1398468017578,0.7836644053459167
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,63558.3828125,320.04376220703125,0.30393028259277344,151.58749389648438,170.4605255126953,154.8359375,165.1359405517578,0.8210683465003967
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,63662.83984375,312.27191162109375,0.2679462432861328,151.58950805664062,170.4604034423828,154.8195343017578,165.1476593017578,0.8719496130943298
