FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXERRA,FLUXERRB,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg02ahq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:48:52,88.435623,59843.50390625,53.298377990722656,3.317682981491089,357.4637756347656,0.7924289703369141,141.53524780273438,159.29132080078125,144.74844360351562,153.97265625,1.8399876356124878
icdg02ajq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:50:39,88.435623,59913.62109375,53.534156799316406,3.3255655765533447,357.30792236328125,0.7790250778198242,141.53187561035156,159.28634643554688,144.7507781982422,153.9734344482422,1.8713011741638184
icdg02akq_flt.fits,F160W,2,1.0,0,1,2014-04-11,09:52:26,88.435623,60365.37109375,54.3150634765625,3.284902811050415,355.4423828125,0.7768163681030273,141.53045654296875,159.2886199951172,144.7414093017578,153.96484375,1.8544749021530151
icdg02apq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:00:22,88.435623,59555.8671875,50.76702117919922,3.3823652267456055,359.99676513671875,0.733344554901123,151.64700317382812,159.21847534179688,154.84375,153.91641235351562,1.297136664390564
icdg02aqq_flt.fits,F160W,2,1.0,1,3,2014-04-11,10:02:09,88.435623,59563.08984375,50.73945236206055,3.3666582107543945,356.7804870605469,0.7392215728759766,151.6450653076172,159.2036895751953,154.8562469482422,153.9109344482422,1.856900691986084
icdg02auq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:10:06,88.435623,62221.3203125,54.91387939453125,3.334243059158325,337.3507080078125,0.6013016700744629,141.4907684326172,170.55789184570312,144.7257843017578,165.2265625,1.2207187414169312
icdg02avq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:11:53,88.435623,62353.57421875,54.42964172363281,3.3685569763183594,344.3570251464844,0.5534791946411133,141.48651123046875,170.5614013671875,144.70077514648438,165.2507781982422,1.1124465465545654
icdg02awq_flt.fits,F160W,2,1.0,2,5,2014-04-11,10:13:40,88.435623,62246.671875,54.621726989746094,3.3308639526367188,335.7173767089844,0.5571813583374023,141.4881591796875,170.55821228027344,144.7062530517578,165.21328735351562,1.379465103149414
icdg02azq_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:19:49,88.435623,59604.1875,53.33367919921875,3.227562665939331,355.3783264160156,0.7697315216064453,151.6142578125,170.53390502929688,154.8195343017578,165.2257843017578,1.8112794160842896
icdg02b0q_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:21:36,88.435623,59663.64453125,53.78884506225586,3.2337896823883057,356.34552001953125,0.7857027053833008,151.61802673339844,170.53082275390625,154.8289031982422,165.22500610351562,1.3510569334030151
icdg03bdq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:24:30,88.435623,60391.40234375,53.66257858276367,3.3079702854156494,365.8751220703125,0.799168586730957,134.7984619140625,161.6175079345703,139.7414093017578,158.3468780517578,0.9718661904335022
icdg03bfq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:26:17,88.435623,60537.83984375,53.602691650390625,3.3087804317474365,365.0617370605469,0.8046088218688965,134.80099487304688,161.61512756347656,139.7375030517578,158.35702514648438,1.0775338411331177
icdg03bgq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:28:04,88.435623,60369.0078125,53.55252456665039,3.283355236053467,361.9603576660156,0.7746071815490723,134.79417419433594,161.6085662841797,139.7531280517578,158.3351593017578,0.8985610008239746
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,61274.2265625,55.21525955200195,3.234778642654419,351.99505615234375,0.6254816055297852,144.9361572265625,161.5587158203125,149.89218139648438,158.2703094482422,1.056091070175171
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,61346.81640625,55.127052307128906,3.2600138187408447,355.1413879394531,0.6440997123718262,144.9247283935547,161.5509490966797,149.8625030517578,158.28515625,0.9435552358627319
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,61441.1171875,53.021575927734375,3.330925226211548,353.1239929199219,0.5994019508361816,134.73887634277344,172.91213989257812,139.7312469482422,169.64297485351562,0.8757854104042053
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,61523.16015625,53.006832122802734,3.335711717605591,349.8229064941406,0.6346850395202637,134.732666015625,172.91232299804688,139.71875,169.65625,0.9355153441429138
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,61492.42578125,53.20870590209961,3.3393309116363525,347.5227355957031,0.6079607009887695,134.7373504638672,172.9149627685547,139.70703125,169.65390014648438,1.0501710176467896
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,60832.9609375,52.2274055480957,3.32062029838562,346.4637451171875,0.6343212127685547,144.881591796875,172.87103271484375,149.8562469482422,169.61563110351562,0.7229013442993164
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,60818.23828125,52.51934814453125,3.2582640647888184,353.5193786621094,0.6056647300720215,144.88092041015625,172.87596130371094,149.87655639648438,169.62265014648438,0.7835744023323059
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,60671.33203125,52.675106048583984,3.3108296394348145,361.29791259765625,0.6330294609069824,144.88726806640625,172.88156127929688,149.84530639648438,169.6374969482422,0.8816128969192505
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,60180.84765625,53.91188430786133,3.2740793228149414,349.6324768066406,0.836052417755127,141.514892578125,159.26202392578125,144.72421264648438,153.9499969482422,1.6360609531402588
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,60214.19921875,53.955909729003906,3.281467914581299,354.40008544921875,0.8346271514892578,141.5122833251953,159.2603759765625,144.72109985351562,153.9343719482422,1.7084211111068726
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,60433.76171875,53.66478729248047,3.287628173828125,352.0251770019531,0.7922086715698242,141.51431274414062,159.24659729003906,144.7257843017578,153.93905639648438,1.3966528177261353
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,59614.34375,51.02688980102539,3.3655805587768555,354.3856201171875,0.7168211936950684,151.62757873535156,159.17410278320312,154.8359375,153.87109375,1.0460048913955688
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,59412.921875,51.03731918334961,3.3490426540374756,350.4694519042969,0.7608189582824707,151.62484741210938,159.15802001953125,154.83358764648438,153.86093139648438,1.7255282402038574
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,62187.54296875,54.24115753173828,3.3430960178375244,340.4474182128906,0.602043628692627,141.47244262695312,170.51242065429688,144.7023468017578,165.1882781982422,1.1393893957138062
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,62329.9609375,54.42848587036133,3.340367317199707,342.0791931152344,0.588068962097168,141.4647674560547,170.51913452148438,144.68594360351562,165.1750030517578,1.107353687286377
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,62251.24609375,54.421173095703125,3.341722011566162,339.0199279785156,0.6100335121154785,141.46707153320312,170.5129852294922,144.6867218017578,165.1789093017578,0.9196596741676331
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,59355.453125,53.188846588134766,3.252272844314575,358.6484680175781,0.7972545623779297,151.6007537841797,170.4872283935547,154.79141235351562,165.18594360351562,0.8607156276702881
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,59449.671875,53.18351745605469,3.2418928146362305,353.5068054199219,0.7596721649169922,151.60279846191406,170.4888458251953,154.8078155517578,165.1945343017578,0.9483382105827332
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,59564.921875,53.301605224609375,3.240697145462036,356.44329833984375,0.7479500770568848,151.6089630126953,170.4982452392578,154.8078155517578,165.1867218017578,0.8506491780281067
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,60344.33203125,53.884605407714844,3.263709783554077,352.10888671875,0.8068532943725586,134.75439453125,161.57142639160156,139.70468139648438,158.31796264648438,1.0813243389129639
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,60483.99609375,53.98701858520508,3.2971062660217285,360.8751525878906,0.8118953704833984,134.75601196289062,161.5650634765625,139.69375610351562,158.3015594482422,1.0672796964645386
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,60406.37109375,54.1219367980957,3.2935662269592285,364.2158508300781,0.7670516967773438,134.7488250732422,161.56173706054688,139.6999969482422,158.3046875,1.142053484916687
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,60969.203125,55.07338333129883,3.2496795654296875,353.8077392578125,0.6701412200927734,144.88174438476562,161.51223754882812,149.82656860351562,158.2390594482422,1.3888311386108398
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,61064.06640625,55.14915466308594,3.221893072128296,345.772216796875,0.7011990547180176,144.8727569580078,161.5048370361328,149.8210906982422,158.2273406982422,1.5312649011611938
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,61191.58984375,52.878936767578125,3.313664436340332,340.1756286621094,0.647496223449707,134.6916046142578,172.865234375,139.6687469482422,169.6164093017578,1.2936848402023315
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,61305.39453125,53.10322189331055,3.3174493312835693,344.28887939453125,0.6299090385437012,134.6885528564453,172.8713836669922,139.671875,169.61172485351562,1.4654216766357422
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,61272.66015625,52.84206008911133,3.3516783714294434,350.700439453125,0.616692066192627,134.69187927246094,172.87103271484375,139.6687469482422,169.6179656982422,1.636884093284607
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,60210.99609375,51.86840057373047,3.2901864051818848,356.3911437988281,0.6627197265625,144.8372802734375,172.8277587890625,149.80233764648438,169.5851593017578,1.4589763879776
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,60580.890625,52.44195556640625,3.2608935832977295,353.5027770996094,0.6640110015869141,144.83958435058594,172.8311309814453,149.8117218017578,169.58984375,1.3285914659500122
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,60243.40234375,52.24004364013672,3.308302640914917,361.47308349609375,0.655724048614502,144.84054565429688,172.83372497558594,149.8046875,169.59375,1.5532817840576172
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,59987.23046875,54.807960510253906,3.2844526767730713,350.09356689453125,0.7836923599243164,141.46702575683594,159.22023010253906,144.6875,153.8914031982422,1.7182046175003052
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,60178.6640625,53.810401916503906,3.274442434310913,345.4167175292969,0.7740678787231445,141.46299743652344,159.21080017089844,144.67733764648438,153.88906860351562,2.024583101272583
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,59994.04296875,53.75695037841797,3.2994613647460938,351.0941467285156,0.7673125267028809,141.4595947265625,159.2058563232422,144.671875,153.89453125,1.9426902532577515
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,59238.85546875,50.642127990722656,3.366588592529297,352.1430358886719,0.7619466781616211,151.57009887695312,159.1203155517578,154.7960968017578,153.83828735351562,2.2232320308685303
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,59841.78515625,51.21806335449219,3.3231558799743652,352.7537536621094,0.6954946517944336,151.567626953125,159.1186981201172,154.7820281982422,153.8249969482422,2.394627094268799
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,61934.7890625,54.04439163208008,3.337895154953003,336.9117431640625,0.6203837394714355,141.42807006835938,170.4900360107422,144.6484375,165.15625,1.0734500885009766
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,62070.05859375,54.31960678100586,3.344531536102295,337.9830017089844,0.6182422637939453,141.43106079101562,170.49533081054688,144.6414031982422,165.16561889648438,1.1930326223373413
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,62048.85546875,54.49030685424805,3.3521506786346436,339.7559509277344,0.5854005813598633,141.4328155517578,170.49441528320312,144.6484375,165.1515655517578,1.3239127397537231
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,59266.69921875,53.167808532714844,3.2299575805664062,351.27032470703125,0.7809271812438965,151.57513427734375,170.48388671875,154.7804718017578,165.171875,0.8581840991973877
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,59247.9140625,53.423152923583984,3.2608108520507812,363.2134094238281,0.7998919486999512,151.57920837402344,170.4872283935547,154.7898406982422,165.17422485351562,0.8556300401687622
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,59357.296875,53.291996002197266,3.2585020065307617,356.0412902832031,0.7633852958679199,151.58090209960938,170.48660278320312,154.7703094482422,165.18515014648438,0.8762690424919128
