FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg03bfq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:26:17,88.435623,36920.8125,455.6723327636719,3.6839284896850586,134.77471923828125,161.5343475341797,139.5031280517578,158.52578735351562
icdg03bgq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:28:04,88.435623,37023.3359375,447.582275390625,3.6650991439819336,134.77183532714844,161.53292846679688,139.50546264648438,158.51406860351562
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,40261.65234375,431.26226806640625,3.160214424133301,144.9345245361328,161.47256469726562,149.6593780517578,158.44375610351562
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,39746.54296875,439.1175537109375,3.258922576904297,144.9210205078125,161.46762084960938,149.62655639648438,158.45468139648438
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,32516.890625,475.92529296875,4.298606872558594,134.72793579101562,172.84005737304688,139.4210968017578,169.8601531982422
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,32278.44140625,474.1449890136719,4.357331275939941,134.72909545898438,172.84585571289062,139.41561889648438,169.8601531982422
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,32584.62890625,473.8372802734375,4.244542121887207,134.72564697265625,172.8461456298828,139.40469360351562,169.87890625
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,34505.82421875,464.8900146484375,3.907076835632324,144.8642578125,172.79013061523438,149.5476531982422,169.8445281982422
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,33744.42578125,471.7528381347656,4.1441802978515625,144.8578338623047,172.81796264648438,149.5500030517578,169.85311889648438
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,34087.87109375,480.39788818359375,4.0946044921875,144.86033630371094,172.8209991455078,149.54452514648438,169.8546905517578
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,33773.43359375,438.8458251953125,4.107057571411133,141.52786254882812,159.24119567871094,144.3914031982422,154.1023406982422
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,33767.3984375,438.1220703125,4.161990165710449,141.52694702148438,159.23614501953125,144.39297485351562,154.09530639648438
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,33878.109375,442.3204345703125,3.9908008575439453,141.53012084960938,159.23121643066406,144.39297485351562,154.10311889648438
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,32829.76953125,436.3396301269531,4.332707405090332,151.61659240722656,159.15892028808594,154.4875030517578,153.99765014648438
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,32369.3125,436.997314453125,4.427996635437012,151.62139892578125,159.14683532714844,154.47891235351562,154.0031280517578
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,37082.79296875,438.99908447265625,3.8547821044921875,141.46511840820312,170.4883270263672,144.3679656982422,165.38906860351562
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,37042.82421875,444.4042663574219,3.792771339416504,141.4626922607422,170.518310546875,144.3546905517578,165.39453125
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,37079.68359375,438.40667724609375,3.9015045166015625,141.46377563476562,170.51243591308594,144.3585968017578,165.3874969482422
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,35049.08203125,439.9447326660156,3.9765119552612305,151.54185485839844,170.42613220214844,154.4578094482422,165.34375
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,34690.734375,436.1229553222656,3.952770233154297,151.54795837402344,170.42672729492188,154.47265625,165.33828735351562
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,34749.86328125,439.1011657714844,3.9131078720092773,151.54876708984375,170.42971801757812,154.4718780517578,165.328125
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,37676.234375,436.97967529296875,3.6385068893432617,134.74380493164062,161.49273681640625,139.4695281982422,158.48046875
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,37318.609375,448.95794677734375,3.559427261352539,134.7414093017578,161.49075317382812,139.46875,158.46249389648438
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,36172.078125,455.5181884765625,3.73529052734375,134.73770141601562,161.48507690429688,139.46484375,158.47030639648438
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,39007.4140625,443.344482421875,3.2960147857666016,144.8654327392578,161.43038940429688,149.5906219482422,158.4140625
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,39272.40234375,437.6653137207031,3.339963912963867,144.85479736328125,161.42718505859375,149.578125,158.4109344482422
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,32511.4375,461.5750732421875,4.302201271057129,134.67762756347656,172.78211975097656,139.375,169.83828735351562
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,32162.14453125,464.9173583984375,4.400190353393555,134.66761779785156,172.7775421142578,139.38046264648438,169.83984375
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,32496.68359375,471.19219970703125,4.295894622802734,134.66954040527344,172.77951049804688,139.38827514648438,169.82656860351562
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,34297.29296875,466.1990966796875,3.998636245727539,144.8231201171875,172.7602081298828,149.5109405517578,169.8078155517578
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,34064.05078125,465.9828796386719,4.080333709716797,144.82652282714844,172.76332092285156,149.51718139648438,169.79843139648438
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,34416.40234375,471.3599548339844,3.926112174987793,144.822021484375,172.75784301757812,149.52108764648438,169.8093719482422
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,33832.09375,438.3648681640625,4.1131086349487305,141.47862243652344,159.21145629882812,144.37265014648438,154.0703125
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,33984.23046875,434.4923095703125,4.027486801147461,141.4728240966797,159.17813110351562,144.35546875,154.078125
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,32757.94140625,444.04791259765625,4.220613479614258,141.4697265625,159.1695098876953,144.3562469482422,154.078125
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,31643.75390625,438.7367248535156,4.645041465759277,151.5587158203125,159.0867462158203,154.4523468017578,153.99374389648438
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,31798.44921875,446.25244140625,4.478050231933594,151.55325317382812,159.11167907714844,154.4367218017578,153.99374389648438
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,35965.703125,443.7786560058594,3.9950313568115234,141.43482971191406,170.469970703125,144.32968139648438,165.3796844482422
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,36813.98046875,444.0447692871094,3.9095754623413086,141.4364013671875,170.48194885253906,144.33438110351562,165.37655639648438
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,36847.23828125,442.2096252441406,3.820535659790039,141.4344024658203,170.47317504882812,144.3429718017578,165.3625030517578
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,35061.4296875,433.58685302734375,3.861429214477539,151.52792358398438,170.42056274414062,154.44766235351562,165.32577514648438
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,34785.76171875,443.1403503417969,4.064324378967285,151.5297088623047,170.4253692626953,154.45938110351562,165.3234405517578
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,34809.33203125,437.800537109375,3.9460973739624023,151.53543090820312,170.42347717285156,154.44686889648438,165.3312530517578
