FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg02azq_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:19:49,88.435623,63482.2890625,318.8459167480469,0.3087272644042969,151.62844848632812,170.5077362060547,154.8359832763672,165.2214813232422,0.9268693327903748
icdg02b0q_flt.fits,F160W,2,1.0,3,7,2014-04-11,10:21:36,88.435623,63290.5234375,322.080322265625,0.3481330871582031,151.6288604736328,170.5077362060547,154.83639526367188,165.2214813232422,0.7540228962898254
icdg03bdq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:24:30,88.435623,63386.71484375,328.07415771484375,0.38456058502197266,134.8264923095703,161.58114624023438,139.72544860839844,158.29544067382812,0.7806063294410706
icdg03bfq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:26:17,88.435623,63509.3203125,327.8074951171875,0.39228153228759766,134.82305908203125,161.57945251464844,139.72203063964844,158.29373168945312,0.855941116809845
icdg03bgq_flt.fits,F160W,3,0.0,0,1,2014-04-11,11:28:04,88.435623,63655.2109375,326.77423095703125,0.3365163803100586,134.81768798828125,161.57608032226562,139.71665954589844,158.29039001464844,0.7493175268173218
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,63663.9296875,320.76068115234375,0.27999210357666016,144.96531677246094,161.5193328857422,149.86514282226562,158.23287963867188,0.9594495892524719
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,63936.9921875,319.8471984863281,0.2819480895996094,144.95529174804688,161.51388549804688,149.85513305664062,158.22743225097656,0.8636283874511719
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,63926.01953125,327.6370544433594,0.29726409912109375,134.75405883789062,172.8852081298828,139.6517333984375,169.60169982910156,0.6695902943611145
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,63971.09765625,323.769775390625,0.33702945709228516,134.74844360351562,172.8898162841797,139.6461181640625,169.60629272460938,0.8169456720352173
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,64210.52734375,318.2922058105469,0.28824615478515625,134.75360107421875,172.89048767089844,139.6512908935547,169.60696411132812,0.7870517373085022
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,63968.68359375,304.7950439453125,0.2806863784790039,144.92771911621094,172.83984375,149.82626342773438,169.5555877685547,0.6954860091209412
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,63931.65625,313.21990966796875,0.25519466400146484,144.9271697998047,172.8445587158203,149.8257293701172,169.560302734375,0.6879754662513733
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,63841.44140625,316.3348693847656,0.27878665924072266,144.9315948486328,172.84716796875,149.8301544189453,169.56292724609375,0.7137096524238586
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,63898.91796875,313.259521484375,0.38200855255126953,141.56436157226562,159.23513793945312,144.7714080810547,153.9458770751953,0.7890079021453857
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,63861.6875,317.8274841308594,0.3888530731201172,141.56114196777344,159.23004150390625,144.7681884765625,153.94078063964844,0.7500579357147217
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,63899.40234375,317.25262451171875,0.36224365234375,141.56051635742188,159.22396850585938,144.76756286621094,153.93470764160156,0.8877965211868286
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,63291.90625,322.4030456542969,0.3058958053588867,151.65789794921875,159.1893768310547,154.8662872314453,153.89962768554688,0.754836916923523
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,62927.0625,320.02587890625,0.36536693572998047,151.66087341308594,159.18246459960938,154.8692626953125,153.8927001953125,0.7932875156402588
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,63954.671875,313.7850646972656,0.31978511810302734,141.4960479736328,170.4881591796875,144.70223999023438,165.202392578125,0.7320054173469543
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,64151.57421875,316.7894287109375,0.3018474578857422,141.49240112304688,170.49876403808594,144.6986083984375,165.21299743652344,0.7159249186515808
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,64020.49609375,312.3357849121094,0.3303852081298828,141.49261474609375,170.4898223876953,144.69882202148438,165.20404052734375,0.6867208480834961
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,63808.359375,318.3376770019531,0.2898378372192383,151.6130828857422,170.46446228027344,154.8206329345703,165.17820739746094,0.7444157004356384
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,63800.3125,315.3599853515625,0.26164913177490234,151.6119384765625,170.4684600830078,154.81948852539062,165.18218994140625,0.8770549893379211
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,63881.4453125,318.25128173828125,0.2533388137817383,151.61517333984375,170.4741973876953,154.82272338867188,165.18792724609375,0.7802447080612183
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,63624.50390625,315.5226135253906,0.3652000427246094,134.78424072265625,161.54502868652344,139.68321228027344,158.25930786132812,0.9392760992050171
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,63775.48828125,325.0,0.36846446990966797,134.7812957763672,161.53858947753906,139.68026733398438,158.25286865234375,0.8955942988395691
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,63605.6796875,330.1939392089844,0.3333015441894531,134.7748260498047,161.53858947753906,139.67379760742188,158.2528533935547,0.8797824382781982
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,63556.56640625,318.842529296875,0.30620574951171875,144.9190216064453,161.47738647460938,149.81884765625,158.19091796875,0.9488086104393005
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,63796.96875,312.4710693359375,0.32408905029296875,144.90745544433594,161.4723358154297,149.8072967529297,158.18588256835938,1.0669784545898438
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,63968.54296875,310.7377624511719,0.3213977813720703,134.71246337890625,172.8461151123047,139.61013793945312,169.5625762939453,0.8532383441925049
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,64108.4140625,316.2854309082031,0.3021364212036133,134.707763671875,172.84893798828125,139.60543823242188,169.56539916992188,0.8560070395469666
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,64106.4375,320.78369140625,0.28789329528808594,134.71331787109375,172.8509063720703,139.6110076904297,169.56736755371094,0.8519075512886047
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,63923.65625,308.89495849609375,0.25992393493652344,144.890380859375,172.80136108398438,149.7889404296875,169.51712036132812,0.8536356091499329
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,63652.671875,311.68951416015625,0.3053302764892578,144.89114379882812,172.8044891357422,149.78970336914062,169.52023315429688,0.8743549585342407
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,63920.40234375,313.6057434082031,0.25832366943359375,144.89285278320312,172.80435180664062,149.79141235351562,169.5200958251953,1.1003779172897339
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,63221.5234375,317.14263916015625,0.37899112701416016,141.52252197265625,159.1967315673828,144.7295684814453,153.90745544433594,0.9212125539779663
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,63546.56640625,311.82110595703125,0.3598146438598633,141.51556396484375,159.19125366210938,144.7226104736328,153.90196228027344,1.1754096746444702
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,63667.37109375,314.5083312988281,0.3264503479003906,141.513427734375,159.18350219726562,144.72048950195312,153.8942108154297,1.0814958810806274
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,63349.6171875,317.475830078125,0.32396984100341797,151.60794067382812,159.13827514648438,154.81634521484375,153.84849548339844,1.0222519636154175
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,63175.5,322.91021728515625,0.2847309112548828,151.60018920898438,159.1356658935547,154.80859375,153.84585571289062,1.1885260343551636
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,63901.51171875,308.92303466796875,0.3273735046386719,141.45278930664062,170.46438598632812,144.65899658203125,165.1785888671875,0.8650844693183899
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,63979.4296875,311.384765625,0.330902099609375,141.45372009277344,170.47640991210938,144.65992736816406,165.19061279296875,0.8827875852584839
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,64044.53125,311.8920593261719,0.2917299270629883,141.45416259765625,170.46844482421875,144.66036987304688,165.18264770507812,0.8065811395645142
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,63700.43359375,313.06842041015625,0.2777528762817383,151.58200073242188,170.45993041992188,154.78953552246094,165.17364501953125,0.7390318512916565
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,63612.5234375,324.8564147949219,0.30339813232421875,151.58737182617188,170.4608154296875,154.794921875,165.17454528808594,0.7289202809333801
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,63773.453125,315.0008850097656,0.26239681243896484,151.58938598632812,170.4607391357422,154.79693603515625,165.17446899414062,0.7944780588150024
