11.158,0.018206,0.41136
11.521,0.011292,0.54705
9.8836,0.015035,0.21782
13.342,0.017515,0.97309
12.152,0.0096105,1.0778
76.899,0.034463,2.8487
9.2013,0.015534,0.28985
9.7733,0.015876,0.20625
11.594,0.013526,0.761
12.861,0.014396,0.62308
11.24,0.015427,0.3781
10.306,0.011453,0.37891
12.1,0.013519,0.88964
9.7469,0.013606,0.11882
11.722,0.015381,1.0624
11.123,0.014442,0.60763
9.2412,0.019254,0.14136
11.202,0.012031,0.63788
10.827,0.013555,0.61011
14.18,0.014468,0.92324
11.063,0.016211,0.37715
9.6865,0.016219,0.44162
11.308,0.016764,0.91452
10.714,0.018068,0.58628
18.111,0.016486,1.4362
11.252,0.01598,0.89239
11.493,0.013207,0.73489
9.6255,0.015829,0.12803
10.823,0.015116,0.40655
10.662,0.010239,0.53795
10.967,0.014928,0.58689
9.1225,0.015046,-0.013311
10.358,0.020404,0.5875
10.75,0.01418,0.54585
12.698,0.014156,1.1634
12.956,0.012184,0.99741
16.03,0.012363,1.2867
10.519,0.014927,0.31324
8.4203,0.016136,-0.029207
10.253,0.012502,0.56732
9.7499,0.016665,0.45143
10.918,0.011182,0.64201
9.7794,0.014027,0.18386
9.7165,0.012895,0.16037
11.526,0.01883,0.87896
13.721,0.012554,1.0967
9.8055,0.014881,0.45438
12.933,0.015063,0.73314
10.268,0.015139,0.44824
11.198,0.017737,0.8891
9.8382,0.01508,0.27982
10.162,0.01579,0.30743
9.8504,0.015059,0.226
10.253,0.016962,0.26359
10.605,0.017347,0.39404
10.672,0.015815,0.58234
13.923,0.0091983,1.2884
10.348,0.014844,0.37327
9.6305,0.01502,0.35528
21.572,0.0135,2.0157
9.5457,0.014689,0.39646
12.957,0.014152,0.89773
9.6424,0.017666,0.23992
12.227,0.015403,0.84192
12.829,0.016422,0.91124
9.3645,0.016776,0.058804
11.45,0.0098795,1.0203
11.947,0.014623,0.67807
9.7615,0.014209,0.42009
11.793,0.014185,0.51099
11.358,0.016297,0.69494
12.698,0.013415,0.92382
11.268,0.015346,0.66275
12.83,0.013958,0.68086
11.187,0.012576,0.74649
13.737,0.014996,1.1424
10.109,0.013985,0.071267
10.66,0.013644,0.55081
14.001,0.011917,1.2818
9.3635,0.0118,0.50629
11.099,0.013558,0.57512
11.355,0.011356,0.58122
12.376,0.014182,1.0433
9.9394,0.015756,0.20298
11.444,0.017132,0.7987
10.072,0.01317,0.38885
11.339,0.012207,0.56927
9.9445,0.01758,0.21489
9.9755,0.016089,0.092233
10.562,0.013151,0.39734
9.3286,0.018025,0.24088
87.733,0.051909,2.8638
26.656,0.01632,2.0378
9.8741,0.020132,0.19276
11.615,0.014312,0.73413
9.9144,0.017742,0.39978
11.426,0.015808,0.82709
13.224,0.013269,0.71227
10.859,0.014921,0.67969
13.459,0.014672,1.2128
13.937,0.010547,1.1089
13.656,0.013675,0.91034
18.543,0.016536,1.6322
10.192,0.014964,0.33355
12.02,0.019266,0.51794
12.326,0.016091,0.87721
11.837,0.01382,0.88699
9.034,0.01212,0.10454
11.455,0.014941,0.9382
11.231,0.016081,0.76626
13.452,0.017958,1.0556
11.714,0.01725,0.6875
12.337,0.017104,0.63367
13.798,0.013015,1.0077
9.7402,0.0111,0.43832
12.758,0.014342,1.0663
9.462,0.016403,0.2528
14.418,0.01598,1.0502
11.841,0.01623,0.98703
9.5649,0.014712,0.49474
12.266,0.015816,0.73441
12.318,0.01603,1.4048
10.443,0.015285,0.70579
9.7747,0.012228,0.12399
11.049,0.010717,0.49889
81.629,0.046078,2.8316
13.189,0.011928,0.99669
9.1206,0.017294,0.25396
9.6494,0.017929,0.42702
11.145,0.015597,0.72754
98.912,0.050676,2.8954
14.262,0.011652,0.7987
10.678,0.01548,0.7714
18.422,0.012692,1.5834
12.835,0.0081943,0.8835
11.108,0.015154,0.79689
9.2545,0.010865,0.24985
10.325,0.012683,0.59114
12.881,0.017968,0.68634
13.185,0.012469,0.97419
9.9131,0.022321,0.37058
10.265,0.015461,0.84164
10.781,0.012769,0.52864
10.092,0.013076,0.5699
10.88,0.015388,0.34969
10.655,0.014821,0.64835
12.611,0.014247,0.70933
9.9152,0.012828,0.47692
10.387,0.011905,0.32489
11.902,0.017016,0.8154
10.695,0.014612,0.55214
12.135,0.015385,0.79279
12.831,0.014213,0.92377
105.02,0.049468,2.9288
16.867,0.016228,1.1898
11.923,0.012776,0.75886
9.9021,0.01685,0.29168
13.345,0.014848,0.8281
10.543,0.017406,0.29333
8.9773,0.016716,0.035095
16.893,0.012619,1.4567
10.109,0.015422,0.39348
11.135,0.015136,0.76074
10.649,0.014435,0.38447
12.129,0.013621,0.48667
9.9928,0.017097,0.17014
10.035,0.01624,0.47376
11.171,0.015249,0.73482
10.647,0.015155,0.49224
13.691,0.016378,1.0291
9.969,0.014886,0.41835
11.342,0.012182,0.6171
9.05,0.012433,0.34612
10.247,0.013432,0.13987
9.9808,0.012442,0.37268
9.696,0.014096,0.23457
12.706,0.015891,0.97384
14.897,0.014299,1.446
11.021,0.018228,0.58315
13.208,0.015131,0.9633
10.946,0.012999,0.39835
9.8789,0.015681,0.38037
10.18,0.017002,0.50247
11.466,0.014645,0.82022
11.191,0.0090807,0.67687
9.1387,0.015151,0.013547
10.656,0.016527,0.95181
10.849,0.013799,0.69458
10.713,0.011503,0.6494
12.91,0.014367,0.83762
14.556,0.013698,1.1945
9.39,0.015112,0.24034
11.234,0.013781,0.57846
10.726,0.011126,0.40276
10.361,0.015906,0.48659
10.672,0.015507,0.35238
14.324,0.013344,0.78671
10.585,0.0148,0.44112
9.2119,0.015445,0.10279
10.278,0.017771,0.59587
10.425,0.016065,0.56534
9.9766,0.012833,0.034892
15.811,0.010603,1.1041
12.154,0.0151,0.74028
9.9715,0.017616,0.27276
11.716,0.012445,0.65141
10.718,0.013005,0.39717
10.088,0.017209,0.26015
11.866,0.01594,0.62547
10.446,0.013745,0.8804
10.202,0.014478,0.62831
56.478,0.035201,2.6404
9.7785,0.016805,0.36383
15.587,0.014784,1.3714
10.474,0.014702,0.26066
11.916,0.01591,0.80556
9.059,0.017725,0.10551
14.178,0.013036,1.0615
14.16,0.011052,1.0949
10.778,0.011604,0.60366
12.52,0.010785,0.46123
11.065,0.018026,0.54644
14.247,0.013121,1.0441
10.935,0.013673,0.85661
10.8,0.012748,0.39355
11.959,0.010725,0.63299
14.551,0.012394,0.98291
9.1184,0.0097591,-0.090652
12.606,0.010554,1.0567
10.521,0.013601,0.52024
10.381,0.012517,0.42327
10.874,0.01592,0.73825
12.504,0.011911,0.48636
15.997,0.012692,1.7419
11.269,0.014427,0.66195
11.677,0.01033,0.66016
10.487,0.013841,0.41081
12.27,0.018816,1.1548
10.28,0.016656,0.15739
17.074,0.015262,1.5853
9.5717,0.01429,0.1704
11.753,0.015057,0.38366
12.482,0.014286,1.0406
11.129,0.023482,0.89933
11.973,0.016214,0.73766
11.896,0.012713,0.96578
