FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,78196.5,184.197021484,0.741739273071,141.68196106,159.078186035,144.603118896,154.318756104
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,78546.0234375,188.220184326,0.600811004639,141.679931641,159.073318481,144.595306396,154.314849854
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,78495.7890625,182.385726929,0.616189956665,141.68006897,159.060852051,144.590621948,154.317184448
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77857.7265625,181.281707764,0.625158309937,151.798843384,159.002975464,154.675003052,154.241409302
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78125.359375,186.855682373,0.552982330322,151.797470093,159.000579834,154.654693604,154.264846802
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78332.3203125,194.324310303,0.484006881714,151.794937134,158.998275757,154.661712646,154.259368896
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,78914.796875,186.683914185,0.299125671387,141.619644165,170.422363281,144.575775146,165.607818604
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,79203.671875,190.312103271,0.324138641357,141.61126709,170.41947937,144.5625,165.588287354
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,79310.140625,193.210906982,0.237062454224,141.608062744,170.419189453,144.525787354,165.56640625
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,77749.46875,191.419754028,0.486394882202,151.724822998,170.390365601,154.6484375,165.55859375
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,78204.328125,189.846557617,0.400003433228,151.728179932,170.394012451,154.637496948,165.556243896
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,78469.59375,188.746124268,0.340133666992,151.725463867,170.395690918,154.615631104,165.55859375
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,77837.546875,189.707855225,0.736379623413,134.909088135,161.360198975,139.421096802,158.387496948
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,78208.9765625,189.415206909,0.583967208862,134.908920288,161.357147217,139.407028198,158.383590698
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,78004.515625,191.131469727,0.511831283569,134.908203125,161.347900391,139.40625,158.373443604
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,78268.5703125,190.239593506,0.59072303772,145.019989014,161.289855957,149.49609375,158.327346802
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,79000.9921875,187.370956421,0.375328063965,145.018417358,161.297790527,149.500778198,158.325775146
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,78831.2109375,185.867218018,0.367839813232,145.016845703,161.295578003,149.502349854,158.319534302
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,78392.40625,182.690216064,0.378187179565,134.860992432,172.711364746,139.332809448,169.792190552
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,78665.75,182.116241455,0.389562606812,134.852340698,172.711364746,139.344528198,169.7890625
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,78600.421875,183.055358887,0.351451873779,134.846923828,172.711868286,139.3515625,169.798431396
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,78334.4765625,184.788635254,0.457799911499,144.981048584,172.690887451,149.467193604,169.733596802
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,78476.8671875,188.147689819,0.417779922485,144.981430054,172.692428589,149.45703125,169.7578125
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78809.46875,189.476470947,0.327085494995,144.984146118,172.69342041,149.469528198,169.75390625
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77629.296875,183.016296387,0.567659378052,141.633132935,159.010314941,144.532806396,154.276565552
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,78250.71875,179.969223022,0.468639373779,141.62538147,159.005233765,144.546096802,154.263275146
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,78234.53125,176.911560059,0.441089630127,141.616744995,159.004272461,144.539840698,154.257034302
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77883.7890625,185.440979004,0.598196029663,151.75491333,158.981903076,154.63671875,154.215621948
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,78164.3125,190.278503418,0.461547851562,151.747970581,158.971572876,154.624221802,154.211715698
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,78253.703125,191.005981445,0.455825805664,151.729995728,158.958572388,154.615631104,154.201568604
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,79197.4765625,190.657196045,0.222730636597,141.583953857,170.402374268,144.5078125,165.572662354
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,79452.515625,188.049789429,0.203950881958,141.58164978,170.398712158,144.51171875,165.553909302
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,79467.0546875,186.464096069,0.185287475586,141.580490112,170.399520874,144.504684448,165.569534302
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77884.25,193.220153809,0.435321807861,151.698226929,170.385070801,154.609375,165.555465698
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,78327.3046875,189.885726929,0.34884262085,151.696868896,170.389526367,154.610931396,165.557037354
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,78438.859375,188.760116577,0.332832336426,151.69960022,170.390609741,154.621871948,165.555465698
