FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,64989.046875,326.46270752,0.279623031616,144.955429077,161.513977051,149.892181396,158.26953125,0.860390245914
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,65161.5117188,326.343566895,0.278694152832,134.753952026,172.885101318,139.776565552,169.621871948,0.664060413837
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,65178.6367188,324.08782959,0.321053504944,134.748413086,172.889724731,139.7578125,169.638275146,0.809022188187
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,65410.9882812,318.776062012,0.273258209229,134.753555298,172.890411377,139.756256104,169.6328125,0.785519778728
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,65099.6679688,308.702362061,0.269606590271,144.927597046,172.840209961,149.919525146,169.586715698,0.695563614368
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,65096.140625,316.111694336,0.240717887878,144.927062988,172.844940186,149.940628052,169.592971802,0.682780563831
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,64935.1015625,323.082183838,0.270558357239,144.931442261,172.847473145,149.907028198,169.611724854,0.704917430878
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,64942.6992188,319.483215332,0.379486083984,141.563537598,159.235122681,144.774215698,153.912506104,0.788512229919
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,64913.7109375,323.788787842,0.385303497314,141.561096191,159.230026245,144.771881104,153.899215698,0.747245490551
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,64949.21875,323.163452148,0.359315872192,141.56048584,159.223907471,144.778900146,153.90234375,0.884963750839
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,64381.5390625,330.346069336,0.298007965088,151.657958984,159.189239502,154.860153198,153.8359375,0.747957646847
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,64005.6914062,328.763977051,0.357410430908,151.660888672,159.182281494,154.846099854,153.822662354,0.774382650852
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,64813.8476562,319.987915039,0.330788612366,141.496200562,170.48789978,144.741409302,165.160934448,0.730344414711
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,65031.3359375,322.151062012,0.310700416565,141.492462158,170.498626709,144.721878052,165.142181396,0.708217442036
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,64876.7890625,319.043273926,0.341168403625,141.491928101,170.490325928,144.721878052,165.149993896,0.688067257404
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,64744.546875,325.370727539,0.295873641968,151.613342285,170.4634552,154.838287354,165.154693604,0.738208413124
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,64749.6015625,321.317047119,0.266726493835,151.6121521,170.468109131,154.853912354,165.15625,0.87490350008
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,64840.7226562,323.882232666,0.257528305054,151.615371704,170.473907471,154.853118896,165.15234375,0.775354981422
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,64802.0546875,314.334991455,0.352276802063,134.784240723,161.54524231,139.774215698,158.283599854,0.939798533916
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,64943.7851562,324.541748047,0.356684684753,134.781341553,161.538070679,139.7578125,158.268753052,0.886249661446
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,64790.0,328.865325928,0.319869041443,134.774871826,161.538848877,139.763275146,158.272659302,0.886922061443
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,64625.0820312,323.241241455,0.302560806274,144.919143677,161.476791382,149.856246948,158.2109375,0.945224106312
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,64864.3945312,316.868133545,0.321171760559,144.907608032,161.472503662,149.840621948,158.203125,1.06063210964
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,65165.28125,310.772644043,0.307067871094,134.712463379,172.846115112,139.71484375,169.59375,0.855391800404
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,65335.0390625,314.583984375,0.285726547241,134.708557129,172.848999023,139.71875,169.588287354,0.859713673592
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,65305.046875,321.21572876,0.273565292358,134.713317871,172.850875854,139.711715698,169.596099854,0.853839814663
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,65050.3046875,312.645080566,0.2502784729,144.890396118,172.801834106,149.873443604,169.552337646,0.853164374828
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,64767.2578125,315.754180908,0.296145439148,144.891860962,172.804107666,149.87109375,169.557815552,0.87496805191
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,65038.6367188,318.134613037,0.249270439148,144.892807007,172.804779053,149.873443604,169.563278198,1.10026144981
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,64266.6601562,322.995849609,0.375038146973,141.522476196,159.196716309,144.735931396,153.864837646,0.915829658508
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,64596.9101562,317.809326172,0.355554580688,141.515487671,159.191238403,144.721878052,153.853118896,1.1657037735
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,64706.1484375,321.184814453,0.323620796204,141.51335144,159.183395386,144.717193604,153.857818604,1.07926642895
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,64424.6992188,326.064086914,0.317277908325,151.608032227,159.13835144,154.814849854,153.798431396,1.01884651184
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,64258.1796875,331.46673584,0.276802062988,151.599609375,159.135696411,154.803909302,153.783599854,1.18573117256
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,64767.7460938,315.027435303,0.337294578552,141.452850342,170.464111328,144.682815552,165.121871948,0.858532011509
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,64836.0820312,318.362030029,0.341588020325,141.453674316,170.476135254,144.669525146,165.134368896,0.874384880066
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,64915.953125,318.046539307,0.301300048828,141.453430176,170.468139648,144.6796875,165.12109375,0.806162655354
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,64670.2695312,317.616973877,0.28094291687,151.58215332,170.459518433,154.824996948,165.132034302,0.740577220917
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,64582.7070312,329.495147705,0.306520462036,151.587493896,170.460525513,154.8359375,165.135940552,0.729284644127
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,64718.2578125,321.301818848,0.267808914185,151.589508057,170.460403442,154.819534302,165.147659302,0.79307705164
