FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CONTAMINATED
icdg10usq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,20:59:55,29.663755,15.944931030273438,8.290084838867188,129.19046020507812,222.09617614746094,134.0,1.0065587759017944,-0.03957672417163849,1.7106624841690063,7755.60302734375,25.847414016723633,1.460890769958496,1.4311014413833618,0.0
icdg10utq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,21:00:43,29.663755,15.924018859863281,8.322341918945312,129.14718627929688,222.15328979492188,27.0,1.0223071575164795,-0.1738235056400299,1.5328484773635864,7717.98046875,24.954988479614258,1.4206547737121582,1.454619288444519,0.0
icdg10uuq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,21:01:31,29.663755,15.956504821777344,8.294387817382812,129.19363403320312,222.1085968017578,134.0,1.005147933959961,-0.035357169806957245,1.7117539644241333,7758.37939453125,25.93486976623535,1.457674503326416,1.4382383823394775,0.0
icdg10uvq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:02:25,14.970785,16.019798278808594,8.307846069335938,129.10194396972656,222.31256103515625,140.0,1.0043060779571533,-0.020888516679406166,2.556654691696167,7993.85302734375,36.25839614868164,1.39296293258667,1.5836764574050903,0.0
icdg10uwq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:02:58,14.970785,16.030189514160156,8.308479309082031,129.11141967773438,222.29896545410156,138.0,1.0063951015472412,-0.016688022762537003,2.6160495281219482,8011.46240234375,36.43442153930664,1.3962584733963013,1.5636368989944458,0.0
icdg10uxq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:03:31,14.970785,16.03394317626953,8.333427429199219,129.1068572998047,222.306884765625,31.0,1.0260999202728271,-0.1841953545808792,2.3976244926452637,7953.52490234375,34.11859130859375,1.399757981300354,1.5811882019042969,0.0
icdg10uyq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:04:04,14.970785,16.019561767578125,8.331161499023438,129.10595703125,222.31077575683594,142.0,1.004856824874878,-0.06766953319311142,2.5058257579803467,7939.2548828125,36.1925163269043,1.4012848138809204,1.578040599822998,0.0
icdg10uzq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:04:37,14.970785,16.02692413330078,8.330291748046875,129.1105194091797,222.30430603027344,142.0,1.0065022706985474,-0.09782754629850388,2.5611190795898438,7996.16845703125,36.39805221557617,1.4013690948486328,1.5746508836746216,0.0
icdg10v0q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:05:16,29.663755,15.94207763671875,8.298194885253906,129.18344116210938,222.1354522705078,27.0,1.0215564966201782,-0.10867606103420258,1.5410561561584473,7699.296875,24.64801597595215,1.4562207460403442,1.4541717767715454,0.0
icdg10v1q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:06:04,29.663755,15.952461242675781,8.289604187011719,129.18399047851562,222.1322021484375,134.0,1.0056825876235962,-0.035478200763463974,1.7165900468826294,7726.00732421875,25.397661209106445,1.451046109199524,1.4460231065750122,0.0
icdg10v2q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:06:52,29.663755,15.9659423828125,8.304267883300781,129.18380737304688,222.13671875,27.0,1.0212407112121582,-0.13481567800045013,1.5207624435424805,7723.55615234375,23.126068115234375,1.4444952011108398,1.4405030012130737,0.0
icdg10v3q_noramp.fits,F125W,10,129.0,0,8,2013-10-16,21:07:40,29.663755,15.9892578125,8.315910339355469,129.1834716796875,222.1315155029297,27.0,1.0205448865890503,-0.055679820477962494,1.5371155738830566,7748.720703125,24.56715202331543,1.4608242511749268,1.451423168182373,0.0
icdg10v4q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:08:34,14.970785,16.036102294921875,8.339683532714844,129.109375,222.31651306152344,31.0,1.02237069606781,-0.15850228071212769,2.3491361141204834,7897.30908203125,33.947296142578125,1.3939433097839355,1.5924062728881836,0.0
icdg10v5q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:09:07,14.970785,16.021827697753906,8.31561279296875,129.10824584960938,222.3140106201172,139.0,1.0072827339172363,-0.005991355981677771,2.5986483097076416,7910.9716796875,38.1185302734375,1.3942745923995972,1.585771083831787,0.0
icdg10v6q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:09:40,14.970785,16.05780029296875,8.353355407714844,129.11534118652344,222.33499145507812,26.0,1.0202611684799194,-0.039873454719781876,2.5379655361175537,7964.15283203125,33.95473861694336,1.4102855920791626,1.6181793212890625,0.0
