FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg08rzq_ima.fits,F125W,8,129.0,3,10,2013-10-16,18:03:10,29.663755,26.076873779296875,19.730628967285156,144.32083129882812,238.46299743652344,250.0,0.9982500076293945,0.009858851321041584,2.3732376098632812,8152.40625,26.87278938293457,1.7372422218322754,1.9148443937301636
icdg08s0q_ima.fits,F125W,8,129.0,3,10,2013-10-16,18:03:58,29.663755,26.0792236328125,19.751060485839844,144.31410217285156,238.4752197265625,260.0,0.9986900091171265,-0.05955224111676216,2.339040756225586,8148.94873046875,26.63140869140625,1.72777259349823,1.911800742149353
icdg08s1q_ima.fits,F125W,8,129.0,3,10,2013-10-16,18:04:46,29.663755,26.15459442138672,19.836044311523438,144.35951232910156,238.51461791992188,262.0,0.9983600378036499,0.021139202639460564,2.374765634536743,8195.056640625,26.910236358642578,1.7640866041183472,1.9263596534729004
icdg08s2q_ima.fits,F125W,8,129.0,3,10,2013-10-16,18:05:34,29.663755,26.114089965820312,19.776092529296875,144.3506622314453,238.49899291992188,259.0,0.9991300106048584,-0.035945918411016464,2.402773141860962,8119.6728515625,27.060056686401367,1.7536150217056274,1.9267611503601074
icdg08s3q_ima.fits,F160W,8,129.0,3,11,2013-10-16,18:06:28,14.970785,26.116806030273438,19.785873413085938,144.2362060546875,238.71090698242188,254.0,0.9957749843597412,-0.06271149218082428,3.237309455871582,8246.904296875,37.191566467285156,1.5448551177978516,1.6626564264297485
icdg08s4q_ima.fits,F160W,8,129.0,3,11,2013-10-16,18:07:01,14.970785,26.108139038085938,19.76018524169922,144.23226928710938,238.6953582763672,254.0,0.9986900091171265,-0.07157663255929947,3.2170603275299072,8229.70703125,37.036251068115234,1.545729637145996,1.6776732206344604
icdg08s5q_ima.fits,F160W,8,129.0,3,11,2013-10-16,18:07:34,14.970785,26.097816467285156,19.77446746826172,144.22256469726562,238.70582580566406,238.0,0.9989100098609924,-0.10907374322414398,3.32606840133667,8277.708984375,37.83566665649414,1.527734398841858,1.6585737466812134
icdg08s6q_ima.fits,F160W,8,129.0,3,11,2013-10-16,18:08:07,14.970785,26.10003662109375,19.77301025390625,144.2267303466797,238.70570373535156,238.0,0.9986900091171265,-0.11464087665081024,3.289923667907715,8219.189453125,37.53180694580078,1.5369515419006348,1.6545404195785522
icdg08s7q_ima.fits,F160W,8,129.0,3,11,2013-10-16,18:08:40,14.970785,26.126327514648438,19.782188415527344,144.24298095703125,238.72518920898438,254.0,0.9970400333404541,-0.0453270860016346,3.2007040977478027,8274.2548828125,36.963802337646484,1.5710318088531494,1.6406439542770386
icdg08s8q_ima.fits,F125W,8,129.0,3,12,2013-10-16,18:09:19,29.663755,26.116195678710938,19.771583557128906,144.34771728515625,238.4958953857422,250.0,0.9989100098609924,-0.015262679196894169,2.323244333267212,8152.87158203125,26.52385902404785,1.754258632659912,1.9111319780349731
icdg08s9q_ima.fits,F125W,8,129.0,3,12,2013-10-16,18:10:07,29.663755,26.104408264160156,19.77716827392578,144.34060668945312,238.49960327148438,260.0,0.9984700083732605,-0.047473661601543427,2.2918760776519775,8186.88427734375,26.3280086517334,1.750275731086731,1.9201992750167847
icdg08saq_ima.fits,F125W,8,129.0,3,12,2013-10-16,18:10:55,29.663755,26.105789184570312,19.78351593017578,144.3336639404297,238.5039825439453,253.0,1.0003399848937988,-0.05112200602889061,2.3822333812713623,8168.4189453125,26.94594955444336,1.7379872798919678,1.923051118850708
icdg08sbq_ima.fits,F125W,8,129.0,3,12,2013-10-16,18:11:43,29.663755,26.116249084472656,19.772850036621094,144.34487915039062,238.49366760253906,250.0,0.9990200400352478,0.012692398391664028,2.381084442138672,8191.79052734375,26.952503204345703,1.7527186870574951,1.9151077270507812
icdg09sdq_ima.fits,F125W,9,101.0,0,0,2013-10-16,19:05:02,29.663755,0.04071044921875,0.04180908203125,99.81446838378906,213.11749267578125,114.0,0.9990200400352478,-0.0662999227643013,2.3831920623779297,8236.02734375,26.994930267333984,1.3472874164581299,1.3813178539276123
icdg09seq_ima.fits,F125W,9,101.0,0,0,2013-10-16,19:05:50,29.663755,0.03143310546875,0.038604736328125,99.81302642822266,213.1134796142578,114.0,0.9995700120925903,0.027482707053422928,2.265321731567383,8229.9580078125,26.1726016998291,1.3414175510406494,1.3820686340332031
icdg09sfq_ima.fits,F125W,9,101.0,0,0,2013-10-16,19:06:38,29.663755,0.027099609375,0.040130615234375,99.81596374511719,213.1151123046875,114.0,0.9983600378036499,-0.0980055183172226,2.300814151763916,8208.62109375,26.403732299804688,1.3367149829864502,1.37764310836792
icdg09sgq_ima.fits,F125W,9,101.0,0,0,2013-10-16,19:07:26,29.663755,0.03472900390625,0.0352020263671875,99.81134033203125,213.11778259277344,105.0,0.9991300106048584,0.04195694625377655,2.331840991973877,8262.951171875,26.653409957885742,1.338843584060669,1.3743621110916138
icdg09shq_ima.fits,F160W,9,101.0,0,1,2013-10-16,19:08:20,14.970785,0.0487823486328125,0.028900146484375,99.72118377685547,213.28111267089844,101.0,0.9945099949836731,-0.06310931593179703,3.2258665561676025,8396.939453125,37.247291564941406,1.5349770784378052,1.5822765827178955
icdg09siq_ima.fits,F160W,9,101.0,0,1,2013-10-16,19:08:53,14.970785,0.03778076171875,0.0265045166015625,99.71350860595703,213.27597045898438,101.0,0.995169997215271,-0.07435894757509232,3.1776680946350098,8379.1376953125,36.900665283203125,1.5520672798156738,1.5897343158721924
icdg09sjq_ima.fits,F160W,9,101.0,0,1,2013-10-16,19:09:26,14.970785,0.0381927490234375,0.036834716796875,99.7218017578125,213.283447265625,98.0,0.9978100061416626,-0.06398200988769531,3.0927631855010986,8351.515625,36.29780960083008,1.5447759628295898,1.5849511623382568
icdg09skq_ima.fits,F160W,9,101.0,0,1,2013-10-16,19:09:59,14.970785,0.03900146484375,0.014801025390625,99.7104721069336,213.28237915039062,98.0,0.9996249675750732,-0.04400629922747612,3.1059365272521973,8315.689453125,36.3541374206543,1.5706229209899902,1.5941169261932373
icdg09slq_ima.fits,F160W,9,101.0,0,1,2013-10-16,19:10:32,14.970785,0.04766845703125,0.02325439453125,99.71928405761719,213.2794647216797,111.0,0.995389997959137,-0.027575301006436348,3.1473567485809326,8420.974609375,36.73182678222656,1.5476988554000854,1.5817784070968628
icdg09smq_ima.fits,F125W,9,101.0,1,2,2013-10-16,19:11:47,29.663755,10.196510314941406,0.0294647216796875,109.92012023925781,213.09327697753906,114.0,1.0002299547195435,-0.08846161514520645,2.287417411804199,8129.49755859375,26.260387420654297,1.288155198097229,1.344081163406372
icdg09snq_ima.fits,F125W,9,101.0,1,2,2013-10-16,19:12:35,29.663755,10.201225280761719,0.02569580078125,109.91841888427734,213.09127807617188,114.0,0.997480034828186,0.0003010400105267763,2.268787384033203,8136.46435546875,26.136207580566406,1.280017614364624,1.33852219581604
icdg09soq_ima.fits,F125W,9,101.0,1,2,2013-10-16,19:13:23,29.663755,10.195236206054688,0.01434326171875,109.9183349609375,213.08944702148438,114.0,0.9985800385475159,0.0025459916796535254,2.2620151042938232,8178.123046875,26.116445541381836,1.2805019617080688,1.3394217491149902
icdg09spq_ima.fits,F125W,9,101.0,1,2,2013-10-16,19:14:11,29.663755,10.215309143066406,0.01739501953125,109.91954803466797,213.0885772705078,114.0,0.9997900128364563,0.014882932417094707,2.2457351684570312,8155.64501953125,25.990047454833984,1.2767986059188843,1.336662769317627
icdg09sqq_ima.fits,F160W,9,101.0,1,3,2013-10-16,19:15:05,14.970785,10.205665588378906,0.0205078125,109.83914947509766,213.24937438964844,109.0,0.9973700046539307,-0.02616726979613304,3.1109495162963867,8408.537109375,36.47328567504883,1.3824503421783447,1.4934955835342407
icdg09srq_ima.fits,F160W,9,101.0,1,3,2013-10-16,19:15:38,14.970785,10.2181396484375,0.0152435302734375,109.84071350097656,213.25436401367188,110.0,0.9989100098609924,-0.0679984986782074,3.073533535003662,8327.3134765625,36.1454963684082,1.383130431175232,1.5028982162475586
icdg09ssq_ima.fits,F160W,9,101.0,1,3,2013-10-16,19:16:11,14.970785,10.208572387695312,0.014862060546875,109.83438110351562,213.252197265625,108.0,0.9968200325965881,0.0689210519194603,3.1235930919647217,8321.7509765625,36.479637145996094,1.3900864124298096,1.511411190032959
icdg09stq_ima.fits,F160W,9,101.0,1,3,2013-10-16,19:16:44,14.970785,10.215347290039062,0.00390625,109.84036254882812,213.24583435058594,110.0,0.9965999722480774,0.07046987116336823,3.140270709991455,8341.92578125,36.61158752441406,1.3885339498519897,1.4991108179092407
icdg09suq_ima.fits,F160W,9,101.0,1,3,2013-10-16,19:17:17,14.970785,10.211814880371094,0.016387939453125,109.84247589111328,213.25392150878906,108.0,0.9958299994468689,0.16821186244487762,3.078263282775879,8312.7080078125,36.163963317871094,1.3970168828964233,1.4993973970413208
icdg09svq_ima.fits,F125W,9,101.0,2,4,2013-10-16,19:18:33,29.663755,0.0732269287109375,11.34844970703125,99.82415008544922,224.40896606445312,290.0,0.9989100098609924,-0.13733229041099548,2.4123997688293457,8244.2236328125,27.205272674560547,1.4002058506011963,1.7328566312789917
icdg09swq_ima.fits,F125W,9,101.0,2,4,2013-10-16,19:19:21,29.663755,0.0718536376953125,11.352241516113281,99.83287048339844,224.40171813964844,290.0,1.0005600452423096,-0.13905727863311768,2.3724963665008545,8225.46875,26.913389205932617,1.3988043069839478,1.725652813911438
icdg09sxq_ima.fits,F125W,9,101.0,2,4,2013-10-16,19:20:09,29.663755,0.062255859375,11.359794616699219,99.82843017578125,224.40814208984375,290.0,0.999459981918335,-0.1496320217847824,2.403477907180786,8230.759765625,27.13412094116211,1.3961902856826782,1.7282301187515259
icdg09syq_ima.fits,F125W,9,101.0,2,4,2013-10-16,19:20:57,29.663755,0.0701141357421875,11.35430908203125,99.83155059814453,224.40362548828125,290.0,0.9991300106048584,-0.09826918691396713,2.4672842025756836,8228.5849609375,27.583873748779297,1.394269585609436,1.724220633506775
icdg09szq_ima.fits,F160W,9,101.0,2,5,2013-10-16,19:21:51,14.970785,0.0613250732421875,11.430511474609375,99.74650573730469,224.6502685546875,72.0,0.9997900128364563,-0.05987172573804855,3.451119899749756,8338.125,38.767024993896484,1.517922043800354,1.6753573417663574
icdg09t0q_ima.fits,F160W,9,101.0,2,5,2013-10-16,19:22:24,14.970785,0.063751220703125,11.418556213378906,99.74649047851562,224.6502685546875,73.0,0.999239981174469,0.012869075872004032,3.354797840118408,8361.6572265625,38.11022186279297,1.5096023082733154,1.6823707818984985
icdg09t1q_ima.fits,F160W,9,101.0,2,5,2013-10-16,19:22:57,14.970785,0.0452728271484375,11.436820983886719,99.73578643798828,224.6496124267578,72.0,0.9990200400352478,-0.031123166903853416,3.4296531677246094,8291.033203125,38.57468032836914,1.535420298576355,1.6966830492019653
icdg09t2q_ima.fits,F160W,9,101.0,2,5,2013-10-16,19:23:30,14.970785,0.0593109130859375,11.430465698242188,99.74103546142578,224.6577606201172,75.0,0.999459981918335,0.06000363081693649,3.388099193572998,8344.6591796875,38.32867431640625,1.5034918785095215,1.682003378868103
icdg09t3q_ima.fits,F160W,9,101.0,2,5,2013-10-16,19:24:03,14.970785,0.042938232421875,11.438629150390625,99.7364501953125,224.67398071289062,74.0,1.0002299547195435,-0.008702120743691921,3.3335530757904053,8258.595703125,37.87109375,1.5307680368423462,1.6569985151290894
icdg09t4q_ima.fits,F125W,9,101.0,3,6,2013-10-16,19:25:18,29.663755,10.222412109375,11.353813171386719,109.9133529663086,224.39691162109375,335.0,0.9982500076293945,-0.12878012657165527,2.0853123664855957,8226.009765625,24.953418731689453,1.3590970039367676,1.6896156072616577
