FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg10unq_ima.fits,F160W,10,129.0,0,5,2013-10-16,20:56:49,14.970785,15.891555786132812,8.429725646972656,134.10293579101562,227.27818298339844,10.0,1.0016599893569946,0.054493650794029236,2.5213205814361572,8425.6845703125,32.67556381225586,1.393887996673584,1.5398694276809692
icdg10uoq_ima.fits,F160W,10,129.0,0,5,2013-10-16,20:57:22,14.970785,15.895523071289062,8.435951232910156,134.10479736328125,227.28341674804688,10.0,0.999239981174469,0.0562027245759964,2.496190309524536,8390.3310546875,32.48563766479492,1.3865116834640503,1.5409518480300903
icdg10upq_ima.fits,F160W,10,129.0,0,5,2013-10-16,20:57:55,14.970785,15.890754699707031,8.431549072265625,134.10508728027344,227.29257202148438,10.0,1.000999927520752,0.0633787140250206,2.5191969871520996,8329.623046875,32.56418228149414,1.3896175622940063,1.5546883344650269
icdg10uqq_ima.fits,F160W,10,129.0,0,5,2013-10-16,20:58:28,14.970785,15.885902404785156,8.429969787597656,134.09869384765625,227.286865234375,10.0,0.9995700120925903,-0.056455451995134354,2.6015539169311523,8379.494140625,33.12478256225586,1.394332766532898,1.555690884590149
icdg10urq_ima.fits,F125W,10,129.0,0,6,2013-10-16,20:59:07,29.663755,15.890129089355469,8.36370849609375,134.1767578125,227.10914611816406,2.0,1.0002299547195435,0.05067659541964531,1.8958115577697754,8169.30029296875,23.682144165039062,1.452455997467041,1.4360719919204712
icdg10usq_ima.fits,F125W,10,129.0,0,6,2013-10-16,20:59:55,29.663755,15.909965515136719,8.350738525390625,134.18641662597656,227.10206604003906,2.0,1.0002299547195435,-0.004763642325997353,1.8741190433502197,8195.5732421875,23.563417434692383,1.4654531478881836,1.4308185577392578
icdg10utq_ima.fits,F125W,10,129.0,0,6,2013-10-16,21:00:43,29.663755,15.855789184570312,8.438613891601562,134.14224243164062,227.15904235839844,2.0,0.9996799826622009,0.036551252007484436,1.9022088050842285,8184.30908203125,23.73351287841797,1.4204052686691284,1.4596749544143677
icdg10uuq_ima.fits,F125W,10,129.0,0,6,2013-10-16,21:01:31,29.663755,15.90167236328125,8.379867553710938,134.1817626953125,227.11492919921875,2.0,0.9984700083732605,0.020210374146699905,1.8926756381988525,8208.619140625,23.69020652770996,1.453810214996338,1.4391827583312988
icdg10uvq_ima.fits,F160W,10,129.0,0,7,2013-10-16,21:02:25,14.970785,15.91162109375,8.486122131347656,134.10086059570312,227.31077575683594,10.0,0.999459981918335,0.052172042429447174,2.4808785915374756,8416.5654296875,32.41938781738281,1.393652081489563,1.5788365602493286
icdg10uwq_ima.fits,F160W,10,129.0,0,7,2013-10-16,21:02:58,14.970785,15.921417236328125,8.467170715332031,134.11053466796875,227.29922485351562,10.0,0.9991300106048584,0.13957273960113525,2.525249719619751,8423.4638671875,32.697383880615234,1.3916573524475098,1.5578358173370361
icdg10uxq_ima.fits,F160W,10,129.0,0,7,2013-10-16,21:03:31,14.970785,15.919807434082031,8.471359252929688,134.1029052734375,227.3083953857422,10.0,1.0005600452423096,0.041790783405303955,2.512394428253174,8373.240234375,32.567176818847656,1.3996069431304932,1.5846298933029175
icdg10uyq_ima.fits,F160W,10,129.0,0,7,2013-10-16,21:04:04,14.970785,15.921012878417969,8.483406066894531,134.10255432128906,227.31349182128906,10.0,0.9997900128364563,0.024930592626333237,2.548182487487793,8362.09765625,32.77591323852539,1.3989168405532837,1.5728527307510376
icdg10uzq_ima.fits,F160W,10,129.0,0,7,2013-10-16,21:04:37,14.970785,15.92938232421875,8.480812072753906,134.11004638671875,227.30606079101562,10.0,1.0005600452423096,0.017318397760391235,2.5381836891174316,8429.8291015625,32.78330993652344,1.3973194360733032,1.5662457942962646
icdg10v0q_ima.fits,F125W,10,129.0,0,8,2013-10-16,21:05:16,29.663755,15.918846130371094,8.412483215332031,134.1819610595703,227.13768005371094,2.0,0.9995700120925903,0.043393511325120926,1.8736499547958374,8131.54638671875,23.514604568481445,1.4581143856048584,1.4524675607681274
icdg10v1q_ima.fits,F125W,10,129.0,0,8,2013-10-16,21:06:04,29.663755,15.918785095214844,8.411865234375,134.181884765625,227.13331604003906,2.0,0.999239981174469,0.0739271491765976,1.895236849784851,8176.49365234375,23.683609008789062,1.457143783569336,1.4459757804870605
icdg10v2q_ima.fits,F125W,10,129.0,0,8,2013-10-16,21:06:52,29.663755,15.915733337402344,8.420021057128906,134.18295288085938,227.13905334472656,2.0,1.0005600452423096,0.008482306264340878,1.9149796962738037,8157.6416015625,23.796056747436523,1.4509707689285278,1.4482133388519287
icdg10v3q_ima.fits,F125W,10,129.0,0,8,2013-10-16,21:07:40,29.663755,15.92022705078125,8.410369873046875,134.1846923828125,227.13092041015625,2.0,1.0008900165557861,0.06376177072525024,1.906326174736023,8207.671875,23.776302337646484,1.4668842554092407,1.4513102769851685
icdg10v4q_ima.fits,F160W,10,129.0,0,9,2013-10-16,21:08:34,14.970785,15.942703247070312,8.493316650390625,134.10968017578125,227.31463623046875,10.0,0.9993500113487244,0.008587277494370937,2.565993070602417,8338.8466796875,32.86246109008789,1.388386607170105,1.581918716430664
icdg10v5q_ima.fits,F160W,10,129.0,0,9,2013-10-16,21:09:07,14.970785,15.936920166015625,8.520660400390625,134.10610961914062,227.31228637695312,10.0,1.001330018043518,-0.017651651054620743,2.5763912200927734,8368.3291015625,32.956905364990234,1.387406826019287,1.5723689794540405
icdg10v6q_ima.fits,F160W,10,129.0,0,9,2013-10-16,21:09:40,14.970785,15.94244384765625,8.514938354492188,134.1134796142578,227.3393096923828,10.0,0.9990200400352478,-0.028838548809289932,2.5203351974487305,8408.3603515625,32.65180969238281,1.4096100330352783,1.6137058734893799
icdg10v7q_ima.fits,F160W,10,129.0,0,9,2013-10-16,21:10:13,14.970785,15.92193603515625,8.50164794921875,134.10128784179688,227.31907653808594,10.0,1.0012199878692627,-0.03006282076239586,2.542165756225586,8348.490234375,32.72489929199219,1.383768081665039,1.590835690498352
icdg10v8q_ima.fits,F160W,10,129.0,0,9,2013-10-16,21:10:46,14.970785,15.955322265625,8.51324462890625,134.11871337890625,227.32363891601562,10.0,1.0006699562072754,0.05611124634742737,2.597118854522705,8337.5947265625,33.05482482910156,1.4016189575195312,1.5959651470184326
icdg10v9q_ima.fits,F125W,10,129.0,0,10,2013-10-16,21:11:25,29.663755,15.932273864746094,8.426612854003906,134.18878173828125,227.1407928466797,2.0,1.0001200437545776,0.024997010827064514,1.9423598051071167,8152.64208984375,23.9681396484375,1.4646953344345093,1.4614518880844116
icdg10vaq_ima.fits,F125W,10,129.0,0,10,2013-10-16,21:12:13,29.663755,15.923805236816406,8.441558837890625,134.1849822998047,227.150634765625,2.0,1.0003399848937988,0.024929599836468697,1.8846116065979004,8175.09375,23.615175247192383,1.4663031101226807,1.4678030014038086
icdg10vbq_ima.fits,F125W,10,129.0,0,10,2013-10-16,21:13:01,29.663755,15.889663696289062,8.405593872070312,134.16827392578125,227.13357543945312,2.0,0.9988000392913818,0.10233116894960403,1.8757436275482178,8192.9677734375,23.57181739807129,1.450498104095459,1.4592788219451904
icdg10vcq_ima.fits,F125W,10,129.0,0,10,2013-10-16,21:13:49,29.663755,15.9256591796875,8.427536010742188,134.18397521972656,227.13999938964844,2.0,0.9995700120925903,0.12579035758972168,1.861639380455017,8182.06201171875,23.475017547607422,1.458135724067688,1.451183557510376
icdg10vdq_ima.fits,F160W,10,129.0,0,11,2013-10-16,21:14:43,14.970785,15.943595886230469,8.552017211914062,134.10435485839844,227.33441162109375,10.0,0.999239981174469,0.03835004195570946,2.5573248863220215,8363.931640625,32.83428192138672,1.3943586349487305,1.6071494817733765
icdg10veq_ima.fits,F160W,10,129.0,0,11,2013-10-16,21:15:16,14.970785,15.952507019042969,8.546180725097656,134.1168670654297,227.34393310546875,10.0,1.0003399848937988,0.09230946004390717,2.557888984680176,8476.1826171875,32.95174026489258,1.396493911743164,1.6245454549789429
icdg10vfq_ima.fits,F160W,10,129.0,0,11,2013-10-16,21:15:49,14.970785,15.957901000976562,8.556907653808594,134.12045288085938,227.34902954101562,10.0,1.0023199319839478,0.09457220882177353,2.5404601097106934,8353.4443359375,32.71943664550781,1.4130150079727173,1.629667043685913
icdg10vgq_ima.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785,15.871116638183594,8.437065124511719,134.07998657226562,227.28738403320312,10.0,0.999459981918335,0.09045835584402084,2.587639093399048,8364.720703125,33.023170471191406,1.398342490196228,1.5823171138763428
icdg10vhq_ima.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785,15.926849365234375,8.501045227050781,134.0965118408203,227.32473754882812,10.0,1.0003399848937988,0.0881422758102417,2.5560359954833984,8361.8935546875,32.82423782348633,1.3962002992630005,1.6106312274932861
icdg10viq_ima.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,15.938652038574219,8.467475891113281,134.18423461914062,227.16038513183594,2.0,0.9995700120925903,0.12645146250724792,1.8728737831115723,8171.24462890625,23.538137435913086,1.472414493560791,1.4746638536453247
icdg10vjq_ima.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,15.930763244628906,8.448921203613281,134.1822967529297,227.154296875,2.0,1.0016599893569946,0.07442860305309296,1.9172340631484985,8233.595703125,23.86417579650879,1.4603909254074097,1.4771347045898438
icdg10vkq_ima.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,15.926849365234375,8.452713012695312,134.18641662597656,227.15585327148438,2.0,0.999459981918335,0.1436421424150467,1.8622353076934814,8198.0126953125,23.490219116210938,1.4754923582077026,1.4821181297302246
icdg10vlq_ima.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,15.930015563964844,8.458122253417969,134.1888427734375,227.16627502441406,2.0,1.0023199319839478,0.12229014188051224,1.8449513912200928,8225.9638671875,23.401790618896484,1.471853256225586,1.4791998863220215
icdg11vnq_ima.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.034423828125,-0.0391998291015625,99.81492614746094,213.06076049804688,7.0,0.9990200400352478,0.010351089760661125,1.884626865386963,8205.1982421875,23.636751174926758,1.3319408893585205,1.3451335430145264
