,FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CR number
0,icdg07p3q_ima.fits,F125W,7,101.0,0,0,2013-10-16,15:53:47,29.663755,-1.52587890625e-05,-1.52587890625e-05,99.78325653076172,213.0746154785156,105.0,0.9984700083732604,-0.07513094693422318,2.3023302555084233,8154.62255859375,26.379743576049805,1.3601194620132446,1.3693791627883911,93
1,icdg07p4q_ima.fits,F125W,7,101.0,0,0,2013-10-16,15:54:35,29.663755,-0.0113372802734375,0.0037689208984375,99.77652740478516,213.0792388916016,105.0,0.9992399811744691,-0.053688552230596535,2.312939167022705,8187.58984375,26.474346160888672,1.3589210510253906,1.3611586093902588,102
2,icdg07p5q_ima.fits,F125W,7,101.0,0,0,2013-10-16,15:55:23,29.663755,-0.0072479248046875,0.01763916015625,99.77824401855469,213.0810852050781,94.0,0.9996799826622008,-0.09408217668533324,2.346383810043335,8219.9453125,26.727474212646484,1.3576394319534302,1.369813323020935,158
3,icdg07p6q_ima.fits,F125W,7,101.0,0,0,2013-10-16,15:56:11,29.663755,0.0188140869140625,0.026947021484375,99.7855987548828,213.090087890625,94.0,0.9982500076293944,-0.039285756647586816,2.2469377517700195,8222.470703125,26.04158973693848,1.3616148233413696,1.382074236869812,345
4,icdg07p7q_ima.fits,F160W,7,101.0,0,1,2013-10-16,15:57:05,14.970785000000001,1.52587890625e-05,0.0,99.6609344482422,213.2227783203125,102.0,1.000890016555786,-0.2228688895702362,3.116715431213379,8362.607421875,36.47032165527344,1.6158087253570557,1.5147275924682615,24
5,icdg07p8q_ima.fits,F160W,7,101.0,0,1,2013-10-16,15:57:38,14.970785000000001,-0.00079345703125,-0.000946044921875,99.65837860107422,213.2201690673828,107.0,0.9947299957275392,-0.0546007975935936,3.030823230743408,8474.2900390625,35.99455261230469,1.6202188730239868,1.5145936012268066,18
6,icdg07p9q_ima.fits,F160W,7,101.0,0,1,2013-10-16,15:58:11,14.970785000000001,-0.008697509765625,-0.000732421875,99.6511688232422,213.22618103027344,107.0,0.9946200251579284,-0.07205533981323242,3.1288132667541504,8380.4609375,36.56880569458008,1.6230846643447876,1.5214098691940308,20
7,icdg07paq_ima.fits,F160W,7,101.0,0,1,2013-10-16,15:58:44,14.970785000000001,-0.0107421875,0.001739501953125,99.65064239501952,213.2273712158203,107.0,0.9971500039100648,-0.14278611540794373,3.073805809020996,8373.884765625,36.190338134765625,1.6379841566085815,1.5270167589187622,32
8,icdg07pbq_ima.fits,F160W,7,101.0,0,1,2013-10-16,15:59:17,14.970785000000001,-0.00408935546875,0.0009918212890625,99.658447265625,213.2262115478516,99.0,0.9982500076293944,-0.1969657987356186,3.143563032150269,8342.048828125,36.634132385253906,1.6251853704452517,1.5250492095947266,32
9,icdg07pcq_ima.fits,F125W,7,101.0,1,2,2013-10-16,16:00:32,29.663755,10.134613037109377,-0.013336181640625,109.87714385986328,213.04574584960938,114.0,0.999459981918335,-0.1284254640340805,2.289548397064209,8062.21728515625,26.231935501098636,1.281796932220459,1.3306914567947388,145
10,icdg07pdq_ima.fits,F125W,7,101.0,1,2,2013-10-16,16:01:20,29.663755,10.143287658691406,-0.009490966796875,109.88265991210938,213.0499420166016,114.0,0.998580038547516,-0.10885503888130188,2.346774101257324,8091.525390625,26.64909172058105,1.2777516841888428,1.3258426189422607,126
11,icdg07peq_ima.fits,F125W,7,101.0,1,2,2013-10-16,16:02:08,29.663755,10.14483642578125,0.0157470703125,109.8828582763672,213.05784606933597,114.0,0.9986900091171264,-0.02535163424909115,2.28486704826355,8165.27783203125,26.26571655273437,1.2799084186553955,1.3278589248657229,170
12,icdg07pfq_ima.fits,F125W,7,101.0,1,2,2013-10-16,16:02:56,29.663755,10.205421447753906,0.0442352294921875,109.8958969116211,213.0686798095703,114.0,0.9963799715042114,-0.0761779397726059,2.222806453704834,8154.646484375,25.83237648010254,1.3078203201293943,1.3688485622406006,519
13,icdg07pgq_ima.fits,F160W,7,101.0,1,3,2013-10-16,16:03:50,14.970785000000001,10.158706665039062,-0.01470947265625,109.79486846923828,213.19793701171875,110.0,0.997040033340454,0.01898936554789543,3.1506061553955083,8388.7294921875,36.7246322631836,1.406100153923035,1.4490278959274292,25
14,icdg07phq_ima.fits,F160W,7,101.0,1,3,2013-10-16,16:04:23,14.970785000000001,10.156936645507812,-0.01068115234375,109.79368591308594,213.1981964111328,110.0,0.9990200400352478,-0.032838229089975364,3.159087419509888,8344.78125,36.742523193359375,1.4285949468612669,1.461414456367493,20
15,icdg07piq_ima.fits,F160W,7,101.0,1,3,2013-10-16,16:04:56,14.970785000000001,10.1619873046875,-0.012237548828125,109.79580688476562,213.19810485839844,109.0,0.99726003408432,0.0522359274327755,3.11694860458374,8361.7109375,36.4710807800293,1.4221408367156982,1.4580137729644775,22
16,icdg07pjq_ima.fits,F160W,7,101.0,1,3,2013-10-16,16:05:29,14.970785000000001,10.160263061523438,-0.0084381103515625,109.79826354980469,213.19493103027344,109.0,0.9997900128364564,0.043752722442150116,3.11502742767334,8383.5830078125,36.47807312011719,1.414703369140625,1.4596493244171145,24
17,icdg07pkq_ima.fits,F160W,7,101.0,1,3,2013-10-16,16:06:02,14.970785000000001,10.162124633789062,-0.001800537109375,109.7992706298828,213.20480346679688,108.0,0.9931899905204772,0.15387801826000214,3.0716452598571777,8330.708984375,36.135887145996094,1.4116917848587036,1.4581732749938965,23
18,icdg07plq_ima.fits,F125W,7,101.0,2,4,2013-10-16,16:07:18,29.663755,0.001251220703125,11.32269287109375,99.7890853881836,224.33164978027344,290.0,0.9990200400352478,-0.2229326069355011,2.4605860710144043,8148.708984375,27.48737716674805,1.4217560291290283,1.6830216646194458,195
19,icdg07pmq_ima.fits,F125W,7,101.0,2,4,2013-10-16,16:08:06,29.663755,-0.0073394775390625,11.327629089355467,99.7867202758789,224.32179260253903,70.0,0.9988000392913818,-0.011995588429272177,2.507835149765014,8159.32421875,27.83088493347168,1.4219312667846682,1.667796611785889,116
20,icdg07pnq_ima.fits,F125W,7,101.0,2,4,2013-10-16,16:08:54,29.663755,0.004241943359375,11.335609436035154,99.78907775878906,224.32296752929688,290.0,0.9995700120925904,-0.16223016381263733,2.492020845413208,8228.169921875,27.75966835021973,1.4145413637161257,1.6670390367507937,104
21,icdg07poq_ima.fits,F125W,7,101.0,2,4,2013-10-16,16:09:42,29.663755,0.000457763671875,11.331672668457033,99.79264831542969,224.3250732421875,70.0,1.0003399848937988,-0.005777194164693356,2.4632198810577397,8160.701171875,27.51345443725586,1.4157348871231081,1.6678847074508667,144
22,icdg07ppq_ima.fits,F160W,7,101.0,2,5,2013-10-16,16:10:36,14.970785000000001,-0.024017333984375,11.371910095214846,99.67271423339844,224.5479431152344,178.0,0.9923099875450134,-0.26586756110191345,3.306508779525757,,,1.6756778955459597,1.8149023056030276,30
23,icdg07pqq_ima.fits,F160W,7,101.0,2,5,2013-10-16,16:11:09,14.970785000000001,-0.0146026611328125,11.40363311767578,99.67715454101562,224.56935119628903,72.0,0.9993500113487244,-0.0014117679093033073,3.2721798419952397,8292.763671875,37.474037170410156,1.6414548158645632,1.806719183921814,33
24,icdg07prq_ima.fits,F160W,7,101.0,2,5,2013-10-16,16:11:42,14.970785000000001,-0.0037689208984375,11.39794921875,99.68174743652344,224.5703430175781,72.0,0.9996799826622008,-0.08355166018009186,3.3752291202545166,8332.4658203125,38.22773361206055,1.634369969367981,1.7947214841842651,27
25,icdg07psq_ima.fits,F160W,7,101.0,2,5,2013-10-16,16:12:15,14.970785000000001,-0.0064239501953125,11.384902954101562,99.6882781982422,224.5513000488281,75.0,0.9975900053977966,-0.0681774839758873,3.2537043094635014,8361.0341796875,37.40705871582031,1.627690672874451,1.8122650384902956,25
26,icdg07ptq_ima.fits,F160W,7,101.0,2,5,2013-10-16,16:12:48,14.970785000000001,-0.026458740234375,11.421310424804688,99.66519165039062,224.5997467041016,296.0,0.9967100024223328,-0.2174418419599533,3.3621366024017334,8312.2216796875,38.11825942993164,1.657679319381714,1.7856494188308716,63
27,icdg07puq_ima.fits,F125W,7,101.0,3,6,2013-10-16,16:14:03,29.663755,10.147964477539062,11.311569213867188,109.87499237060548,224.31272888183597,290.0,0.9974800348281859,-0.21233633160591125,2.2075233459472656,8215.2431640625,25.767749786376953,1.347554087638855,1.6036629676818848,151
28,icdg07pvq_ima.fits,F125W,7,101.0,3,6,2013-10-16,16:14:51,29.663755,10.179550170898438,11.291275024414062,109.88807678222656,224.28298950195312,290.0,0.9995700120925904,-0.1557045429944992,2.2594544887542725,8249.283203125,26.14475250244141,1.3418262004852295,1.546927809715271,132
29,icdg07pwq_ima.fits,F125W,7,101.0,3,6,2013-10-16,16:15:39,29.663755,10.193611145019533,11.29108428955078,109.89331817626952,224.28370666503903,290.0,0.9989100098609924,-0.17654229700565338,2.2870121002197266,8244.3251953125,26.33119010925293,1.3369600772857666,1.5469026565551758,118
30,icdg07pxq_ima.fits,F125W,7,101.0,3,6,2013-10-16,16:16:27,29.663755,10.18572235107422,11.30499267578125,109.88851165771484,224.2887115478516,290.0,0.9990200400352478,-0.17862172424793246,2.248692750930786,8242.771484375,26.066749572753906,1.3392887115478516,1.553555607795715,138
31,icdg07pyq_ima.fits,F160W,7,101.0,3,7,2013-10-16,16:17:21,14.970785000000001,10.187477111816406,11.373443603515625,109.8214874267578,224.5394744873047,75.0,0.9978100061416626,0.020342465490102768,3.196956157684326,8349.892578125,37.00636291503906,1.4339377880096436,1.7369272708892822,18
32,icdg07pzq_ima.fits,F160W,7,101.0,3,7,2013-10-16,16:17:54,14.970785000000001,10.191368103027344,11.37639617919922,109.81861114501952,224.5408172607422,75.0,0.9954999685287476,0.054297443479299545,3.182601928710937,8352.572265625,36.9103889465332,1.4411617517471311,1.7434587478637695,28
33,icdg07q0q_ima.fits,F160W,7,101.0,3,7,2013-10-16,16:18:27,14.970785000000001,10.200782775878906,11.368385314941404,109.81861877441406,224.5347137451172,71.0,0.9986900091171264,-0.061175130307674415,3.1844806671142583,8313.443359375,36.88784408569336,1.4354276657104492,1.748074293136597,21
34,icdg07q1q_ima.fits,F160W,7,101.0,3,7,2013-10-16,16:19:00,14.970785000000001,10.188522338867188,11.371917724609375,109.82202911376952,224.53091430664062,72.0,0.998140037059784,-0.06884276866912843,3.187302589416504,8346.7548828125,36.93733215332031,1.4362163543701172,1.7380436658859253,39
35,icdg07q2q_ima.fits,F160W,7,101.0,3,7,2013-10-16,16:19:33,14.970785000000001,10.214935302734377,11.37225341796875,109.82635498046876,224.5393829345703,75.0,0.9982500076293944,0.025286350399255756,3.1522188186645512,8327.3837890625,36.67980575561523,1.437285542488098,1.7436244487762451,20
36,icdg07q3q_ima.fits,F125W,7,101.0,2,8,2013-10-16,16:20:48,29.663755,0.0821380615234375,11.351608276367188,99.81700134277344,224.3359680175781,290.0,1.0005600452423096,-0.18371906876564026,2.432926654815674,8208.828125,27.328243255615234,1.4028782844543457,1.6679461002349854,132
37,icdg07q4q_ima.fits,F125W,7,101.0,2,8,2013-10-16,16:21:36,29.663755,0.073333740234375,11.356178283691404,99.8212890625,224.34939575195312,290.0,0.9997900128364564,-0.13707609474658966,2.4465441703796387,8227.3173828125,27.43598556518555,1.4020588397979736,1.6788877248764038,153
38,icdg07q5q_ima.fits,F125W,7,101.0,2,8,2013-10-16,16:22:24,29.663755,0.1412353515625,11.411544799804688,99.84420013427734,224.4025421142578,335.0,0.9975900053977966,-0.13246452808380127,2.3655428886413574,8235.662109375,26.87112808227539,1.386880874633789,1.733235239982605,259
39,icdg07q6q_ima.fits,F125W,7,101.0,2,8,2013-10-16,16:23:12,29.663755,0.0707550048828125,11.362159729003904,99.81959533691406,224.33853149414062,290.0,0.9995700120925904,-0.16995657980442047,2.4549028873443604,8192.08203125,27.473613739013672,1.4008233547210691,1.6599146127700806,112
40,icdg07q7q_ima.fits,F160W,7,101.0,2,9,2013-10-16,16:24:06,14.970785000000001,0.093017578125,11.44013214111328,99.72233581542969,224.58351135253903,72.0,0.9973700046539308,-0.049526095390319824,3.3807780742645264,8361.435546875,38.291934967041016,1.5850577354431152,1.7796119451522827,37
41,icdg07q8q_ima.fits,F160W,7,101.0,2,9,2013-10-16,16:24:39,14.970785000000001,0.076324462890625,11.429962158203125,99.71356964111328,224.5858154296875,73.0,0.9988000392913818,-0.05534524843096733,3.442158937454224,8348.9638671875,38.71305465698242,1.5958832502365112,1.776569366455078,60
42,icdg07q9q_ima.fits,F160W,7,101.0,2,9,2013-10-16,16:25:12,14.970785000000001,0.057891845703125,11.378143310546875,99.70132446289062,224.5537872314453,71.0,0.999459981918335,-0.08588857203722,3.37174391746521,8342.1064453125,38.211727142333984,1.6242231130599976,1.8082029819488523,135
43,icdg07qaq_ima.fits,F160W,7,101.0,2,9,2013-10-16,16:25:45,14.970785000000001,0.10028076171875,11.437004089355467,99.72959899902344,224.59146118164062,73.0,0.997700035572052,-0.036540664732456214,3.3487391471862797,8429.455078125,38.12731170654297,1.5575357675552368,1.7563506364822388,26
44,icdg07qbq_ima.fits,F160W,7,101.0,2,9,2013-10-16,16:26:18,14.970785000000001,0.0787353515625,11.420806884765625,99.71350860595705,224.57965087890625,72.0,0.9991300106048584,-0.06241946667432785,3.434941530227661,8360.728515625,38.67226791381836,1.5965218544006348,1.7750306129455566,43
45,icdg07qcq_ima.fits,F125W,7,101.0,3,10,2013-10-16,16:27:33,29.663755,10.254302978515623,11.332664489746096,109.92302703857422,224.3114471435547,335.0,0.9978100061416626,-0.10759618133306503,2.0801119804382324,8223.181640625,24.917007446289066,1.3419359922409058,1.5826290845870972,176
46,icdg07qdq_ima.fits,F125W,7,101.0,3,10,2013-10-16,16:28:21,29.663755,10.242568969726562,11.32720947265625,109.91104888916016,224.3048095703125,335.0,0.9953899979591371,-0.0615692213177681,2.008890390396118,8238.037109375,24.45871353149414,1.3384417295455933,1.5764722824096682,168
47,icdg07qeq_ima.fits,F125W,7,101.0,3,10,2013-10-16,16:29:09,29.663755,10.25311279296875,11.334609985351562,109.92015075683594,224.31419372558597,335.0,0.9944000244140624,-0.0888274684548378,2.009371519088745,8289.7451171875,24.497455596923828,1.3364287614822388,1.5775024890899658,141
48,icdg07qfq_ima.fits,F125W,7,101.0,3,10,2013-10-16,16:29:57,29.663755,10.25701904296875,11.331344604492188,109.92150115966795,224.3034210205078,335.0,0.9953899979591371,-0.011608939617872238,2.0790388584136963,8250.765625,24.92854881286621,1.333829402923584,1.5647398233413696,115
49,icdg07qgq_ima.fits,F160W,7,101.0,3,11,2013-10-16,16:30:51,14.970785000000001,10.246551513671877,11.397010803222654,109.84100341796876,224.5451812744141,73.0,0.9986900091171264,0.0497082993388176,3.210127592086792,8340.6279296875,37.08846664428711,1.4156773090362549,1.727914333343506,34
50,icdg07qhq_ima.fits,F160W,7,101.0,3,11,2013-10-16,16:31:24,14.970785000000001,10.261634826660156,11.406143188476562,109.84876251220705,224.5603485107422,71.0,0.9975900053977966,0.057738732546567924,3.143951892852783,8371.568359375,36.66368103027344,1.4137202501296997,1.7267906665802002,19
51,icdg07qiq_ima.fits,F160W,7,101.0,3,11,2013-10-16,16:31:57,14.970785000000001,10.25543975830078,11.399871826171875,109.84588623046876,224.5591278076172,71.0,0.9986900091171264,0.0745595172047615,3.1002140045166016,8388.9619140625,36.38264846801758,1.4155235290527344,1.7215464115142822,20
52,icdg07qjq_ima.fits,F160W,7,101.0,3,11,2013-10-16,16:32:30,14.970785000000001,10.269020080566406,11.402244567871096,109.84883880615234,224.5572509765625,72.0,0.9958299994468688,0.0679345652461052,3.1429424285888667,8393.794921875,36.67705535888672,1.4185830354690552,1.7186415195465088,19
53,icdg07qkq_ima.fits,F160W,7,101.0,3,11,2013-10-16,16:33:03,14.970785000000001,10.266227722167967,11.399818420410154,109.85030364990234,224.54722595214844,75.0,0.9971500039100648,0.052236322313547134,3.146392345428467,8362.0673828125,36.671653747558594,1.4141346216201782,1.72755229473114,27
54,icdg07qlq_ima.fits,F125W,7,101.0,3,12,2013-10-16,16:33:42,29.663755,10.282440185546877,11.338058471679688,109.92899322509766,224.3123779296875,335.0,0.998580038547516,-0.08523520827293396,2.0349884033203125,8289.3349609375,24.66454696655273,1.3422887325286863,1.5773587226867676,152
55,icdg07qmq_ima.fits,F125W,7,101.0,3,12,2013-10-16,16:34:30,29.663755,10.28473663330078,11.339622497558596,109.9310531616211,224.3120422363281,335.0,0.997700035572052,-0.01553118694573641,2.065325975418091,8296.71484375,24.86901664733887,1.3408955335617063,1.5736364126205444,118
56,icdg07qnq_ima.fits,F125W,7,101.0,3,12,2013-10-16,16:35:18,29.663755,10.273971557617188,11.3475341796875,109.93215942382812,224.31423950195312,335.0,0.9969300031661988,0.01393813919275999,2.097387313842773,8284.638671875,25.07310676574707,1.340022325515747,1.5839082002639768,162
