FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg07qcq_flt.fits,F125W,7,101.0,3,10,29.663755,10.157936096191406,11.256874084472656,104.9209213256836,219.30616760253903,301.0,0.9962700009346008,-0.17231464385986328,1.5420918464660645,8136.78857421875,21.521329879760746,1.3476608991622925,1.5800299644470217
icdg07qdq_flt.fits,F125W,7,101.0,3,10,29.663755,10.143478393554688,11.25701141357422,104.91417694091795,219.31126403808597,301.0,0.9986900091171264,-0.17326727509498596,1.5371179580688477,8179.35791015625,21.526409149169922,1.348732352256775,1.593098759651184
icdg07qeq_flt.fits,F125W,7,101.0,3,10,29.663755,10.195022583007812,11.278488159179688,104.92424774169922,219.3113555908203,230.0,0.9988000392913818,-0.13328559696674347,1.529246211051941,8176.61962890625,21.47968864440918,1.345844864845276,1.5775871276855469
icdg07qfq_flt.fits,F125W,7,101.0,3,10,29.663755,10.170982360839844,11.254318237304688,104.92302703857422,219.30859375,230.0,0.9986900091171264,-0.0913250520825386,1.4774954319000244,8183.92431640625,21.195877075195312,1.347921371459961,1.5814487934112549
icdg07qlq_flt.fits,F125W,7,101.0,3,12,29.663755,10.16033172607422,11.255027770996094,104.92937469482422,219.312744140625,301.0,0.9986900091171264,-0.15094617009162906,1.5945097208023071,8225.4150390625,21.890939712524414,1.3520766496658323,1.5879259109497068
icdg07qmq_flt.fits,F125W,7,101.0,3,12,29.663755,10.159690856933594,11.25909423828125,104.92953491210938,219.3154602050781,230.0,0.999459981918335,-0.09095180779695512,1.5079281330108645,8211.7939453125,21.387392044067386,1.3503605127334597,1.592711329460144
icdg07qnq_flt.fits,F125W,7,101.0,3,12,29.663755,10.21087646484375,11.27935791015625,104.929931640625,219.3204803466797,230.0,0.9991300106048584,-0.04618777334690094,1.4543896913528442,8211.275390625,21.0904483795166,1.3476263284683228,1.597484469413757
icdg07qoq_flt.fits,F125W,7,101.0,3,12,29.663755,10.193611145019533,11.274490356445312,104.92790985107422,219.31092834472656,230.0,0.9990200400352478,-0.004036926664412022,1.4910178184509275,8242.705078125,21.31747817993164,1.3485463857650757,1.586121916770935
icdg08qqq_flt.fits,F125W,8,129.0,0,0,29.663755,15.90582275390625,8.289176940917969,129.1842041015625,222.1157073974609,134.0,0.9991300106048584,-0.005690779536962509,1.5528459548950195,8096.9384765625,21.551511764526367,1.469175100326538,1.4301464557647705
icdg08qrq_flt.fits,F125W,8,129.0,0,0,29.663755,15.8988037109375,8.290786743164062,129.17982482910156,222.11610412597656,134.0,0.9991300106048584,-0.02001505345106125,1.533179521560669,8177.37109375,21.50253295898437,1.463304877281189,1.4238115549087524
icdg08qsq_flt.fits,F125W,8,129.0,0,0,29.663755,15.90228271484375,8.285118103027344,129.17942810058594,222.11663818359372,134.0,0.9988000392913818,-0.008830579929053783,1.5611469745635986,8223.5048828125,21.697633743286133,1.454303503036499,1.4279115200042725
icdg08qtq_flt.fits,F125W,8,129.0,0,0,29.663755,15.895744323730467,8.289794921875,129.16929626464844,222.11740112304688,19.0,0.9988000392913818,-0.0005519547266885638,1.5869603157043457,8193.0634765625,21.82235336303711,1.4535175561904907,1.423012375831604
icdg08qzq_flt.fits,F125W,8,129.0,1,2,29.663755,26.01763153076172,8.28363037109375,139.32650756835938,222.0979156494141,134.0,0.999459981918335,-0.12149420380592345,1.6286009550094604,8159.93701171875,22.039344787597656,1.6273096799850464,1.460164189338684
icdg08r0q_flt.fits,F125W,8,129.0,1,2,29.663755,26.03187561035156,8.289688110351562,139.32411193847656,222.09844970703125,19.0,0.9997900128364564,-0.033642321825027466,1.635061740875244,8147.513671875,22.06781768798828,1.6257455348968506,1.4534696340560913
icdg08r1q_flt.fits,F125W,8,129.0,1,2,29.663755,26.071617126464844,8.261871337890625,139.32571411132812,222.0948944091797,36.0,1.0004500150680542,-0.0330389030277729,1.6173535585403442,8180.443359375,21.98918914794922,1.6271299123764038,1.4601395130157468
icdg08r2q_flt.fits,F125W,8,129.0,1,2,29.663755,26.02796936035156,8.288421630859375,139.32099914550778,222.0980987548828,38.0,0.9996799826622008,-0.009045710787177086,1.6162053346633911,8217.2841796875,22.010713577270508,1.6180976629257202,1.4520801305770874
icdg08r8q_flt.fits,F125W,8,129.0,2,4,29.663755,15.921852111816404,19.534210205078125,129.12785339355472,233.46917724609372,38.0,0.997700035572052,-0.003468939801678061,1.4444756507873535,8040.9384765625,20.89933586120605,1.5224364995956419,1.8375173807144165
icdg08r9q_flt.fits,F125W,8,129.0,2,4,29.663755,15.95001983642578,19.574188232421875,129.13523864746094,233.4741973876953,280.0,0.99836003780365,-0.08350133895874022,1.490211009979248,8016.90869140625,21.133668899536133,1.5299723148345947,1.845591902732849
icdg08raq_flt.fits,F125W,8,129.0,2,4,29.663755,15.930458068847654,19.551666259765625,129.13313293457028,233.47720336914062,19.0,0.9995700120925904,0.02164632268249989,1.4868617057800293,8048.3876953125,21.140039443969727,1.5218167304992676,1.8472989797592163
icdg08rbq_flt.fits,F125W,8,129.0,2,4,29.663755,15.923377990722654,19.55558013916016,129.13481140136722,233.47137451171875,38.0,0.998580038547516,-0.024029074236750603,1.4648211002349854,8079.52978515625,21.042438507080078,1.5268362760543823,1.8402361869812007
icdg08rhq_flt.fits,F125W,8,129.0,3,6,29.663755,26.04663848876953,19.568679809570312,139.29269409179688,233.4545440673828,38.0,0.99836003780365,-0.08751983940601349,1.3759630918502808,8089.0068359375,20.568317413330078,1.712168574333191,1.8956276178359983
icdg08riq_flt.fits,F125W,8,129.0,3,6,29.663755,26.06885528564453,19.530914306640625,139.31826782226562,233.4380340576172,38.0,0.997040033340454,-0.06451774388551712,1.3963494300842283,8114.9013671875,20.698246002197266,1.7282023429870603,1.8865009546279907
icdg08rjq_flt.fits,F125W,8,129.0,3,6,29.663755,26.060089111328125,19.565673828125,139.31661987304688,233.4441070556641,38.0,0.9974800348281859,-0.03909826651215553,1.3763328790664673,8115.037109375,20.591602325439453,1.7352392673492432,1.8942190408706665
icdg08rkq_flt.fits,F125W,8,129.0,3,6,29.663755,26.04961395263672,19.562042236328125,139.31900024414062,233.4411773681641,38.0,0.997700035572052,-0.039562825113534934,1.3748873472213743,8157.85888671875,20.618967056274414,1.7381017208099363,1.8867430686950684
icdg08rqq_flt.fits,F125W,8,129.0,2,8,29.663755,15.969009399414062,19.641258239746094,129.14990234375,233.52783203125,253.0,0.9986900091171264,-0.12918421626091006,1.496737360954285,8045.28515625,21.192848205566406,1.5474761724472046,1.8604750633239744
icdg08rrq_flt.fits,F125W,8,129.0,2,8,29.663755,15.961097717285154,19.65300750732422,129.14836120605472,233.53082275390625,253.0,0.9991300106048584,-0.11339303851127625,1.5061416625976562,7999.373046875,21.20924186706543,1.527181625366211,1.854748010635376
icdg08rsq_flt.fits,F125W,8,129.0,2,8,29.663755,15.979103088378904,19.66857147216797,129.14842224121094,233.52618408203125,252.0,0.997040033340454,-0.05788257718086243,1.5140537023544312,8008.4560546875,21.261137008666992,1.5366467237472534,1.8629838228225708
icdg08rtq_flt.fits,F125W,8,129.0,2,8,29.663755,15.958534240722654,19.659194946289066,129.13908386230472,233.5258636474609,252.0,0.9975900053977966,-0.08915207535028458,1.5019174814224243,8015.91552734375,21.19859313964844,1.532198190689087,1.861637115478516
icdg08rzq_flt.fits,F125W,8,129.0,3,10,29.663755,26.08640289306641,19.626251220703125,139.36067199707028,233.50146484375,280.0,0.9988000392913818,-0.09778034687042236,1.3881983757019043,8081.64990234375,20.62750244140625,1.7674926519393919,1.9309616088867188
icdg08s0q_flt.fits,F125W,8,129.0,3,10,29.663755,26.07142639160156,19.616256713867188,139.34773254394528,233.50315856933597,259.0,0.9971500039100648,-0.07044713199138641,1.419408082962036,8097.61083984375,20.80843734741211,1.7658963203430176,1.916064500808716
icdg08s1q_flt.fits,F125W,8,129.0,3,10,29.663755,25.960952758789066,19.391746520996094,139.35627746582028,233.50518798828125,38.0,0.9975900053977966,-0.030924625694751736,1.5122134685516355,8140.42431640625,21.35515022277832,1.7727272510528564,1.9331285953521729
icdg08s2q_flt.fits,F125W,8,129.0,3,10,29.663755,26.091278076171875,19.6387939453125,139.3392333984375,233.48355102539062,280.0,0.9965999722480774,-0.09289021790027617,1.413754940032959,8078.99658203125,20.76274299621582,1.7468169927597046,1.929719090461731
icdg08s8q_flt.fits,F125W,8,129.0,3,12,29.663755,26.08247375488281,19.636734008789066,139.34614562988278,233.49163818359372,280.0,1.0004500150680542,-0.1249994859099388,1.3979616165161133,8094.0908203125,20.689939498901367,1.760215401649475,1.9199018478393557
icdg08s9q_flt.fits,F125W,8,129.0,3,12,29.663755,26.09605407714844,19.63067626953125,139.33583068847656,233.50132751464844,280.0,0.9996799826622008,-0.059217322617769234,1.3739944696426392,8151.099609375,20.60871124267578,1.7548682689666748,1.9288098812103271
icdg08saq_flt.fits,F125W,8,129.0,3,12,29.663755,26.07868957519531,19.632347106933594,139.34049987792972,233.50177001953125,280.0,0.997700035572052,-0.01249551773071289,1.4118844270706177,8103.0078125,20.772125244140625,1.7496377229690552,1.926810622215271
icdg08sbq_flt.fits,F125W,8,129.0,3,12,29.663755,26.07219696044922,19.6322021484375,139.33985900878906,233.4984588623047,280.0,0.9991300106048584,-0.05210647732019424,1.3873056173324585,8125.880859375,20.658849716186523,1.7518681287765503,1.922335505485535
icdg09sdq_flt.fits,F125W,9,101.0,0,0,29.663755,-0.000335693359375,0.05794525146484375,94.8162841796875,208.1179656982422,186.0,1.0003399848937988,-0.06858467310667038,1.568563461303711,8247.18359375,21.758424758911133,1.350463628768921,1.385934591293335
icdg09seq_flt.fits,F125W,9,101.0,0,0,29.663755,0.014617919921875,0.06572723388671875,94.81442260742188,208.1148223876953,186.0,0.999459981918335,-0.05915910750627518,1.523876428604126,8299.46484375,21.545677185058594,1.3420804738998413,1.3754029273986816
icdg09sfq_flt.fits,F125W,9,101.0,0,0,29.663755,0.03191375732421875,0.05898284912109375,94.81804656982422,208.1167297363281,186.0,0.9984700083732604,-0.07256511598825455,1.5347903966903689,8234.1904296875,21.556135177612305,1.3438762426376345,1.3798131942749023
icdg09sgq_flt.fits,F125W,9,101.0,0,0,29.663755,0.0057830810546875,0.07346343994140625,94.8156509399414,208.1162872314453,186.0,0.9992399811744691,-0.0637047290802002,1.5754725933074951,8282.384765625,21.82523536682129,1.3343299627304075,1.3695743083953855
icdg09smq_flt.fits,F125W,9,101.0,1,2,29.663755,10.16876983642578,0.02071380615234375,104.92141723632812,208.08892822265625,290.0,0.9991300106048584,-0.1497993767261505,1.5434625148773191,8162.263671875,21.549070358276367,1.2933917045593262,1.3520358800888062
icdg09snq_flt.fits,F125W,9,101.0,1,2,29.663755,10.156257629394533,0.0201263427734375,104.9224853515625,208.0907440185547,290.0,1.0002299547195437,-0.13397815823554993,1.4894793033599854,8166.69921875,21.248727798461914,1.2867225408554075,1.341425895690918
icdg09soq_flt.fits,F125W,9,101.0,1,2,29.663755,10.16619873046875,0.0330963134765625,104.9254379272461,208.08990478515625,290.0,0.9991300106048584,-0.09434783458709717,1.5675673484802246,8191.63818359375,21.709640502929688,1.2905120849609375,1.343445897102356
icdg09spq_flt.fits,F125W,9,101.0,1,2,29.663755,10.150405883789062,0.026031494140625,104.92317199707031,208.0880584716797,290.0,0.9995700120925904,-0.11098020523786543,1.4986449480056765,8169.23876953125,21.30186080932617,1.2837425470352173,1.340181589126587
icdg09svq_flt.fits,F125W,9,101.0,2,4,29.663755,0.04145050048828125,11.30304718017578,94.82638549804688,219.4052581787109,230.0,0.9992399811744691,-0.06598296016454698,1.4219912290573118,8157.779296875,20.8710880279541,1.4069520235061646,1.737943410873413
icdg09swq_flt.fits,F125W,9,101.0,2,4,29.663755,0.06636810302734375,11.26751708984375,94.83073425292969,219.40972900390625,301.0,0.9992399811744691,-0.1125241369009018,1.4365699291229248,8138.603515625,20.934797286987305,1.4073371887207031,1.7413105964660645
icdg09sxq_flt.fits,F125W,9,101.0,2,4,29.663755,0.0735626220703125,11.2701416015625,94.82823944091795,219.40711975097656,301.0,0.9995700120925904,-0.11859240382909775,1.4761793613433838,8157.07470703125,21.167224884033203,1.4080696105957031,1.7391184568405151
icdg09syq_flt.fits,F125W,9,101.0,2,4,29.663755,0.066131591796875,11.279327392578125,94.83050537109376,219.4034423828125,301.0,1.0004500150680542,-0.1233249232172966,1.435887575149536,8163.41259765625,20.951045989990234,1.4039762020111084,1.7349947690963743
icdg09t4q_flt.fits,F125W,9,101.0,3,6,29.663755,10.167716979980467,11.297210693359375,104.91516876220705,219.4019012451172,230.0,0.9989100098609924,-0.12717130780220032,1.4667121171951294,8166.123046875,21.122112274169922,1.3712540864944458,1.7003316879272459
icdg09t5q_flt.fits,F125W,9,101.0,3,6,29.663755,10.203208923339844,11.271751403808596,104.92323303222656,219.37425231933597,230.0,0.999459981918335,-0.1259504109621048,1.4552217721939087,8164.630859375,21.05770492553711,1.36396062374115,1.673097848892212
icdg09t6q_flt.fits,F125W,9,101.0,3,6,29.663755,10.174850463867188,11.298080444335938,104.92718505859376,219.3812255859375,230.0,0.9996799826622008,-0.07441176474094391,1.4820841550827026,8148.13525390625,21.192859649658203,1.3635871410369873,1.6815361976623535
icdg09t7q_flt.fits,F125W,9,101.0,3,6,29.663755,10.161285400390623,11.296432495117188,104.92412567138672,219.38345336914062,230.0,0.9996799826622008,-0.10474132746458054,1.4733906984329224,8185.96875,21.174800872802734,1.3591861724853516,1.6742030382156372
icdg09tdq_flt.fits,F125W,9,101.0,0,8,29.663755,0.0804290771484375,0.04491424560546875,94.8515396118164,208.1287841796875,290.0,0.9995700120925904,-0.14535945653915405,1.6172542572021484,8172.017578125,21.98215103149414,1.3197392225265503,1.3821810483932495
icdg09teq_flt.fits,F125W,9,101.0,0,8,29.663755,0.08457183837890625,0.05792236328125,94.8452377319336,208.12974548339844,290.0,0.9993500113487244,-0.128924623131752,1.5921427011489868,8226.8916015625,21.87839126586914,1.3171470165252686,1.3838937282562256
icdg09tfq_flt.fits,F125W,9,101.0,0,8,29.663755,0.08617401123046875,0.0526885986328125,94.8500747680664,208.12843322753903,290.0,0.9993500113487244,-0.09150713682174684,1.5596184730529783,8289.328125,21.73999786376953,1.3131667375564575,1.3746826648712158
icdg09tgq_flt.fits,F125W,9,101.0,0,8,29.663755,0.0832366943359375,0.0679473876953125,94.8494110107422,208.12939453125,290.0,0.9996799826622008,-0.1309843510389328,1.5614516735076904,8242.6455078125,21.7142391204834,1.3146356344223022,1.381700873374939
icdg09tmq_flt.fits,F125W,9,101.0,1,10,29.663755,10.216629028320312,0.04767608642578125,104.95694732666016,208.11257934570312,291.0,0.9988000392913818,-0.16579711437225342,1.5321677923202517,8189.92333984375,21.50664710998535,1.2864924669265747,1.3555089235305786
icdg09tnq_flt.fits,F125W,9,101.0,1,10,29.663755,10.20978546142578,0.04149627685546875,104.96878051757812,208.10739135742188,69.0,1.0012199878692627,0.051967177540063865,1.5878766775131226,8246.5107421875,21.868881225585934,1.2894461154937744,1.349130153656006
icdg09toq_flt.fits,F125W,9,101.0,1,10,29.663755,10.212432861328123,0.05817413330078125,104.96610260009766,208.1095733642578,291.0,0.9990200400352478,-0.14461900293827054,1.5780726671218872,8197.646484375,21.774654388427734,1.2866915464401243,1.3518731594085691
icdg09tpq_flt.fits,F125W,9,101.0,1,10,29.663755,10.266334533691406,0.0784149169921875,104.9685516357422,208.10678100585938,291.0,0.9975900053977966,-0.12795190513134005,1.5279983282089231,8277.1171875,21.55137825012207,1.282880187034607,1.3478848934173584
icdg09tvq_flt.fits,F125W,9,101.0,1,12,29.663755,10.205543518066406,0.0515899658203125,104.97186279296876,208.1133117675781,291.0,0.9988000392913818,-0.12463276833295822,1.5910717248916626,8208.2822265625,21.85785675048828,1.2850745916366575,1.3492692708969116
icdg09twq_flt.fits,F125W,9,101.0,1,12,29.663755,10.258087158203123,0.07598114013671875,104.97322845458984,208.1132659912109,291.0,0.9992399811744691,-0.1246395856142044,1.583099365234375,8196.1123046875,21.80242729187012,1.2824239730834959,1.3469423055648804
icdg09txq_flt.fits,F125W,9,101.0,1,12,29.663755,10.23918914794922,0.09539794921875,104.97105407714844,208.12403869628903,291.0,0.999459981918335,-0.10566282272338867,1.635741114616394,8190.0771484375,22.10429573059082,1.2886394262313845,1.364123821258545
icdg09tyq_flt.fits,F125W,9,101.0,1,12,29.663755,10.261863708496094,0.08849334716796875,104.97708129882812,208.11553955078125,291.0,0.998580038547516,-0.0632709413766861,1.616352677345276,8218.1689453125,22.012250900268555,1.2868525981903076,1.356151103973389
icdg10u0q_flt.fits,F125W,10,129.0,0,0,29.663755,15.8975830078125,8.265274047851562,129.19757080078122,222.09288024902344,38.0,1.0003399848937988,0.0619402788579464,1.5821589231491089,8158.7060546875,21.7680606842041,1.4770450592041016,1.4178743362426758
icdg10u1q_flt.fits,F125W,10,129.0,0,0,29.663755,15.903305053710938,8.269996643066406,129.187744140625,222.09983825683597,134.0,0.9996799826622008,0.034053776413202286,1.5210809707641602,8151.197265625,21.41359138488769,1.4582945108413696,1.4085872173309326
icdg10u2q_flt.fits,F125W,10,129.0,0,0,29.663755,15.895004272460938,8.270843505859375,129.18681335449222,222.0958404541016,134.0,0.9990200400352478,0.02650956250727177,1.5445998907089231,8184.7060546875,21.573081970214844,1.4629781246185305,1.4205199480056765
icdg10u3q_flt.fits,F125W,10,129.0,0,0,29.663755,15.895721435546875,8.260429382324219,129.18280029296878,222.0979766845703,21.0,1.0004500150680542,0.08497535437345505,1.5944299697875977,8188.18505859375,21.861793518066406,1.455925464630127,1.4088094234466553
icdg10u9q_flt.fits,F125W,10,129.0,0,2,29.663755,15.88555145263672,8.264884948730469,129.181884765625,222.10682678222656,38.0,0.9995700120925904,0.03752046823501587,1.542906403541565,8175.95263671875,21.556610107421875,1.464235544204712,1.425840973854065
icdg10uaq_flt.fits,F125W,10,129.0,0,2,29.663755,15.901611328125,8.276473999023438,129.17866516113278,222.10194396972656,134.0,0.9992399811744691,0.029504625126719475,1.5946658849716189,8166.68310546875,21.846576690673828,1.457672357559204,1.4239405393600464
icdg10ubq_flt.fits,F125W,10,129.0,0,2,29.663755,15.89434051513672,8.279220581054688,129.17620849609378,222.1061248779297,134.0,0.9990200400352478,-0.03092750161886215,1.580219030380249,8212.0703125,21.798168182373047,1.450348973274231,1.425107717514038
icdg10ucq_flt.fits,F125W,10,129.0,0,2,29.663755,15.882339477539062,8.249313354492188,129.17770385742188,222.100830078125,38.0,0.9996799826622008,0.052211716771125787,1.5796774625778198,8191.94482421875,21.779481887817386,1.4534374475479126,1.4242535829544067
icdg10uiq_flt.fits,F125W,10,129.0,0,4,29.663755,15.926910400390625,8.301719665527344,129.17532348632812,222.1070098876953,134.0,1.0001200437545776,0.001403076690621674,1.5294684171676636,8176.7685546875,21.48106002807617,1.452387452125549,1.4325860738754272
icdg10ujq_flt.fits,F125W,10,129.0,0,4,29.663755,15.914390563964846,8.299842834472656,129.17361450195312,222.106689453125,134.0,0.9992399811744691,-0.029775202274322513,1.5495812892913818,8201.8427734375,21.614803314208984,1.446528077125549,1.4304804801940918
icdg10ukq_flt.fits,F125W,10,129.0,0,4,29.663755,15.891448974609375,8.276161193847656,129.17483520507812,222.10906982421875,134.0,0.9992399811744691,-0.01294976007193327,1.5555893182754517,8212.7734375,21.65755844116211,1.4482583999633791,1.4276341199874878
icdg10ulq_flt.fits,F125W,10,129.0,0,4,29.663755,15.87738037109375,8.274551391601562,129.17251586914062,222.1105194091797,38.0,1.0006699562072754,0.0208132266998291,1.5096343755722046,8209.0380859375,21.394777297973636,1.4482589960098269,1.4305808544158936
icdg10urq_flt.fits,F125W,10,129.0,0,6,29.663755,15.921310424804688,8.293296813964844,129.17803955078122,222.1102600097656,20.0,0.999459981918335,0.0362473726272583,1.5538936853408811,8118.48388671875,21.57434844970703,1.4591838121414185,1.4436877965927124
icdg10usq_flt.fits,F125W,10,129.0,0,6,29.663755,15.906082153320312,8.307205200195312,129.19978332519528,222.08746337890625,38.0,0.9993500113487244,0.03696947172284126,1.620888590812683,8204.3369140625,22.02814292907715,1.4788638353347778,1.432506084442139
icdg10utq_flt.fits,F125W,10,129.0,0,6,29.663755,15.885467529296875,8.338638305664062,129.159912109375,222.14495849609372,20.0,0.9992399811744691,0.002915601013228297,1.6008777618408203,8152.52001953125,21.87171745300293,1.4372166395187378,1.4502496719360352
icdg10uuq_flt.fits,F125W,10,129.0,0,6,29.663755,15.917465209960938,8.311454772949219,129.20729064941406,222.1020812988281,134.0,0.999459981918335,-0.05440112575888634,1.5506610870361328,8167.36474609375,21.594057083129886,1.4826689958572388,1.4418957233428955
icdg10v0q_flt.fits,F125W,10,129.0,0,8,29.663755,15.903083801269533,8.315185546875,129.18565368652344,222.13365173339844,38.0,0.9995700120925904,0.012534001842141151,1.6069593429565432,8159.10888671875,21.91217803955078,1.462861180305481,1.457449436187744
icdg10v1q_flt.fits,F125W,10,129.0,0,8,29.663755,15.913345336914062,8.306831359863281,129.18145751953122,222.13345336914062,38.0,1.0002299547195437,-0.01112549751996994,1.5557479858398438,8188.32177734375,21.639427185058594,1.4590736627578735,1.4530357122421265
icdg10v2q_flt.fits,F125W,10,129.0,0,8,29.663755,15.926383972167967,8.321037292480469,129.18142700195312,222.1370849609375,19.0,0.9996799826622008,0.020359743386507038,1.5771983861923218,8202.7373046875,21.7735652923584,1.445040941238403,1.4411884546279907
icdg10v3q_flt.fits,F125W,10,129.0,0,8,29.663755,15.94921875,8.332260131835938,129.18142700195312,222.1326904296875,38.0,0.9996799826622008,0.05725033208727836,1.5733569860458374,8179.5146484375,21.733476638793945,1.4632717370986938,1.4538551568984983
icdg10v9q_flt.fits,F125W,10,129.0,0,10,29.663755,15.926719665527346,8.3162841796875,129.187744140625,222.14031982421875,38.0,1.0003399848937988,0.01612919010221958,1.5608854293823242,8194.3291015625,21.6734619140625,1.4626951217651367,1.4600721597671509
