FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg07q7q_flt.fits,F160W,7,101.0,2,9,14.970785000000001,0.1190643310546875,11.256515502929688,94.73356628417969,219.58349609375,75.0,0.9986900091171264,-0.11194317787885666,2.606281518936157,8320.564453125,33.09486770629883,1.575355052947998,1.7841643095016482
icdg07q8q_flt.fits,F160W,7,101.0,2,9,14.970785000000001,0.0984344482421875,11.28857421875,94.72949981689452,219.6020355224609,74.0,0.9996799826622008,-0.029765378683805462,2.7165913581848145,8346.5849609375,33.81777191162109,1.5682611465454102,1.7486085891723633
icdg07q9q_flt.fits,F160W,7,101.0,2,9,14.970785000000001,0.101470947265625,11.288215637207033,94.7294921875,219.5891571044922,73.0,1.0002299547195437,-0.1088212877511978,2.645712614059448,8387.6435546875,33.40955352783203,1.5716214179992676,1.7633724212646484
icdg07qaq_flt.fits,F160W,7,101.0,2,9,14.970785000000001,0.1003265380859375,11.322769165039062,94.71688842773438,219.5802459716797,75.0,0.9993500113487244,-0.07846889644861221,2.639465808868408,8391.5703125,33.374221801757805,1.5929580926895142,1.7831242084503174
icdg07qbq_flt.fits,F160W,7,101.0,2,9,14.970785000000001,0.100738525390625,11.289192199707033,94.7235870361328,219.5773162841797,73.0,1.0013300180435178,-0.1095755770802498,2.7229809761047363,8340.9482421875,33.85300064086914,1.5864907503128052,1.7756298780441284
icdg07qgq_flt.fits,F160W,7,101.0,3,11,14.970785000000001,10.228485107421877,11.290931701660154,104.8400421142578,219.5589599609375,74.0,1.0005600452423096,-0.010957666672766209,2.6576244831085205,8294.931640625,33.391956329345696,1.431266188621521,1.7354509830474854
icdg07qhq_flt.fits,F160W,7,101.0,3,11,14.970785000000001,10.216682434082033,11.291946411132812,104.84915161132812,219.56224060058597,71.0,1.0004500150680542,0.02784049324691296,2.573335886001587,8356.4169921875,32.92586135864258,1.4170656204223633,1.7310476303100586
icdg07qiq_flt.fits,F160W,7,101.0,3,11,14.970785000000001,10.221939086914062,11.300453186035154,104.84651184082031,219.5582427978516,71.0,1.0004500150680542,0.018493348732590675,2.544050931930542,8370.5673828125,32.759048461914055,1.4178658723831177,1.7250499725341797
icdg07qjq_flt.fits,F160W,7,101.0,3,11,14.970785000000001,10.218093872070312,11.292396545410154,104.84913635253906,219.5589599609375,75.0,0.9996799826622008,-0.028729131445288655,2.6485652923583984,8320.6904296875,33.360538482666016,1.4152587652206419,1.7200921773910522
icdg07qkq_flt.fits,F160W,7,101.0,3,11,14.970785000000001,10.225440979003906,11.255706787109377,104.84996795654295,219.5518341064453,75.0,1.0004500150680542,-0.07318365573883058,2.654721975326538,8335.341796875,33.414031982421875,1.4165190458297732,1.7300726175308228
icdg08quq_flt.fits,F160W,8,129.0,0,1,14.970785000000001,15.9752197265625,8.325523376464844,129.10377502441406,222.2886657714844,25.0,0.9997900128364564,0.14205653965473175,2.5862362384796143,8364.693359375,33.01441192626953,1.3929851055145264,1.5340007543563845
icdg08qvq_flt.fits,F160W,8,129.0,0,1,14.970785000000001,15.9715576171875,8.316970825195312,129.09896850585938,222.29318237304688,25.0,0.9997900128364564,0.10010817646980286,2.6753034591674805,8330.822265625,33.539649963378906,1.387731432914734,1.540850043296814
icdg08qwq_flt.fits,F160W,8,129.0,0,1,14.970785000000001,15.98102569580078,8.31182861328125,129.09980773925778,222.2934875488281,25.0,1.0003399848937988,0.03715350106358528,2.672696590423584,8361.703125,33.553890228271484,1.3891842365264893,1.552037477493286
icdg08qxq_flt.fits,F160W,8,129.0,0,1,14.970785000000001,15.959976196289062,8.312324523925781,129.09306335449222,222.29806518554688,25.0,1.0003399848937988,0.09504275023937224,2.6285016536712646,8388.3427734375,33.302188873291016,1.389786958694458,1.5522520542144775
icdg08qyq_flt.fits,F160W,8,129.0,0,1,14.970785000000001,15.998001098632812,8.350326538085938,129.09312438964844,222.2870330810547,138.0,0.9989100098609924,0.0600840151309967,2.732666492462158,8316.66015625,33.89099884033203,1.392706274986267,1.537508249282837
icdg08r3q_flt.fits,F160W,8,129.0,1,3,14.970785000000001,26.077423095703125,8.277130126953125,139.21821594238278,222.26626586914062,41.0,0.9992399811744691,-0.014040248468518255,2.7046959400177,8442.4296875,33.83669662475586,1.492592692375183,1.5567672252655032
icdg08r4q_flt.fits,F160W,8,129.0,1,3,14.970785000000001,26.08953094482422,8.2906494140625,139.209228515625,222.26622009277344,140.0,0.9991300106048584,-0.1036895215511322,2.6751363277435303,8335.5908203125,33.54333877563477,1.4847888946533203,1.554677128791809
icdg08r5q_flt.fits,F160W,8,129.0,1,3,14.970785000000001,26.06842803955078,8.277412414550781,139.2169189453125,222.26336669921875,24.0,1.0004500150680542,-0.11351019889116287,2.6668832302093506,8429.6181640625,33.58474349975586,1.5029844045639038,1.5436832904815674
icdg08r6q_flt.fits,F160W,8,129.0,1,3,14.970785000000001,26.07678985595703,8.281829833984375,139.21437072753906,222.2689666748047,25.0,0.9996799826622008,-0.02263849787414074,2.6744015216827397,8362.521484375,33.56549072265625,1.517896056175232,1.5685386657714844
icdg08r7q_flt.fits,F160W,8,129.0,1,3,14.970785000000001,26.05645751953125,8.282196044921875,139.21366882324222,222.27224731445312,25.0,1.0003399848937988,0.01792657934129238,2.721773862838745,8409.7626953125,33.91312789916992,1.5003080368041992,1.5640816688537598
icdg08rcq_flt.fits,F160W,8,129.0,2,5,14.970785000000001,15.973861694335938,19.68072509765625,129.0797119140625,233.69964599609372,239.0,0.9997900128364564,-0.12910421192646027,2.382089853286743,8089.73828125,31.480648040771484,1.3863195180892944,1.5919705629348757
icdg08rdq_flt.fits,F160W,8,129.0,2,5,14.970785000000001,15.982986450195312,19.67529296875,129.0850830078125,233.69769287109372,258.0,0.997700035572052,-0.11233825981616974,2.343766689300537,8147.77294921875,31.31331825256348,1.3949952125549316,1.6063344478607178
icdg08req_flt.fits,F160W,8,129.0,2,5,14.970785000000001,15.982398986816404,19.688629150390625,129.07940673828122,233.70004272460938,239.0,0.99836003780365,-0.06902255117893219,2.3812096118927,8152.4521484375,31.54183387756348,1.3896377086639404,1.6004011631011963
icdg08rfq_flt.fits,F160W,8,129.0,2,5,14.970785000000001,15.96953582763672,19.683250427246094,129.08512878417972,233.6948089599609,239.0,0.9992399811744691,-0.0870664194226265,2.361816883087158,8077.787109375,31.34636688232422,1.393528699874878,1.6077135801315308
icdg08rgq_flt.fits,F160W,8,129.0,2,5,14.970785000000001,15.9854736328125,19.697242736816406,129.08287048339844,233.70831298828125,239.0,0.9946200251579284,-0.10003158450126648,2.378525972366333,8154.9345703125,31.528379440307614,1.3893439769744873,1.5912975072860718
icdg08rlq_flt.fits,F160W,8,129.0,3,7,14.970785000000001,26.08604431152344,19.6744384765625,139.20460510253906,233.67965698242188,254.0,0.99726003408432,-0.1987922340631485,2.3865902423858643,8204.4375,31.62905693054199,1.5114357471466064,1.6721608638763428
icdg08rmq_flt.fits,F160W,8,129.0,3,7,14.970785000000001,26.0867919921875,19.675216674804688,139.21403503417972,233.6770782470703,256.0,0.995169997215271,-0.11915698647499084,2.404663562774658,8193.966796875,31.72657012939453,1.5240048170089722,1.6720918416976929
icdg08rnq_flt.fits,F160W,8,129.0,3,7,14.970785000000001,26.09046173095703,19.667633056640625,139.20314025878906,233.67984008789062,254.0,0.9992399811744691,-0.18850965797901156,2.4176247119903564,8253.046875,31.866683959960934,1.5168346166610718,1.676337718963623
icdg08roq_flt.fits,F160W,8,129.0,3,7,14.970785000000001,26.097427368164066,19.677291870117188,139.21131896972656,233.684814453125,239.0,0.9971500039100648,-0.14680399000644684,2.438797235488892,8241.2041015625,31.98219490051269,1.522888422012329,1.6684526205062866
icdg08rpq_flt.fits,F160W,8,129.0,3,7,14.970785000000001,26.09237670898437,19.67423248291016,139.21134948730472,233.68927001953125,254.0,0.9948400259017944,-0.19418784976005554,2.3795437812805176,8205.33984375,31.58781623840332,1.5175005197525024,1.6635942459106443
icdg08ruq_flt.fits,F160W,8,129.0,2,9,14.970785000000001,15.993972778320312,19.763229370117188,129.09967041015622,233.7403106689453,239.0,0.9967100024223328,-0.12545858323574066,2.4023282527923584,8185.8603515625,31.70397758483887,1.387911081314087,1.5543776750564575
icdg08rvq_flt.fits,F160W,8,129.0,2,9,14.970785000000001,15.98974609375,19.7313232421875,129.09132385253906,233.73106384277344,7.0,0.9984700083732604,-0.020864831283688545,2.386613368988037,8195.466796875,31.61972236633301,1.3893269300460815,1.5679560899734497
icdg08rwq_flt.fits,F160W,8,129.0,2,9,14.970785000000001,15.996780395507812,19.74010467529297,129.02890014648438,233.6733703613281,239.0,0.9984700083732604,-0.12631021440029144,2.400146007537842,8232.359375,31.73981285095215,1.3997268676757812,1.6556901931762695
icdg08rxq_flt.fits,F160W,8,129.0,2,9,14.970785000000001,16.018959045410153,19.735153198242188,129.09689331054688,233.7403259277344,258.0,0.9993500113487244,-0.08846385031938553,2.4154865741729736,8193.0390625,31.79082489013672,1.3992555141448977,1.572134494781494
icdg08ryq_flt.fits,F160W,8,129.0,2,9,14.970785000000001,16.002899169921875,19.71699523925781,129.06184387207028,233.6725311279297,258.0,0.9974800348281859,-0.1287357658147812,2.434245347976685,8165.80419921875,31.875736236572266,1.405956149101257,1.6694753170013428
icdg08s3q_flt.fits,F160W,8,129.0,3,11,14.970785000000001,26.136016845703125,19.73345184326172,139.22505187988278,233.7076416015625,254.0,0.9956099987030028,-0.14156520366668698,2.431837558746338,8205.43359375,31.90265274047852,1.539451003074646,1.666543960571289
icdg08s4q_flt.fits,F160W,8,129.0,3,11,14.970785000000001,26.132408142089844,19.735145568847656,139.22805786132812,233.6948089599609,239.0,0.998580038547516,-0.1702038049697876,2.4322221279144287,8233.09375,31.933921813964844,1.5501240491867063,1.6857439279556274
icdg08s5q_flt.fits,F160W,8,129.0,3,11,14.970785000000001,26.128173828125,19.731483459472656,139.21409606933594,233.69737243652344,256.0,0.9957199692726136,-0.12301231920719148,2.429950475692749,8239.2197265625,31.926591873168945,1.5105447769165041,1.6631193161010742
icdg08s6q_flt.fits,F160W,8,129.0,3,11,14.970785000000001,26.131500244140625,19.73541259765625,139.22650146484378,233.70530700683597,239.0,0.9978100061416626,-0.16083456575870514,2.530784368515014,8205.1875,32.50786590576172,1.5396525859832764,1.6621476411819458
icdg08s7q_flt.fits,F160W,8,129.0,3,11,14.970785000000001,26.13896179199219,19.749832153320312,139.242431640625,233.7253875732422,254.0,0.9964900016784668,-0.12985344231128693,2.3953535556793213,8250.6552734375,31.73031044006348,1.5695760250091553,1.6412080526351929
icdg09shq_flt.fits,F160W,9,101.0,0,1,14.970785000000001,0.06391143798828125,0.08318328857421875,94.71958923339844,208.28192138671875,72.0,0.9995700120925904,-0.02877489291131496,2.6077594757080083,8406.0595703125,33.19025421142578,1.5408775806427002,1.5806717872619631
icdg09siq_flt.fits,F160W,9,101.0,0,1,14.970785000000001,0.07025146484375,0.08514404296875,94.7143783569336,208.27606201171875,74.0,0.9988000392913818,-0.03538285568356514,2.64886736869812,8375.1494140625,33.416919708251946,1.5540565252304075,1.5832109451293943
icdg09sjq_flt.fits,F160W,9,101.0,0,1,14.970785000000001,0.0706634521484375,0.07985687255859375,94.71665954589844,208.2831268310547,72.0,1.0003399848937988,-0.02192714437842369,2.6469407081604004,8375.658203125,33.40530014038086,1.5510022640228271,1.5867357254028318
icdg09skq_flt.fits,F160W,9,101.0,0,1,14.970785000000001,0.05780029296875,0.087554931640625,94.7092514038086,208.28277587890625,74.0,0.9989100098609924,0.0006927127251401544,2.6034653186798096,8356.619140625,33.113643646240234,1.5629421472549438,1.5930984020233154
icdg09slq_flt.fits,F160W,9,101.0,0,1,14.970785000000001,0.0599212646484375,0.09799957275390624,94.7193603515625,208.27708435058597,74.0,1.0002299547195437,-0.056821729987859726,2.6208415031433105,8413.6015625,33.279563903808594,1.5522603988647459,1.5794632434844968
icdg09sqq_flt.fits,F160W,9,101.0,1,3,14.970785000000001,10.186546325683594,0.04788970947265625,104.84407806396484,208.25030517578125,75.0,1.0002299547195437,-0.004812798462808132,2.5441596508026123,8363.474609375,32.752487182617195,1.3852564096450806,1.4973363876342771
icdg09srq_flt.fits,F160W,9,101.0,1,3,14.970785000000001,10.173057556152344,0.06916046142578125,104.83757019042969,208.2585906982422,72.0,0.9991300106048584,-0.005524246487766504,2.5330517292022705,8266.119140625,32.584400177001946,1.4019317626953125,1.522918939590454
icdg09ssq_flt.fits,F160W,9,101.0,1,3,14.970785000000001,10.17975616455078,0.0693817138671875,104.83943939208984,208.2511749267578,72.0,0.9997900128364564,-0.002788882702589035,2.5381200313568115,8355.69140625,32.707305908203125,1.3957114219665527,1.5140515565872192
icdg09stq_flt.fits,F160W,9,101.0,1,3,14.970785000000001,10.171028137207033,0.01570892333984375,104.84098815917969,208.24603271484372,73.0,1.0003399848937988,0.018843790516257286,2.536071300506592,8356.58984375,32.69559860229492,1.3875207901000977,1.5031492710113523
icdg09suq_flt.fits,F160W,9,101.0,1,3,14.970785000000001,10.18633270263672,0.046356201171875,104.84278869628906,208.25279235839844,72.0,1.0003399848937988,0.0405024103820324,2.585649013519287,8347.6240234375,32.993484497070305,1.3994377851486206,1.5065340995788574
icdg09szq_flt.fits,F160W,9,101.0,2,5,14.970785000000001,0.0789947509765625,11.324546813964846,94.74057006835938,219.64047241210938,73.0,1.0006699562072754,-0.15534912049770355,2.6713972091674805,8313.787109375,33.49792861938477,1.5397531986236572,1.7017295360565186
icdg09t0q_flt.fits,F160W,9,101.0,2,5,14.970785000000001,0.089630126953125,11.33551788330078,94.74933624267578,219.64894104003903,72.0,1.0006699562072754,-0.05715188384056091,2.6626996994018555,8351.3876953125,33.480419158935554,1.5143953561782837,1.6892000436782837
icdg09t1q_flt.fits,F160W,9,101.0,2,5,14.970785000000001,0.0850067138671875,11.323982238769533,94.73746490478516,219.6515655517578,74.0,0.9997900128364564,-0.030675509944558144,2.619915008544922,8312.15625,33.17178726196289,1.5387836694717407,1.6938827037811282
icdg09t2q_flt.fits,F160W,9,101.0,2,5,14.970785000000001,0.086029052734375,11.33056640625,94.74193572998048,219.65652465820312,73.0,1.0004500150680542,-0.1113775670528412,2.666718006134033,8383.333984375,33.53763961791992,1.5085233449935913,1.6839838027954102
icdg09t3q_flt.fits,F160W,9,101.0,2,5,14.970785000000001,0.10536956787109376,11.34918212890625,94.7364501953125,219.66940307617188,73.0,1.000890016555786,0.05485467985272408,2.6175243854522705,8352.83203125,33.197742462158196,1.5353441238403318,1.668312668800354
icdg09t8q_flt.fits,F160W,9,101.0,3,7,14.970785000000001,10.197273254394533,11.310211181640625,104.85662841796876,219.6312255859375,74.0,0.9995700120925904,0.02410467155277729,2.5687050819396973,8280.6533203125,32.82012176513672,1.401268482208252,1.655678391456604
icdg09t9q_flt.fits,F160W,9,101.0,3,7,14.970785000000001,10.219528198242188,11.312858581542967,104.86056518554688,219.6355438232422,75.0,0.9991300106048584,-0.04651893302798271,2.513778686523437,8353.30078125,32.55521011352539,1.3948466777801514,1.65379798412323
icdg09taq_flt.fits,F160W,9,101.0,3,7,14.970785000000001,10.214706420898438,11.318557739257812,104.85909271240234,219.62779235839844,71.0,1.0004500150680542,0.06683076173067093,2.6297292709350586,8275.7744140625,33.196823120117195,1.40737783908844,1.6767176389694214
icdg09tbq_flt.fits,F160W,9,101.0,3,7,14.970785000000001,10.207435607910156,11.322784423828125,104.85675048828124,219.62261962890625,75.0,1.0002299547195437,-0.009931633248925207,2.5864882469177246,8276.1044921875,32.92624282836914,1.4193326234817505,1.6870068311691284
icdg09tcq_flt.fits,F160W,9,101.0,3,7,14.970785000000001,10.22907257080078,11.311042785644533,104.8608856201172,219.631103515625,75.0,1.0006699562072754,-0.0008938530809246004,2.599694013595581,8299.5263671875,33.03242874145508,1.402079463005066,1.6639543771743774
icdg09thq_flt.fits,F160W,9,101.0,0,9,14.970785000000001,0.11426544189453125,0.109649658203125,94.7583465576172,208.29605102539062,72.0,1.0003399848937988,-0.05889314040541649,2.588754415512085,8388.2744140625,33.053916931152344,1.4934840202331543,1.5835018157958984
icdg09tiq_flt.fits,F160W,9,101.0,0,9,14.970785000000001,0.112640380859375,0.10802459716796876,94.75950622558594,208.302978515625,74.0,0.9990200400352478,-0.08444954454898834,2.645001173019409,8409.7587890625,33.42718505859375,1.4898585081100464,1.590141534805298
icdg09tjq_flt.fits,F160W,9,101.0,0,9,14.970785000000001,0.15204620361328125,0.1421051025390625,94.7674560546875,208.31539916992188,74.0,1.0002299547195437,-0.07669557631015778,2.6771717071533203,8418.9150390625,33.63906478881836,1.4841679334640503,1.6001489162445068
icdg09tkq_flt.fits,F160W,9,101.0,0,9,14.970785000000001,0.128692626953125,0.1014404296875,94.7460479736328,208.27626037597656,73.0,0.998580038547516,-0.08812383562326431,2.5690298080444336,8376.19921875,32.919219970703125,1.5026717185974119,1.5643240213394165
icdg09tlq_flt.fits,F160W,9,101.0,0,9,14.970785000000001,0.10735321044921876,0.11418914794921875,94.75993347167969,208.3009796142578,74.0,0.9996799826622008,-0.07112061232328415,2.617438316345215,8381.0,33.225528717041016,1.4909672737121582,1.5879682302474976
icdg09tqq_flt.fits,F160W,9,101.0,1,11,14.970785000000001,10.23432159423828,0.08478546142578125,104.89129638671876,208.2908172607422,72.0,1.000890016555786,0.018143132328987118,2.5429835319519043,8401.5830078125,32.78407669067383,1.3665250539779663,1.5325229167938232
icdg09trq_flt.fits,F160W,9,101.0,1,11,14.970785000000001,10.27117156982422,0.0876312255859375,104.88384246826172,208.2829132080078,74.0,1.0007799863815308,-0.030117614194750782,2.5193474292755127,8327.5263671875,32.56295394897461,1.3786253929138184,1.5334157943725586
icdg09tsq_flt.fits,F160W,9,101.0,1,11,14.970785000000001,10.256706237792967,0.083740234375,104.8882827758789,208.2848663330078,72.0,1.0003399848937988,0.04140167310833931,2.540839672088623,8372.7353515625,32.741458892822266,1.3653738498687744,1.5187900066375732
icdg09ttq_flt.fits,F160W,9,101.0,1,11,14.970785000000001,10.238395690917967,0.101226806640625,104.89026641845705,208.27703857421875,72.0,0.9990200400352478,-0.00901056919246912,2.550745248794556,8314.6025390625,32.743331909179695,1.366965651512146,1.5190749168395996
icdg09tuq_flt.fits,F160W,9,101.0,1,11,14.970785000000001,10.276359558105467,0.0844573974609375,104.88838958740234,208.28933715820312,72.0,1.0001200437545776,-0.015755312517285347,2.539590120315552,8386.0732421875,32.74736785888672,1.366321086883545,1.5283901691436768
icdg10u4q_flt.fits,F160W,10,129.0,0,1,14.970785000000001,15.991004943847654,8.310165405273438,129.1109619140625,222.2742156982422,25.0,0.9995700120925904,0.19409388303756714,2.6748855113983154,8402.0830078125,33.60789108276367,1.3905006647109983,1.5186656713485718
icdg10u5q_flt.fits,F160W,10,129.0,0,1,14.970785000000001,15.977294921875,8.298324584960938,129.10984802246094,222.27471923828125,25.0,0.9996799826622008,0.16311337053775787,2.6621367931365967,8368.0302734375,33.49346160888672,1.3974528312683103,1.5261842012405396
icdg10u6q_flt.fits,F160W,10,129.0,0,1,14.970785000000001,15.97906494140625,8.304336547851562,129.10227966308594,222.277587890625,25.0,0.999459981918335,0.12168476730585097,2.7181501388549805,8361.494140625,33.84243392944336,1.3971410989761353,1.5246108770370483
icdg10u7q_flt.fits,F160W,10,129.0,0,1,14.970785000000001,15.993927001953125,8.299659729003906,129.10647583007812,222.27798461914062,25.0,1.0002299547195437,0.16890501976013186,2.6962740421295166,8339.76953125,33.681629180908196,1.4017596244812012,1.531755805015564
icdg10u8q_flt.fits,F160W,10,129.0,0,1,14.970785000000001,15.967140197753904,8.293815612792969,129.103515625,222.2735595703125,25.0,0.999459981918335,0.13143812119960785,2.652360439300537,8379.1181640625,33.44287872314453,1.3988136053085327,1.5244290828704834
icdg10udq_flt.fits,F160W,10,129.0,0,3,14.970785000000001,15.990684509277346,8.313217163085938,129.10331726074222,222.27664184570312,25.0,0.9993500113487244,0.12564899027347565,2.6927175521850586,8384.595703125,33.70347213745117,1.3925068378448486,1.5251585245132446
icdg10ueq_flt.fits,F160W,10,129.0,0,3,14.970785000000001,15.973236083984375,8.298835754394531,129.09623718261722,222.28460693359372,22.0,1.0006699562072754,0.13741852343082428,2.626704692840576,8375.8564453125,33.278396606445305,1.3934149742126465,1.5444812774658203
icdg10ufq_flt.fits,F160W,10,129.0,0,3,14.970785000000001,15.97064971923828,8.300605773925781,129.09732055664062,222.28163146972656,22.0,0.9996799826622008,0.06292277574539185,2.618854522705078,8372.1630859375,33.225509643554695,1.3892143964767456,1.5294562578201294
icdg10ugq_flt.fits,F160W,10,129.0,0,3,14.970785000000001,15.97809600830078,8.322868347167969,129.09889221191406,222.2763214111328,138.0,0.999459981918335,0.0938269942998886,2.666321277618408,8384.462890625,33.5362548828125,1.3958345651626587,1.5367610454559326
icdg10uhq_flt.fits,F160W,10,129.0,0,3,14.970785000000001,15.958839416503904,8.32830810546875,129.10646057128906,222.27999877929688,25.0,0.9993500113487244,0.0988629385828972,2.643561363220215,8377.009765625,33.385391235351555,1.391259789466858,1.5382516384124756
icdg10umq_flt.fits,F160W,10,129.0,0,5,14.970785000000001,15.983802795410154,8.330253601074219,129.09585571289062,222.280517578125,138.0,1.0002299547195437,-0.027681192383170128,2.639514684677124,8389.4677734375,33.372425079345696,1.3870161771774292,1.527077317237854
icdg10unq_flt.fits,F160W,10,129.0,0,5,14.970785000000001,15.981582641601562,8.316978454589844,129.10125732421878,222.2819061279297,25.0,0.999459981918335,0.07470477372407912,2.6496589183807373,8436.3662109375,33.483020782470696,1.393733263015747,1.5434125661849976
icdg10uoq_flt.fits,F160W,10,129.0,0,5,14.970785000000001,15.969131469726562,8.324722290039062,129.10295104980472,222.28419494628903,25.0,0.9993500113487244,0.09171811491250992,2.668945550918579,8379.7763671875,33.548168182373054,1.3871086835861206,1.5437625646591189
icdg10upq_flt.fits,F160W,10,129.0,0,5,14.970785000000001,15.978713989257812,8.339302062988281,129.10205078125,222.2895355224609,24.0,1.0002299547195437,0.04559729993343353,2.634429454803467,8393.453125,33.344486236572266,1.39470112323761,1.5577911138534546
