FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg09tnq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:39:37,29.663755,10.19989013671875,0.07509613037109375,104.9637680053711,208.10372924804688,70.0,1.032008171081543,-0.36383485794067383,1.7984578609466553,,25.237777709960938,1.2812316417694092,1.3444710969924927
icdg09toq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:40:25,29.663755,10.202537536621094,0.09246063232421875,104.9647216796875,208.10960388183594,70.0,1.0327719449996948,-0.35686439275741577,1.7821263074874878,,25.047578811645508,1.282500982284546,1.346462607383728
icdg09tpq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:41:13,29.663755,10.258270263671875,0.11289215087890625,104.96865844726562,208.11106872558594,70.0,1.0340039730072021,-0.3655799925327301,1.8484894037246704,,25.352846145629883,1.280700922012329,1.3421038389205933
icdg09tqq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:42:07,14.970785,10.232429504394531,0.09271240234375,104.88948822021484,208.29144287109375,107.0,1.0199089050292969,-0.23331701755523682,2.3461577892303467,,42.58906936645508,1.3680000305175781,1.5363101959228516
icdg09trq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:42:40,14.970785,10.269393920898438,0.096893310546875,104.88522338867188,208.28172302246094,108.0,1.0261576175689697,-0.3688086271286011,2.4185104370117188,,44.284515380859375,1.3736628293991089,1.524250864982605
icdg09tsq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:43:13,14.970785,10.255142211914062,0.09163665771484375,104.88777160644531,208.28570556640625,107.0,1.0229833126068115,-0.28383567929267883,2.389357089996338,,42.63777542114258,1.3678992986679077,1.5240901708602905
icdg09ttq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:43:46,14.970785,10.237533569335938,0.106597900390625,104.89093017578125,208.2798614501953,108.0,1.025305151939392,-0.3871859312057495,2.3967554569244385,,42.60258102416992,1.370342493057251,1.5217007398605347
icdg09tuq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:44:19,14.970785,10.2745361328125,0.094207763671875,104.8869400024414,208.29019165039062,107.0,1.0223379135131836,-0.26638999581336975,2.365618944168091,,42.67287826538086,1.3667665719985962,1.5281022787094116
icdg09tvq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:44:58,29.663755,10.195480346679688,0.08560943603515625,104.96953582763672,208.1150360107422,70.0,1.0328056812286377,-0.3327820599079132,1.824887990951538,,24.90386390686035,1.280102014541626,1.3454341888427734
icdg09twq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:45:46,29.663755,10.249839782714844,0.11029815673828125,104.97328186035156,208.1147003173828,70.0,1.033092737197876,-0.31992223858833313,1.819383144378662,,24.821794509887695,1.2771116495132446,1.3401330709457397
icdg09txq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:46:34,29.663755,10.230323791503906,0.1305694580078125,104.96957397460938,208.12451171875,70.0,1.032003402709961,-0.28083232045173645,1.8025425672531128,,25.157485961914062,1.2860106229782104,1.3545256853103638
icdg09tyq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:47:22,29.663755,10.253532409667969,0.1235809326171875,104.97769165039062,208.11643981933594,70.0,1.034377932548523,-0.26134225726127625,1.7736693620681763,,25.15556526184082,1.2797385454177856,1.3469206094741821
icdg10u0q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:40:40,29.663755,15.936775207519531,8.2464599609375,129.1981964111328,222.09434509277344,19.0,1.0100412368774414,-0.02091868594288826,1.738217830657959,7501.28857421875,22.249549865722656,1.4758585691452026,1.416892647743225
icdg10u1q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:41:28,29.663755,15.942527770996094,8.251373291015625,129.18856811523438,222.10293579101562,19.0,1.011775016784668,-0.006688117049634457,1.7575747966766357,7510.78271484375,22.310466766357422,1.462316632270813,1.4085737466812134
icdg10u2q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:42:16,29.663755,15.933937072753906,8.252227783203125,129.18728637695312,222.09898376464844,19.0,1.012058138847351,-0.016782257705926895,1.746988296508789,7529.314453125,22.307273864746094,1.4623217582702637,1.4180670976638794
icdg10u3q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:43:04,29.663755,15.935043334960938,8.241477966308594,129.18215942382812,222.1002655029297,19.0,1.0133709907531738,-0.04161190614104271,1.7256513833999634,7539.3271484375,22.372915267944336,1.4529600143432617,1.4049164056777954
icdg10u4q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:43:58,14.970785,16.031150817871094,8.287307739257812,129.11227416992188,222.27587890625,26.0,1.0094581842422485,0.1262558549642563,2.6395857334136963,7626.34033203125,28.88783836364746,1.39382004737854,1.527169108390808
icdg10u5q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:44:31,14.970785,16.016616821289062,8.275283813476562,129.1111602783203,222.27647399902344,26.0,1.0084844827651978,0.17311127483844757,2.6153481006622314,7577.51806640625,28.822267532348633,1.4007517099380493,1.5303876399993896
