FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,FIELD10,FIELD11,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg10v2q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:06:52,29.663755,15.926383972167967,8.321037292480469,15.926383972167969,8.321037292480469,129.1818389892578,222.13677978515625,0.0,0.9923099875450134,-0.08760999888181686,1.637388825416565,8194.724609375,22.117525100708008,1.4447749853134155,1.4403340816497803
icdg10v3q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:07:40,29.663755,15.94921875,8.332260131835938,15.94921875,8.332260131835938,129.18209838867188,222.1321258544922,0.0,0.9924200177192688,-0.026928134262561798,1.6467875242233276,8161.16162109375,22.14734649658203,1.4626268148422241,1.4540318250656128
icdg10v4q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:08:34,14.970785000000001,15.995834350585938,8.361198425292969,15.995834350585938,8.361198425292969,129.10903930664062,222.31788635253906,2.0,0.9922000169754028,-0.08221472799777985,2.085294246673584,8299.056640625,29.99514389038086,1.3937146663665771,1.591210961341858
icdg10v5q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:09:07,14.970785000000001,15.98223114013672,8.337577819824219,15.982231140136719,8.337577819824219,129.1087188720703,222.32379150390625,2.0,0.9946200251579285,-0.04646855965256691,2.1160600185394287,8235.4296875,30.095256805419922,1.405457854270935,1.6065822839736938
icdg10v6q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:09:40,14.970785000000001,16.016975402832028,8.374443054199219,16.01697540283203,8.374443054199219,129.1141815185547,222.33724975585938,2.0,0.9935200214385986,-0.05227363482117653,2.115323781967163,8369.2158203125,30.239269256591797,1.4093644618988037,1.6137439012527466
icdg10v7q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:10:13,14.970785000000001,16.005844116210938,8.360183715820312,16.005844116210938,8.360183715820312,129.10101318359375,222.32147216796875,2.0,0.9963799715042114,-0.11433614790439606,2.112602472305298,8320.1650390625,30.169906616210938,1.3906934261322021,1.5945667028427124
icdg10v8q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:10:46,14.970785000000001,16.007270812988278,8.361892700195312,16.00727081298828,8.361892700195312,129.12057495117188,222.32510375976562,2.0,0.9924200177192688,-0.043898362666368484,2.126601219177246,8324.9365234375,30.253183364868164,1.4021713733673096,1.6026500463485718
icdg10v9q_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:11:25,29.663755,15.926719665527346,8.3162841796875,15.926719665527344,8.3162841796875,129.18838500976562,222.1397705078125,0.0,0.9938499927520752,-0.07342339307069778,1.6493494510650635,8178.716796875,22.17582893371582,1.4620461463928223,1.460261344909668
icdg10vaq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:12:13,29.663755,15.960037231445312,8.348159790039062,15.960037231445312,8.348159790039062,129.18600463867188,222.14581298828125,0.0,0.9942899942398071,-0.06989968568086624,1.6073830127716064,8187.7939453125,21.93669891357422,1.4602938890457153,1.4632545709609985
icdg10vbq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:13:01,29.663755,15.94287109375,8.331741333007812,15.94287109375,8.331741333007812,129.20277404785156,222.16822814941406,0.0,0.9951150417327881,-0.048928335309028625,1.6296050548553467,8159.60986328125,22.04498863220215,1.5031286478042603,1.5040209293365479
icdg10vcq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:13:49,29.663755,15.934738159179688,8.330665588378906,15.934738159179688,8.330665588378906,129.18753051757812,222.14195251464844,0.0,0.9942899942398071,-0.06105978786945343,1.6173834800720215,8439.7353515625,22.18722915649414,1.4350862503051758,1.4306501150131226
icdg10vdq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:14:43,14.970785000000001,15.968299865722654,8.328987121582031,15.968299865722656,8.328987121582031,129.12155151367188,222.34434509277344,2.0,0.9900000095367432,-0.05488565191626549,2.1478865146636963,8405.6806640625,30.46103286743164,1.4242780208587646,1.6283597946166992
icdg10veq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:15:16,14.970785000000001,16.01898193359375,8.370079040527344,16.01898193359375,8.370079040527344,129.11651611328125,222.34237670898438,2.0,0.9937400221824646,0.016527198255062103,2.1492984294891357,8341.857421875,30.398902893066406,1.3982912302017212,1.6232656240463257
icdg10vfq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:15:49,14.970785000000001,16.014663696289062,8.372581481933594,16.014663696289062,8.372581481933594,129.11863708496094,222.33819580078125,2.0,0.9946200251579285,-0.05072293430566788,2.1069421768188477,8264.017578125,30.076168060302734,1.4152805805206299,1.6207225322723389
icdg10vgq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785000000001,16.010879516601562,8.382049560546875,16.010879516601562,8.382049560546875,129.1237030029297,222.34210205078125,2.0,0.9988000392913818,-0.066188745200634,2.1042957305908203,8449.4736328125,30.26679039001465,1.4079853296279907,1.608204960823059
icdg10vhq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785000000001,15.995651245117188,8.385513305664062,15.995651245117188,8.385513305664062,129.12301635742188,222.3660888671875,2.0,0.9948400259017944,-0.05269503593444824,2.1301724910736084,8455.9775390625,30.417356491088867,1.404213547706604,1.6645668745040894
icdg10viq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,15.920379638671875,8.308494567871094,15.920379638671875,8.308494567871094,129.19033813476562,222.1496124267578,0.0,0.9929699897766113,-0.04183681309223175,1.638779878616333,8209.7978515625,22.13718605041504,1.4703009128570557,1.4681999683380127
icdg10vjq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,15.918716430664062,8.331764221191406,15.918716430664062,8.331764221191406,129.18247985839844,222.15570068359375,0.0,0.9944000244140625,-0.038016173988580704,1.641465187072754,8248.6669921875,22.182537078857422,1.4582051038742065,1.4792742729187012
icdg10vkq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,15.96435546875,8.347610473632812,15.96435546875,8.347610473632812,129.18980407714844,222.150390625,0.0,0.9963799715042114,-0.07798533886671066,1.6444767713546753,8376.21875,22.296876907348633,1.4516047239303589,1.4504708051681519
icdg10vlq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,15.946212768554688,8.353225708007812,15.946212768554688,8.353225708007812,129.1927490234375,222.16531372070312,0.0,0.9937400221824646,0.014695145189762115,1.645787239074707,8139.05615234375,22.124605178833008,1.487378716468811,1.495560884475708
icdg11vnq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.0406036376953125,-0.0729827880859375,0.0406036376953125,-0.0729827880859375,94.81568145751953,208.0613555908203,1.0,0.9973700046539307,-0.0805380791425705,1.5706173181533813,8218.2412109375,21.74776840209961,1.3347313404083252,1.3501051664352417
icdg11voq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:17:05,29.663755,0.03948211669921875,-0.061798095703125,0.03948211669921875,-0.061798095703125,94.81614685058594,208.06309509277344,1.0,0.9972600340843201,-0.05584044009447098,1.571914553642273,8227.6396484375,21.76249122619629,1.3264461755752563,1.3482834100723267
icdg11vpq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:17:53,29.663755,0.01715087890625,-0.070098876953125,0.01715087890625,-0.070098876953125,94.81734466552734,208.05831909179688,1.0,0.9985800385475159,-0.03857407718896866,1.541276454925537,8245.73828125,21.601871490478516,1.3261617422103882,1.3470730781555176
icdg11vqq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:18:41,29.663755,0.03353118896484375,-0.0646514892578125,0.03353118896484375,-0.0646514892578125,94.81998443603516,208.05825805664062,1.0,0.9978100061416626,-0.07311031967401505,1.5673636198043823,8195.41796875,21.71140480041504,1.3189418315887451,1.3446989059448242
icdg11vrq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:19:35,14.970785000000001,0.0687103271484375,-0.010894775390625,0.0687103271484375,-0.010894775390625,94.71102142333984,208.20989990234375,3.0,1.0015499591827393,-0.028395531699061394,2.029953718185425,8346.8125,29.745777130126953,1.53174889087677,1.4998735189437866
icdg11vsq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:20:08,14.970785000000001,0.07024383544921875,-0.0159454345703125,0.07024383544921875,-0.0159454345703125,94.71517944335938,208.21731567382812,3.0,0.9975900053977966,-0.04264279454946518,2.01043963432312,8344.744140625,29.638004302978516,1.5309526920318604,1.4919421672821045
icdg11vtq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:20:41,14.970785000000001,0.06864166259765625,-0.0028533935546875,0.06864166259765625,-0.0028533935546875,94.71435546875,208.21112060546875,3.0,1.0014399290084839,-0.0905345156788826,2.054137945175171,8390.484375,29.926122665405273,1.5240659713745117,1.4914350509643555
icdg11vuq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:21:14,14.970785000000001,0.07802581787109375,-0.0196380615234375,0.07802581787109375,-0.0196380615234375,94.70758819580078,208.20599365234375,3.0,0.9977550506591797,-0.11374200135469437,1.9878103733062744,8392.373046875,29.570369720458984,1.53501296043396,1.4914125204086304
icdg11vvq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:21:47,14.970785000000001,0.07366943359375,-0.0160980224609375,0.07366943359375,-0.0160980224609375,94.7220230102539,208.2052001953125,3.0,0.9974250197410583,-0.035058435052633286,2.0150904655456543,8316.4013671875,29.631147384643555,1.528385043144226,1.4896926879882812
icdg11vwq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:22:26,29.663755,0.04164886474609375,-0.0703277587890625,0.04164886474609375,-0.0703277587890625,94.8160400390625,208.0617218017578,1.0,0.9973700046539307,-0.07520647346973419,1.570438265800476,8247.94921875,21.769756317138672,1.319079041481018,1.3505481481552124
icdg11vxq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:23:14,29.663755,0.0478363037109375,-0.0404815673828125,0.0478363037109375,-0.0404815673828125,94.82186126708984,208.06201171875,1.0,0.9973700046539307,-0.07773679494857788,1.543129324913025,8279.02734375,21.638320922851562,1.3141918182373047,1.3416411876678467
icdg11vyq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:24:02,29.663755,0.04278564453125,-0.060699462890625,0.04278564453125,-0.060699462890625,94.8241958618164,208.0600128173828,1.0,0.9975900053977966,-0.06671147793531418,1.5939081907272339,8283.9853515625,21.932519912719727,1.3174145221710205,1.3468823432922363
icdg11vzq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:24:50,29.663755,0.03800201416015625,-0.0650482177734375,0.03800201416015625,-0.0650482177734375,94.82439422607422,208.06021118164062,1.0,0.9988000392913818,-0.05616362765431404,1.5938023328781128,8282.98828125,21.931142807006836,1.3111768960952759,1.3378344774246216
icdg11w0q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:25:44,14.970785000000001,0.077301025390625,-0.0148773193359375,0.077301025390625,-0.0148773193359375,94.72443389892578,208.21177673339844,3.0,0.9986900091171265,-0.11961833387613297,2.027243137359619,8373.255859375,29.76078224182129,1.510164737701416,1.5001074075698853
icdg11w1q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:26:17,14.970785000000001,0.0597076416015625,-0.010711669921875,0.0597076416015625,-0.010711669921875,94.72248840332031,208.21173095703125,3.0,0.9964900016784668,-0.07538986206054688,1.9735164642333984,8376.3759765625,29.476112365722656,1.5121192932128906,1.4888367652893066
icdg11w2q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:26:50,14.970785000000001,0.07501983642578125,-0.0093536376953125,0.07501983642578125,-0.0093536376953125,94.73033142089844,208.21185302734375,3.0,0.9942899942398071,-0.08826553821563721,1.966069221496582,8383.6552734375,29.4448184967041,1.498463749885559,1.4876998662948608
icdg11w3q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:27:23,14.970785000000001,0.075592041015625,-0.0162811279296875,0.075592041015625,-0.0162811279296875,94.71673583984375,208.21006774902344,3.0,0.995389997959137,-0.06554816663265228,2.0084009170532227,8430.4130859375,29.723438262939453,1.5114670991897583,1.494786262512207
icdg11w4q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:27:56,14.970785000000001,0.067626953125,0.0060272216796875,0.067626953125,0.0060272216796875,94.7195053100586,208.20614624023438,3.0,0.995389997959137,-0.12968188524246216,2.031461000442505,8345.9423828125,29.752971649169922,1.52108633518219,1.488944411277771
icdg11w5q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:28:35,29.663755,0.04000091552734375,-0.0578155517578125,0.04000091552734375,-0.0578155517578125,94.82756042480469,208.06246948242188,1.0,0.9971500039100647,-0.0945170596241951,1.585863471031189,8171.94921875,21.799701690673828,1.3165079355239868,1.3497320413589478
icdg11w6q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:29:23,29.663755,0.06097412109375,-0.0702056884765625,0.06097412109375,-0.0702056884765625,94.82640838623047,208.0608673095703,1.0,0.999239981174469,-0.0449594222009182,1.58160400390625,8248.3134765625,21.834142684936523,1.3113863468170166,1.3482977151870728
icdg11w7q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:30:11,29.663755,0.02791595458984375,-0.0722503662109375,0.02791595458984375,-0.0722503662109375,94.82608032226562,208.0572509765625,1.0,0.9990200400352478,-0.0742989033460617,1.5839757919311523,8225.970703125,21.830549240112305,1.308672308921814,1.3433970212936401
icdg11w8q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:30:59,29.663755,0.0441436767578125,-0.0904083251953125,0.0441436767578125,-0.0904083251953125,94.82718658447266,208.0574493408203,1.0,0.9988000392913818,-0.07724928110837936,1.5488810539245605,8194.6533203125,21.605207443237305,1.3133879899978638,1.34644615650177
icdg11w9q_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:31:53,14.970785000000001,0.078094482421875,-0.018951416015625,0.078094482421875,-0.018951416015625,94.73773193359375,208.21307373046875,3.0,0.9948400259017944,-0.08434978127479553,2.016416311264038,8346.822265625,29.672571182250977,1.4838260412216187,1.4861866235733032
icdg11waq_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:32:26,14.970785000000001,0.07569122314453125,-0.0047149658203125,0.07569122314453125,-0.0047149658203125,94.73159790039062,208.2159881591797,3.0,0.9952800273895264,-0.06772764772176743,2.013932943344116,8373.0576171875,29.68869972229004,1.5025213956832886,1.4885509014129639
