FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg10vgq_drz.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785,16.976333618164062,7.410736083984375,130.21571350097656,209.83010864257812,23.0,0.9967100024223328,0.056980032473802567,1.8170335292816162,8529.09375,28.843252182006836,1.7333732843399048,2.151320219039917
icdg10vhq_drz.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785,16.954849243164062,7.4060821533203125,130.21604919433594,209.84957885742188,24.0,0.9919799566268921,-0.07591573148965836,1.796919584274292,8547.3447265625,28.764198303222656,1.7184804677963257,2.1669692993164062
icdg10viq_drz.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,16.90570068359375,7.359733581542969,130.27957153320312,209.63905334472656,144.0,1.0025399923324585,0.04125761240720749,1.2034093141555786,8252.8876953125,19.830066680908203,1.790676236152649,2.0276970863342285
icdg10vjq_drz.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,16.904953002929688,7.379364013671875,130.2721405029297,209.64602661132812,144.0,0.9985800385475159,0.034640464931726456,1.1877110004425049,8291.1484375,19.78737449645996,1.7724628448486328,2.0362462997436523
icdg10vkq_drz.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,16.99272918701172,7.437255859375,130.2780303955078,209.6392822265625,19.0,1.0034199953079224,0.14879482984542847,1.3338208198547363,8395.6201171875,20.59908676147461,1.7697765827178955,2.013422727584839
icdg10vlq_drz.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,16.974586486816406,7.4416046142578125,130.28500366210938,209.65542602539062,18.0,0.999239981174469,0.03384413570165634,1.3641095161437988,8169.34130859375,20.57144546508789,1.812232255935669,2.0494415760040283
icdg11vnq_drz.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.0529327392578125,-0.0871429443359375,93.8713607788086,196.33338928222656,77.0,0.9968200325965881,-0.21878741681575775,1.4235972166061401,8209.1015625,20.92116928100586,1.6348822116851807,1.7373900413513184
icdg11voq_drz.fits,F125W,11,101.0,0,0,2013-10-16,22:17:05,29.663755,0.04190826416015625,-0.099517822265625,93.87430572509766,196.33413696289062,77.0,1.0006699562072754,0.03845997154712677,1.4359335899353027,8209.3994140625,20.988264083862305,1.624166488647461,1.7298928499221802
icdg11vpq_drz.fits,F125W,11,101.0,0,0,2013-10-16,22:17:53,29.663755,0.03269195556640625,-0.076202392578125,93.87494659423828,196.3303985595703,97.0,1.0014399290084839,0.05420819669961929,1.4358335733413696,8215.275390625,20.992435455322266,1.6239449977874756,1.729706883430481
icdg11vqq_drz.fits,F125W,11,101.0,0,0,2013-10-16,22:18:41,29.663755,0.047698974609375,-0.0750274658203125,93.87903594970703,196.3306884765625,97.0,0.9936299920082092,-0.13124169409275055,1.438309907913208,8180.142578125,20.977685928344727,1.614707589149475,1.722669005393982
icdg11vrq_drz.fits,F160W,11,101.0,0,1,2013-10-16,22:19:35,14.970785,0.07526397705078125,-0.0017242431640625,93.75094604492188,196.5032501220703,101.0,0.9982500076293945,-0.028795013204216957,1.6762295961380005,8379.9677734375,27.980485916137695,1.9031641483306885,2.040804147720337
