FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,FIELD10,FIELD11,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg10umq_myfits.fits,F160W,10,129.0,0,5,2013-10-16,20:56:16,14.970785000000001,15.983802795410154,8.330253601074219,-0.007232666015625,0.02002716064453125,129.09506225585938,222.27943420410156,2.0,0.9900000095367432,-6.727315425872803,15.573917388916016,9407.8818359375,141.0380859375,1.389369249343872,1.5323727130889893
icdg10unq_myfits.fits,F160W,10,129.0,0,5,2013-10-16,20:56:49,14.970785000000001,15.981582641601562,8.316978454589844,-0.009490966796875,0.00677490234375,129.10043334960938,222.27992248535156,2.0,0.9900000095367432,-6.91445779800415,15.591217994689941,9498.6591796875,141.21128845214844,1.3975147008895874,1.5489486455917358
icdg10uoq_myfits.fits,F160W,10,129.0,0,5,2013-10-16,20:57:22,14.970785000000001,15.969131469726562,8.324722290039062,-0.021942138671875,0.0144805908203125,129.10211181640625,222.28221130371094,2.0,0.9900000095367432,-6.879415512084961,15.867621421813965,9439.291015625,143.62191772460938,1.3909029960632324,1.5493452548980713
icdg10upq_myfits.fits,F160W,10,129.0,0,5,2013-10-16,20:57:55,14.970785000000001,15.978713989257812,8.339302062988281,-0.0123443603515625,0.02901458740234375,129.102783203125,222.28932189941406,2.0,0.9900000095367432,-6.878840446472168,15.803182601928711,9448.5810546875,143.05868530273438,1.3970075845718384,1.5591113567352295
icdg10uqq_myfits.fits,F160W,10,129.0,0,5,2013-10-16,20:58:28,14.970785000000001,15.986068725585938,8.325775146484375,-0.0050201416015625,0.015533447265625,129.100341796875,222.2853546142578,2.0,0.9900000095367432,-6.979087829589844,16.005760192871094,9481.154296875,144.84384155273438,1.4032437801361084,1.5655937194824219
icdg10urq_myfits.fits,F125W,10,129.0,0,6,2013-10-16,20:59:07,29.663755,15.921310424804688,8.293296813964844,0.02337646484375,0.028167724609375,129.1785430908203,222.1097412109375,0.0,0.9900000095367432,-7.550570964813232,17.628873825073242,9112.638671875,158.08050537109375,1.4551315307617188,1.4401828050613403
icdg10usq_myfits.fits,F125W,10,129.0,0,6,2013-10-16,20:59:55,29.663755,15.906082153320312,8.307205200195312,0.008270263671875,0.04219818115234375,129.20046997070312,222.0865478515625,0.0,0.9900000095367432,-7.496753692626953,17.704439163208008,9180.111328125,158.75694274902344,1.4741172790527344,1.4288471937179565
icdg10utq_myfits.fits,F125W,10,129.0,0,6,2013-10-16,21:00:43,29.663755,15.885467529296875,8.338638305664062,-0.0123291015625,0.0736236572265625,129.16041564941406,222.1445770263672,0.0,0.9900000095367432,-7.4354352951049805,17.816082000732422,9137.892578125,159.74134826660156,1.4333244562149048,1.4466880559921265
icdg10uuq_myfits.fits,F125W,10,129.0,0,6,2013-10-16,21:01:31,29.663755,15.917465209960938,8.311454772949219,0.0196380615234375,0.0462799072265625,129.2072296142578,222.10195922851562,0.0,0.9900000095367432,-7.618695259094238,17.67007827758789,9152.0751953125,158.4496307373047,1.4801024198532104,1.438549280166626
icdg10uvq_myfits.fits,F160W,10,129.0,0,7,2013-10-16,21:02:25,14.970785000000001,15.979957580566404,8.330078125,-0.0110931396484375,0.01987457275390625,129.10035705566406,222.31219482421875,2.0,0.9900000095367432,-6.872250556945801,15.626605033874512,9447.876953125,141.50961303710938,1.3984031677246094,1.590659737586975
icdg10uwq_myfits.fits,F160W,10,129.0,0,7,2013-10-16,21:02:58,14.970785000000001,15.99005126953125,8.3306884765625,-0.001007080078125,0.02045440673828125,129.11056518554688,222.29989624023438,2.0,0.9900000095367432,-7.085351467132568,15.86837100982666,9471.8212890625,143.63604736328125,1.4005202054977417,1.5682141780853271
icdg10uxq_myfits.fits,F160W,10,129.0,0,7,2013-10-16,21:03:31,14.970785000000001,15.993659973144533,8.3551025390625,0.00260162353515625,0.0448150634765625,129.10487365722656,222.30584716796875,2.0,0.9900000095367432,-6.895285606384277,15.778670310974121,9417.5146484375,142.8363800048828,1.3995698690414429,1.5830785036087036
icdg10uyq_myfits.fits,F160W,10,129.0,0,7,2013-10-16,21:04:04,14.970785000000001,15.980148315429688,8.352798461914062,-0.0108795166015625,0.04250335693359375,129.10540771484375,222.3103485107422,2.0,0.9900000095367432,-6.801056861877441,15.653499603271484,9391.52734375,141.73220825195312,1.4031223058700562,1.5790971517562866
icdg10uzq_myfits.fits,F160W,10,129.0,0,7,2013-10-16,21:04:37,14.970785000000001,15.98711395263672,8.351982116699219,-0.003936767578125,0.04168701171875,129.10997009277344,222.30299377441406,2.0,0.9900000095367432,-6.8331618309021,15.645641326904297,9469.73046875,141.68173217773438,1.4036152362823486,1.5760239362716675
icdg10v0q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:05:16,29.663755,15.903083801269533,8.315185546875,0.0052947998046875,0.050201416015625,129.18634033203125,222.13287353515625,0.0,0.9900000095367432,-7.517716884613037,17.59212303161621,9134.9365234375,157.75738525390625,1.4581960439682007,1.453626275062561
icdg10v1q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:06:04,29.663755,15.913345336914062,8.306831359863281,0.01552581787109375,0.041748046875,129.18214416503906,222.13267517089844,0.0,0.9900000095367432,-7.4743828773498535,17.575836181640625,9160.7578125,157.61590576171875,1.4544923305511475,1.4492307901382446
icdg10v2q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:06:52,29.663755,15.926383972167967,8.321037292480469,0.02854156494140625,0.05597686767578125,129.18191528320312,222.13656616210938,0.0,0.9900000095367432,-7.498614311218262,17.61739730834961,9182.8271484375,157.98634338378906,1.4409091472625732,1.4364315271377563
icdg10v3q_myfits.fits,F125W,10,129.0,0,8,2013-10-16,21:07:40,29.663755,15.94921875,8.332260131835938,0.05124664306640625,0.06702423095703125,129.18211364746094,222.13186645507812,0.0,0.9900000095367432,-7.556987285614014,17.963031768798828,9159.408203125,161.0453338623047,1.4587116241455078,1.4500833749771118
icdg10v4q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:08:34,14.970785000000001,15.995834350585938,8.361198425292969,0.0047760009765625,0.0509185791015625,129.10801696777344,222.3167724609375,2.0,0.9900000095367432,-7.171260833740234,15.878839492797852,9417.537109375,143.7152862548828,1.398030400276184,1.5964176654815674
icdg10v5q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:09:07,14.970785000000001,15.98223114013672,8.337577819824219,-0.008758544921875,0.02733612060546875,129.10768127441406,222.32264709472656,2.0,0.9900000095367432,-6.904944896697998,15.976699829101562,9337.4892578125,144.5556182861328,1.4098296165466309,1.6118760108947754
icdg10v6q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:09:40,14.970785000000001,16.016975402832028,8.374443054199219,0.02593994140625,0.0641632080078125,129.11317443847656,222.336181640625,2.0,0.9900000095367432,-6.876266002655029,15.806109428405762,9468.2099609375,143.08895874023438,1.4137952327728271,1.6190887689590454
icdg10v7q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:10:13,14.970785000000001,16.005844116210938,8.360183715820312,0.01479339599609375,0.04991912841796875,129.1000213623047,222.32037353515625,2.0,0.9900000095367432,-6.997706413269043,15.745061874389648,9427.087890625,142.5437774658203,1.3949605226516724,1.5997788906097412
icdg10v8q_myfits.fits,F160W,10,129.0,0,9,2013-10-16,21:10:46,14.970785000000001,16.007270812988278,8.361892700195312,0.01622772216796875,0.0516357421875,129.11953735351562,222.3240203857422,2.0,0.9900000095367432,-6.799540042877197,15.590009689331055,9417.220703125,141.18142700195312,1.406598448753357,1.607880711555481
icdg10v9q_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:11:25,29.663755,15.926719665527346,8.3162841796875,0.0289154052734375,0.0511322021484375,129.18844604492188,222.1395263671875,0.0,0.9900000095367432,-7.4727067947387695,17.506385803222656,9166.9521484375,157.0015106201172,1.4580186605453491,1.4562153816223145
icdg10vaq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:12:13,29.663755,15.960037231445312,8.348159790039062,0.06200408935546875,0.0827789306640625,129.18605041503906,222.1455841064453,0.0,0.9900000095367432,-7.320589065551758,17.710662841796875,9165.9404296875,158.81057739257812,1.456310749053955,1.4591864347457886
icdg10vbq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:13:01,29.663755,15.94287109375,8.331741333007812,0.044921875,0.0665435791015625,129.20281982421875,222.16799926757812,0.0,0.9900000095367432,-7.523209095001221,17.697683334350586,9154.232421875,158.69436645507812,1.498684287071228,1.499466896057129
icdg10vcq_myfits.fits,F125W,10,129.0,0,10,2013-10-16,21:13:49,29.663755,15.934738159179688,8.330665588378906,0.0368194580078125,0.065521240234375,129.18760681152344,222.14175415039062,0.0,0.9900000095367432,-7.435525894165039,17.65049934387207,9427.0185546875,158.3054962158203,1.431372880935669,1.426904559135437
icdg10vdq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:14:43,14.970785000000001,15.968299865722654,8.328987121582031,-0.0227203369140625,0.01874542236328125,129.12049865722656,222.34323120117188,2.0,0.9900000095367432,-6.936613082885742,15.77416706085205,9503.4287109375,142.81695556640625,1.428680181503296,1.6336514949798584
icdg10veq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:15:16,14.970785000000001,16.01898193359375,8.370079040527344,0.02797698974609375,0.0598297119140625,129.11546325683594,222.34132385253906,2.0,0.9900000095367432,-6.757673263549805,15.720306396484375,9436.9404296875,142.32891845703125,1.4027659893035889,1.6286324262619019
icdg10vfq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:15:49,14.970785000000001,16.014663696289062,8.372581481933594,0.023651123046875,0.06227874755859375,129.1175994873047,222.33712768554688,2.0,0.9900000095367432,-6.847292423248291,15.861858367919922,9361.865234375,143.5533447265625,1.4198007583618164,1.626133680343628
icdg10vgq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785000000001,16.010879516601562,8.382049560546875,0.019866943359375,0.0717010498046875,129.12266540527344,222.34104919433594,2.0,0.9900000095367432,-6.862081050872803,15.623848915100098,9551.7333984375,141.5099639892578,1.4124016761779785,1.6134978532791138
icdg10vhq_myfits.fits,F160W,10,129.0,0,11,2013-10-16,21:16:55,14.970785000000001,15.995651245117188,8.385513305664062,0.004608154296875,0.07517242431640625,129.12196350097656,222.3650665283203,2.0,0.9900000095367432,-6.9213151931762695,15.839056015014648,9558.875,143.39913940429688,1.4085696935653687,1.6696457862854004
icdg10viq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:17:34,29.663755,15.920379638671875,8.308494567871094,0.022552490234375,0.04355621337890625,129.19039916992188,222.14938354492188,0.0,0.9900000095367432,-7.508834362030029,17.51671028137207,9201.673828125,157.09666442871094,1.4662299156188965,1.4640779495239258
icdg10vjq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:18:22,29.663755,15.918716430664062,8.331764221191406,0.0208892822265625,0.06671142578125,129.18252563476562,222.15548706054688,0.0,0.9900000095367432,-7.552585601806641,17.80060577392578,9246.5068359375,159.61573791503906,1.454186201095581,1.4750723838806152
icdg10vkq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:19:10,29.663755,15.96435546875,8.347610473632812,0.06633758544921875,0.08220672607421875,129.1898651123047,222.1501922607422,0.0,0.9900000095367432,-7.4406232833862305,17.842124938964844,9364.8291015625,159.99594116210938,1.4477413892745972,1.4465299844741821
icdg10vlq_myfits.fits,F125W,10,129.0,0,12,2013-10-16,21:19:58,29.663755,15.946212768554688,8.353225708007812,0.0482330322265625,0.08795928955078125,129.19277954101562,222.1650848388672,0.0,0.9900000095367432,-7.258860111236572,17.842029571533203,9117.865234375,159.96908569335938,1.483080506324768,1.4910781383514404
icdg11vnq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:16:17,29.663755,0.0406036376953125,-0.0729827880859375,-15.857009887695312,-8.338516235351562,94.80119323730469,208.06576538085938,1.0,0.9900000095367432,-9.246380805969238,19.243032455444336,2420.87841796875,171.72874450683594,1.3124785423278809,1.348367691040039
icdg11voq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:17:05,29.663755,0.03948211669921875,-0.061798095703125,-15.858047485351562,-8.327285766601562,94.80137634277344,208.0674591064453,1.0,0.9900000095367432,-8.890767097473145,18.922813415527344,2397.5947265625,168.87669372558594,1.3036518096923828,1.3464337587356567
icdg11vpq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:17:53,29.663755,0.01715087890625,-0.070098876953125,-15.880386352539062,-8.33538818359375,94.80233001708984,208.06283569335938,1.0,0.9900000095367432,-9.160524368286133,19.105310440063477,2417.849609375,170.5028076171875,1.3027701377868652,1.3450068235397339
icdg11vqq_myfits.fits,F125W,11,101.0,0,0,2013-10-16,22:18:41,29.663755,0.03353118896484375,-0.0646514892578125,-15.864044189453125,-8.330032348632812,94.80502319335938,208.0626220703125,1.0,0.9900000095367432,-9.126325607299805,19.196136474609375,2373.091796875,171.30670166015625,1.296154260635376,1.3428843021392822
icdg11vrq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:19:35,14.970785000000001,0.0687103271484375,-0.010894775390625,-15.922149658203125,-8.321075439453125,94.67737579345703,208.2292938232422,3.0,0.9900000095367432,-6.742186546325684,14.448801040649414,1900.4169921875,129.2574920654297,1.404282808303833,1.45035719871521
icdg11vsq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:20:08,14.970785000000001,0.07024383544921875,-0.0159454345703125,-15.92059326171875,-8.326156616210938,94.68203735351562,208.23670959472656,3.0,0.9900000095367432,-6.70019006729126,14.550140380859375,1897.6744384765625,130.156494140625,1.40859854221344,1.4420719146728516
icdg11vtq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:20:41,14.970785000000001,0.06864166259765625,-0.0028533935546875,-15.922210693359375,-8.313018798828125,94.68008422851562,208.23052978515625,3.0,0.9900000095367432,-6.606322288513184,14.29947566986084,1921.6356201171875,127.93738555908203,1.397373080253601,1.442582130432129
icdg11vuq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:21:14,14.970785000000001,0.07802581787109375,-0.0196380615234375,-15.912811279296875,-8.329864501953125,94.67530822753906,208.22525024414062,3.0,0.9900000095367432,-6.6484856605529785,14.148062705993652,1942.473388671875,126.59886932373047,1.4111026525497437,1.443739652633667
icdg11vvq_myfits.fits,F160W,11,101.0,0,1,2013-10-16,22:21:47,14.970785000000001,0.07366943359375,-0.0160980224609375,-15.91717529296875,-8.3262939453125,94.68789672851562,208.22499084472656,3.0,0.9900000095367432,-6.608896255493164,14.0599946975708,1849.1580810546875,125.7924575805664,1.4068419933319092,1.4409996271133423
icdg11vwq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:22:26,29.663755,0.04164886474609375,-0.0703277587890625,-15.856002807617188,-8.33575439453125,94.80135345458984,208.06590270996094,1.0,0.9900000095367432,-9.12063980102539,19.08464241027832,2440.585205078125,170.32113647460938,1.2966164350509644,1.348987340927124
icdg11vxq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:23:14,29.663755,0.0478363037109375,-0.0404815673828125,-15.849639892578125,-8.30584716796875,94.80670928955078,208.0663604736328,1.0,0.9900000095367432,-9.080367088317871,19.176898956298828,2454.533203125,171.1435089111328,1.2911955118179321,1.3396936655044556
icdg11vyq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:24:02,29.663755,0.04278564453125,-0.060699462890625,-15.854751586914062,-8.326065063476562,94.80937957763672,208.0642852783203,1.0,0.9900000095367432,-8.994845390319824,19.1925106048584,2457.112060546875,171.28269958496094,1.2953482866287231,1.3450589179992676
icdg11vzq_myfits.fits,F125W,11,101.0,0,2,2013-10-16,22:24:50,29.663755,0.03800201416015625,-0.0650482177734375,-15.859573364257812,-8.33038330078125,94.8096923828125,208.064453125,1.0,0.9900000095367432,-9.059830665588379,19.265766143798828,2461.306640625,171.93502807617188,1.2894214391708374,1.3360774517059326
icdg11w0q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:25:44,14.970785000000001,0.077301025390625,-0.0148773193359375,-15.913558959960938,-8.325057983398438,94.6895751953125,208.23094177246094,3.0,0.9900000095367432,-6.753393650054932,14.292561531066895,1920.171630859375,127.8756332397461,1.38774836063385,1.4511560201644897
icdg11w1q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:26:17,14.970785000000001,0.0597076416015625,-0.010711669921875,-15.931137084960938,-8.32086181640625,94.68727111816406,208.23135375976562,3.0,0.9900000095367432,-6.555286407470703,13.842977523803711,1887.5072021484375,123.87644958496094,1.3878365755081177,1.4393260478973389
icdg11w2q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:26:50,14.970785000000001,0.07501983642578125,-0.0093536376953125,-15.91583251953125,-8.319534301757812,94.69457244873047,208.23104858398438,3.0,0.9900000095367432,-6.491281509399414,14.076725006103516,1894.763671875,125.95306396484375,1.3775290250778198,1.439342975616455
icdg11w3q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:27:23,14.970785000000001,0.075592041015625,-0.0162811279296875,-15.915267944335938,-8.326446533203125,94.68257904052734,208.22901916503906,3.0,0.9900000095367432,-6.796820640563965,14.501849174499512,1984.76025390625,129.7501678466797,1.387836217880249,1.446844220161438
icdg11w4q_myfits.fits,F160W,11,101.0,0,3,2013-10-16,22:27:56,14.970785000000001,0.067626953125,0.0060272216796875,-15.923233032226562,-8.304092407226562,94.68376159667969,208.22605895996094,3.0,0.9900000095367432,-6.739178657531738,14.037224769592285,1861.6038818359375,125.59363555908203,1.3915421962738037,1.4392935037612915
icdg11w5q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:28:35,29.663755,0.04000091552734375,-0.0578155517578125,-15.857559204101562,-8.3231201171875,94.8123550415039,208.06689453125,1.0,0.9900000095367432,-9.044191360473633,19.03411102294922,2341.133056640625,169.861572265625,1.2940797805786133,1.347669005393982
icdg11w6q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:29:23,29.663755,0.06097412109375,-0.0702056884765625,-15.83660888671875,-8.335678100585938,94.8119888305664,208.06494140625,1.0,0.9900000095367432,-9.282791137695312,19.29755210876465,2470.9345703125,172.21884155273438,1.2906743288040161,1.346903920173645
icdg11w7q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:30:11,29.663755,0.02791595458984375,-0.0722503662109375,-15.869659423828125,-8.337417602539062,94.81108093261719,208.06153869628906,1.0,0.9900000095367432,-9.205294609069824,19.24460792541504,2405.2744140625,171.74124145507812,1.286501407623291,1.341562271118164
icdg11w8q_myfits.fits,F125W,11,101.0,0,4,2013-10-16,22:30:59,29.663755,0.0441436767578125,-0.0904083251953125,-15.853561401367188,-8.355743408203125,94.8128890991211,208.06155395507812,1.0,0.9900000095367432,-9.180935859680176,19.281911849975586,2397.353271484375,172.0724639892578,1.2929425239562988,1.3450284004211426
icdg11w9q_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:31:53,14.970785000000001,0.078094482421875,-0.018951416015625,-15.91278076171875,-8.329116821289062,94.70140075683594,208.2323455810547,3.0,0.9900000095367432,-6.601620197296143,14.205069541931152,1873.563232421875,127.08674621582031,1.3657190799713135,1.4378222227096558
icdg11waq_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:32:26,14.970785000000001,0.07569122314453125,-0.0047149658203125,-15.9151611328125,-8.314865112304688,94.69598388671875,208.2353973388672,3.0,0.9900000095367432,-6.778829574584961,14.10067081451416,1910.46484375,126.16976928710938,1.382446527481079,1.4394680261611938
icdg11wbq_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:32:59,14.970785000000001,0.09247589111328124,-0.0234375,-15.898391723632812,-8.333587646484375,94.69395446777344,208.2335205078125,3.0,0.9900000095367432,-6.670814514160156,14.408438682556152,1929.7562255859375,128.90676879882812,1.3797913789749146,1.4502906799316406
icdg11wcq_myfits.fits,F160W,11,101.0,0,5,2013-10-16,22:33:32,14.970785000000001,0.07662200927734375,-0.0155029296875,-15.914230346679688,-8.325698852539062,94.69706726074219,208.23089599609375,3.0,0.9900000095367432,-6.70757532119751,14.367774963378906,1918.595947265625,128.5428924560547,1.3869333267211914,1.441064715385437
