FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,FIELD10,FIELD11,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg10u0q_myfits.fits,F125W,10,129.0,0,0,2013-10-16,20:40:40,29.663755,15.8975830078125,8.265274047851562,15.8975830078125,8.265274047851562,129.19845581054688,222.0919647216797,0.0,0.9923099875450134,-0.06523764878511429,1.5512499809265137,9063.8984375,22.286128997802734,1.472038984298706,1.4141483306884766
icdg10u1q_myfits.fits,F125W,10,129.0,0,0,2013-10-16,20:41:28,29.663755,15.903305053710938,8.269996643066406,15.903305053710938,8.269996643066406,129.18789672851562,222.09971618652344,0.0,0.9928600192070007,-0.04615737497806549,1.5900986194610596,9054.138671875,22.49521827697754,1.4555236101150513,1.40523099899292
icdg10u2q_myfits.fits,F125W,10,129.0,0,0,2013-10-16,20:42:16,29.663755,15.895004272460938,8.270843505859375,15.895004272460938,8.270843505859375,129.1869659423828,222.09568786621094,0.0,0.9924200177192688,-0.04232492670416832,1.593727707862854,9087.0419921875,22.540224075317383,1.4601720571517944,1.417159914970398
icdg10u3q_myfits.fits,F125W,10,129.0,0,0,2013-10-16,20:43:04,29.663755,15.895721435546875,8.260429382324219,15.895721435546875,8.260429382324219,129.18353271484375,222.0973358154297,0.0,0.9927499890327454,-0.06013646349310875,1.588277816772461,9086.595703125,22.509319305419922,1.4507298469543457,1.404926061630249
icdg10u4q_myfits.fits,F160W,10,129.0,0,1,2013-10-16,20:43:58,14.970785000000001,15.991004943847654,8.310165405273438,15.991004943847656,8.310165405273438,129.11038208007812,222.27183532714844,2.0,0.9945099949836731,0.03027060627937317,2.12113356590271,9423.8017578125,31.413549423217773,1.3932011127471924,1.523415207862854
icdg10u5q_myfits.fits,F160W,10,129.0,0,1,2013-10-16,20:44:31,14.970785000000001,15.977294921875,8.298324584960938,15.977294921875,8.298324584960938,129.10926818847656,222.27230834960938,2.0,0.9972600340843201,-0.013516409322619438,2.140686273574829,9392.1796875,31.485187530517578,1.40016508102417,1.5309758186340332
icdg10u6q_myfits.fits,F160W,10,129.0,0,1,2013-10-16,20:45:04,14.970785000000001,15.97906494140625,8.304336547851562,15.97906494140625,8.304336547851562,129.1017303466797,222.27520751953125,2.0,0.9927499890327454,-0.003888344392180443,2.0888872146606445,9384.767578125,31.199708938598633,1.3997853994369507,1.5293875932693481
icdg10u7q_myfits.fits,F160W,10,129.0,0,1,2013-10-16,20:45:37,14.970785000000001,15.993927001953125,8.299659729003906,15.993927001953125,8.299659729003906,129.1059112548828,222.27557373046875,2.0,0.9971500039100647,-0.005702463909983635,2.1029245853424072,9363.9521484375,31.252275466918945,1.404478907585144,1.5365747213363647
icdg10u8q_myfits.fits,F160W,10,129.0,0,1,2013-10-16,20:46:10,14.970785000000001,15.967140197753904,8.293815612792969,15.967140197753906,8.293815612792969,129.10293579101562,222.27114868164062,2.0,0.9930800199508667,-0.007888454012572765,2.0996077060699463,9402.2451171875,31.275476455688477,1.4014835357666016,1.5291928052902222
icdg10u9q_myfits.fits,F125W,10,129.0,0,2,2013-10-16,20:46:49,29.663755,15.88555145263672,8.264884948730469,15.885551452636719,8.264884948730469,129.18275451660156,222.10597229003906,0.0,0.991100013256073,-0.04352917894721031,1.599435567855835,9077.73046875,22.565357208251953,1.459438681602478,1.4221025705337524
icdg10uaq_myfits.fits,F125W,10,129.0,0,2,2013-10-16,20:47:37,29.663755,15.901611328125,8.276473999023438,15.901611328125,8.276473999023438,129.1787872314453,222.10179138183594,0.0,0.9930800199508667,-0.06748327612876892,1.6011195182800293,9071.2548828125,22.570005416870117,1.4549261331558228,1.4205586910247803
icdg10ubq_myfits.fits,F125W,10,129.0,0,2,2013-10-16,20:48:25,29.663755,15.89434051513672,8.279220581054688,15.894340515136719,8.279220581054688,129.1763458251953,222.10598754882812,0.0,0.990494966506958,-0.05934162810444832,1.6526052951812744,9115.525390625,22.895463943481445,1.4476029872894287,1.4217419624328613
icdg10ucq_myfits.fits,F125W,10,129.0,0,2,2013-10-16,20:49:13,29.663755,15.882339477539062,8.249313354492188,15.882339477539062,8.249313354492188,129.1785888671875,222.0999755859375,0.0,0.9919799566268921,-0.06235760822892189,1.6155178546905518,9094.74609375,22.6688175201416,1.4487614631652832,1.4205842018127441
icdg10udq_myfits.fits,F160W,10,129.0,0,3,2013-10-16,20:50:07,14.970785000000001,15.990684509277346,8.313217163085938,15.990684509277344,8.313217163085938,129.102783203125,222.27427673339844,2.0,0.9924200177192688,-0.03805709630250931,2.0745773315429688,9411.1923828125,31.152128219604492,1.3951436281204224,1.5298693180084229
icdg10ueq_myfits.fits,F160W,10,129.0,0,3,2013-10-16,20:50:40,14.970785000000001,15.973236083984375,8.298835754394531,15.973236083984375,8.298835754394531,129.09645080566406,222.28280639648438,2.0,0.9958299994468689,-0.03157682716846466,2.0701870918273926,9399.833984375,31.11673355102539,1.3948367834091187,1.5474607944488525
icdg10ufq_myfits.fits,F160W,10,129.0,0,3,2013-10-16,20:51:13,14.970785000000001,15.97064971923828,8.300605773925781,15.970649719238281,8.300605773925781,129.0975341796875,222.27984619140625,2.0,0.995169997215271,-0.03855019062757492,2.1045308113098145,9395.548828125,31.294599533081055,1.390612006187439,1.5324194431304932
icdg10ugq_myfits.fits,F160W,10,129.0,0,3,2013-10-16,20:51:46,14.970785000000001,15.97809600830078,8.322868347167969,15.978096008300781,8.322868347167969,129.09840393066406,222.27488708496094,2.0,0.9947850108146667,-0.07158937305212021,2.1319167613983154,9384.31640625,31.429540634155273,1.3970353603363037,1.541174054145813
