file name,filter,orbit,Pos Angle,dither,exposure set,obs date,obs time,exposure time
icdg12xeq_flt.fits,F160W,12,129.000198,0,1,2013-10-16,23:55:13,14.970785
icdg12xfq_flt.fits,F160W,12,129.000198,0,1,2013-10-16,23:55:46,14.970785
icdg12xgq_flt.fits,F160W,12,129.000198,0,1,2013-10-16,23:56:19,14.970785
icdg12xhq_flt.fits,F160W,12,129.000198,0,1,2013-10-16,23:56:52,14.970785
icdg12xiq_flt.fits,F160W,12,129.000198,0,1,2013-10-16,23:57:25,14.970785
icdg12xjq_flt.fits,F125W,12,129.000198,0,2,2013-10-16,23:58:04,29.663755
icdg12xkq_flt.fits,F125W,12,129.000198,0,2,2013-10-16,23:58:52,29.663755
icdg12xlq_flt.fits,F125W,12,129.000198,0,2,2013-10-16,23:59:40,29.663755
icdg12xmq_flt.fits,F125W,12,129.000198,0,2,2013-10-17,00:00:28,29.663755
icdg12xnq_flt.fits,F160W,12,129.000198,0,3,2013-10-17,00:01:22,14.970785
icdg12xoq_flt.fits,F160W,12,129.000198,0,3,2013-10-17,00:01:55,14.970785
icdg12xpq_flt.fits,F160W,12,129.000198,0,3,2013-10-17,00:02:28,14.970785
icdg12xqq_flt.fits,F160W,12,129.000198,0,3,2013-10-17,00:03:01,14.970785
icdg12xrq_flt.fits,F160W,12,129.000198,0,3,2013-10-17,00:03:34,14.970785
icdg12xsq_flt.fits,F125W,12,129.000198,0,4,2013-10-17,00:04:13,29.663755
icdg12xtq_flt.fits,F125W,12,129.000198,0,4,2013-10-17,00:05:01,29.663755
icdg12xuq_flt.fits,F125W,12,129.000198,0,4,2013-10-17,00:05:49,29.663755
icdg12xvq_flt.fits,F125W,12,129.000198,0,4,2013-10-17,00:06:37,29.663755
icdg12xwq_flt.fits,F160W,12,129.000198,0,5,2013-10-17,00:07:31,14.970785
icdg12xxq_flt.fits,F160W,12,129.000198,0,5,2013-10-17,00:08:04,14.970785
icdg12xyq_flt.fits,F160W,12,129.000198,0,5,2013-10-17,00:08:37,14.970785
icdg12xzq_flt.fits,F160W,12,129.000198,0,5,2013-10-17,00:09:10,14.970785
icdg12y0q_flt.fits,F160W,12,129.000198,0,5,2013-10-17,00:09:43,14.970785
icdg12y1q_flt.fits,F125W,12,129.000198,0,6,2013-10-17,00:10:22,29.663755
icdg12y2q_flt.fits,F125W,12,129.000198,0,6,2013-10-17,00:11:10,29.663755
icdg12y3q_flt.fits,F125W,12,129.000198,0,6,2013-10-17,00:11:58,29.663755
icdg12y4q_flt.fits,F125W,12,129.000198,0,6,2013-10-17,00:12:46,29.663755
icdg12y5q_flt.fits,F160W,12,129.000198,0,7,2013-10-17,00:13:40,14.970785
icdg12y6q_flt.fits,F160W,12,129.000198,0,7,2013-10-17,00:14:13,14.970785
icdg12y7q_flt.fits,F160W,12,129.000198,0,7,2013-10-17,00:14:46,14.970785
icdg12y8q_flt.fits,F160W,12,129.000198,0,7,2013-10-17,00:15:19,14.970785
icdg12y9q_flt.fits,F160W,12,129.000198,0,7,2013-10-17,00:15:52,14.970785
icdg12yaq_flt.fits,F125W,12,129.000198,0,8,2013-10-17,00:16:31,29.663755
icdg12ybq_flt.fits,F125W,12,129.000198,0,8,2013-10-17,00:17:19,29.663755
icdg12ycq_flt.fits,F125W,12,129.000198,0,8,2013-10-17,00:18:07,29.663755
icdg12ydq_flt.fits,F125W,12,129.000198,0,8,2013-10-17,00:18:55,29.663755
icdg12yeq_flt.fits,F160W,12,129.000198,0,9,2013-10-17,00:19:49,14.970785
icdg12yfq_flt.fits,F160W,12,129.000198,0,9,2013-10-17,00:20:22,14.970785
icdg12ygq_flt.fits,F160W,12,129.000198,0,9,2013-10-17,00:20:55,14.970785
icdg12yhq_flt.fits,F160W,12,129.000198,0,9,2013-10-17,00:21:28,14.970785
icdg12yiq_flt.fits,F160W,12,129.000198,0,9,2013-10-17,00:22:01,14.970785
icdg12yjq_flt.fits,F125W,12,129.000198,0,10,2013-10-17,00:22:40,29.663755
icdg12ykq_flt.fits,F125W,12,129.000198,0,10,2013-10-17,00:23:28,29.663755
icdg12ylq_flt.fits,F125W,12,129.000198,0,10,2013-10-17,00:24:16,29.663755
icdg12ymq_flt.fits,F125W,12,129.000198,0,10,2013-10-17,00:25:04,29.663755
icdg12ynq_flt.fits,F160W,12,129.000198,0,11,2013-10-17,00:25:58,14.970785
icdg12yoq_flt.fits,F160W,12,129.000198,0,11,2013-10-17,00:26:31,14.970785
icdg12ypq_flt.fits,F160W,12,129.000198,0,11,2013-10-17,00:27:04,14.970785
icdg12yqq_flt.fits,F160W,12,129.000198,0,11,2013-10-17,00:27:37,14.970785
icdg12yrq_flt.fits,F160W,12,129.000198,0,11,2013-10-17,00:28:10,14.970785
icdg12ysq_flt.fits,F125W,12,129.000198,0,12,2013-10-17,00:28:49,29.663755
icdg12ytq_flt.fits,F125W,12,129.000198,0,12,2013-10-17,00:29:37,29.663755
icdg12yuq_flt.fits,F125W,12,129.000198,0,12,2013-10-17,00:30:25,29.663755
icdg12yvq_flt.fits,F125W,12,129.000198,0,12,2013-10-17,00:31:13,29.663755
