file name,orbit,filter,time,dom V2,dom V3,roll V2,roll V3,jitter V2,jitter V3,RA,DEC,roll
icdg07p5q,7,F125W,2013-10-16 22:55:37.950000,632.8820190429688,-299.5884704589844,-389.9449768066406,-496.297607421875,-0.00233628717251122,-0.0019058696925640106,94.80395950248044,-58.05271674166537,100.97973361514096
icdg07p5q,7,F125W,2013-10-16 22:55:40.950000,632.8807983398438,-299.587890625,-389.94537353515625,-496.2965087890625,-0.003081910079345107,-0.0010404130443930626,94.80395898191415,-58.05271689920358,100.97972482293949
icdg07p5q,7,F125W,2013-10-16 22:55:43.950000,632.8831787109375,-299.58831787109375,-389.943359375,-496.2969055175781,-0.0007997567299753428,-0.0014220054727047682,94.80395940675044,-58.05271629706486,100.97971045542562
icdg07p5q,7,F125W,2013-10-16 22:55:46.950000,632.8828735351562,-299.586669921875,-389.9439697265625,-496.2956237792969,-0.001385127892717719,1.4801858014834579e-05,94.80395860775957,-58.05271638067581,100.97972889116227
icdg07p5q,7,F125W,2013-10-16 22:55:49.950000,632.881591796875,-299.5870056152344,-389.94427490234375,-496.2960205078125,-0.0022705872543156147,-0.00038860432687215507,94.80395872712279,-58.05271664347694,100.97974418881785
icdg07p5q,7,F125W,2013-10-16 22:55:52.950000,632.8819580078125,-299.5865478515625,-389.94403076171875,-496.29486083984375,-0.0018673940794542432,0.00045029717148281634,94.80395833510659,-58.052716489146036,100.9797284613025
icdg07p6q,7,F125W,2013-10-16 22:56:13.949000,632.8843994140625,-299.57562255859375,-389.9425048828125,-496.2835693359375,0.0013051601126790047,-0.002397500444203615,94.80395280160644,-58.05271529467119,100.97970208389302
icdg07p6q,7,F125W,2013-10-16 22:56:16.950000,632.8817138671875,-299.5692443847656,-389.9449462890625,-496.2789306640625,-0.0012435521930456161,0.0031267269514501095,94.803949699849,-58.052715697424304,100.97970031005872
icdg07p6q,7,F125W,2013-10-16 22:56:19.950000,632.882568359375,-299.5915832519531,-389.94403076171875,-496.30108642578125,-0.0008317621541209519,-0.019277218729257584,94.80396128694792,-58.05271677043745,100.97975941188957
icdg07p6q,7,F125W,2013-10-16 22:56:22.950000,632.8834838867188,-299.5904541015625,-389.94281005859375,-496.29974365234375,0.00020878690702375025,-0.018043389543890953,94.80396075513113,-58.052716421410295,100.97976428481411
icdg07p6q,7,F125W,2013-10-16 22:56:25.950000,632.8817138671875,-299.58978271484375,-389.944580078125,-496.2985534667969,-0.0014501747209578753,-0.0170762799680233,94.80396009085797,-58.05271682263003,100.97974793676832
icdg07p6q,7,F125W,2013-10-16 22:56:28.950000,632.8851318359375,-299.59112548828125,-389.9410400390625,-496.2998962402344,0.0021661340724676847,-0.018383610993623734,94.80396112617177,-58.05271590565241,100.97973075950767
icdg07p6q,7,F125W,2013-10-16 22:56:31.950000,632.882568359375,-299.5882263183594,-389.9439697265625,-496.2974548339844,-0.0006597969331778586,-0.015725813806056976,94.8039594739181,-58.052716535650966,100.97974067129911
icdg07p6q,7,F125W,2013-10-16 22:56:34.950000,632.8837280273438,-299.5876159667969,-389.9430236816406,-496.29730224609375,0.00018239165365230292,-0.01541654672473669,94.80395939874234,-58.05271628963249,100.97977413281626
icdg07p6q,7,F125W,2013-10-16 22:56:37.950000,632.8821411132812,-299.5882568359375,-389.9441833496094,-496.2976379394531,-0.0011702131014317274,-0.01590990647673607,94.80395951775523,-58.052716684579636,100.9797699683075
icdg07p6q,7,F125W,2013-10-16 22:56:40.950000,632.8826293945312,-299.5860595703125,-389.9433288574219,-496.2962951660156,-0.0005647349753417075,-0.014149443246424198,94.8039586710355,-58.05271642633133,100.97978067058148
icdg07p7q,7,F160W,2013-10-16 22:57:07.950000,632.8843994140625,-299.5862121582031,-389.9422607421875,-496.29620361328125,0.0005344246164895594,-5.474590579979122e-05,94.80395881385368,-58.05271597962468,100.97974878856138
icdg07p7q,7,F160W,2013-10-16 22:57:10.950000,632.8831176757812,-299.58673095703125,-389.943115234375,-496.29534912109375,-0.0003879439318552613,0.0001592003391124308,94.80395861137282,-58.052716219828994,100.97972895951932
icdg07p7q,7,F160W,2013-10-16 22:57:13.950000,632.8822021484375,-299.58599853515625,-389.944091796875,-496.29498291015625,-0.0013325723120942712,0.0006958968006074429,94.80395824033616,-58.052716449028054,100.97972978531925
icdg07p7q,7,F160W,2013-10-16 22:57:16.950000,632.88134765625,-299.5845947265625,-389.9445495605469,-496.2940673828125,-0.002121544675901532,0.0018203200306743383,94.80395758197608,-58.05271660468631,100.97974722618318
icdg07p7q,7,F160W,2013-10-16 22:57:19.950000,632.8826293945312,-299.5866394042969,-389.9438781738281,-496.2959289550781,-0.0011911633191630244,-0.00013589156151283532,94.80395868313883,-58.05271645447345,100.979750616795
icdg07p7q,7,F160W,2013-10-16 22:57:20,1.59999998941053e+38,1.59999998941053e+38,1.59999998941053e+38,1.59999998941053e+38,,,,,1.6e+38
icdg07p8q,7,F160W,2013-10-16 22:57:40.949000,632.8832397460938,-299.5869445800781,-389.94244384765625,-496.29595947265625,0.0004731385561171919,0.00010715915414039046,94.80395887138951,-58.0527161647044,100.97974063123138
icdg07p8q,7,F160W,2013-10-16 22:57:43.950000,632.8823852539062,-299.58721923828125,-389.9432678222656,-496.2959899902344,-0.0003988791722804308,-6.330748146865517e-05,94.803958872051,-58.05271641151619,100.9797473834289
icdg07p8q,7,F160W,2013-10-16 22:57:46.950000,632.8819580078125,-299.5865783691406,-389.9439697265625,-496.29571533203125,-0.0008845869451761246,0.00043016334529966116,94.80395856917596,-58.05271651785768,100.97973601450519
icdg07p8q,7,F160W,2013-10-16 22:57:49.950000,632.8827514648438,-299.5859069824219,-389.94354248046875,-496.294189453125,-0.00017888937145471573,0.0015494500985369086,94.80395806290807,-58.05271626620198,100.97972459234023
icdg07p8q,7,F160W,2013-10-16 22:57:52.950000,632.8829956054688,-299.5864562988281,-389.94354248046875,-496.29541015625,-3.82249454560224e-05,0.000690124579705298,94.80395851982792,-58.052716273307276,100.97971899299773
icdg07p9q,7,F160W,2013-10-16 22:58:13.949000,632.8824462890625,-299.585693359375,-389.94378662109375,-496.2952880859375,-0.0007858057506382465,-2.9452909075189382e-05,94.80395827351413,-58.05271643984961,100.97976145321911
icdg07p9q,7,F160W,2013-10-16 22:58:16.950000,632.8837280273438,-299.58587646484375,-389.94195556640625,-496.2950134277344,0.0008229986997321248,3.188618939020671e-05,94.80395840275992,-58.05271599789477,100.97975485310269
icdg07p9q,7,F160W,2013-10-16 22:58:19.950000,632.8839111328125,-299.5867004394531,-389.9415283203125,-496.29583740234375,0.001297223032452166,-0.0007476325845345855,94.80395885190194,-58.05271590981838,100.97972905179824
icdg07p9q,7,F160W,2013-10-16 22:58:22.950000,632.8828735351562,-299.5869140625,-389.9435119628906,-496.2951965332031,-0.00017140922136604786,-0.000516509753651917,94.80395858595091,-58.05271629807625,100.97972311593992
icdg07p9q,7,F160W,2013-10-16 22:58:25.950000,632.8836059570312,-299.5875244140625,-389.9417419433594,-496.2964782714844,0.0011117053218185902,-0.0014685955829918385,94.80395920490287,-58.05271599855092,100.97971887681882
icdg07paq,7,F160W,2013-10-16 22:58:46.949000,632.8836059570312,-299.58648681640625,-389.9422912597656,-496.29547119140625,0.0002533378137741238,0.00012590432015713304,94.80395866741497,-58.052716098270125,100.97975914603728
icdg07paq,7,F160W,2013-10-16 22:58:49.950000,632.8829956054688,-299.5863952636719,-389.9424133300781,-496.2959289550781,-0.0001265908358618617,-3.9136230043368414e-05,94.80395871448172,-58.05271621060568,100.97976073534676
icdg07paq,7,F160W,2013-10-16 22:58:52.950000,632.8829956054688,-299.5865783691406,-389.94281005859375,-496.2958984375,-0.0004924031672999263,-0.00017598428530618548,94.80395874843055,-58.052716317600265,100.97978387856278
icdg07paq,7,F160W,2013-10-16 22:58:55.950000,632.8822631835938,-299.5852966308594,-389.943359375,-496.2947082519531,-0.0011061978293582797,0.001067718374542892,94.80395804611499,-58.05271641917802,100.97977897802747
icdg07paq,7,F160W,2013-10-16 22:58:58.950000,632.8851318359375,-299.5868225097656,-389.94091796875,-496.29656982421875,0.0016207508742809296,-0.0006055056001059711,94.80395918107035,-58.05271576408246,100.97977168303902
icdg07pbq,7,F160W,2013-10-16 22:59:19.950000,632.8842163085938,-299.5865173339844,-389.9415283203125,-496.29541015625,0.0010317271808162332,-0.0006789108156226575,94.80395870455976,-58.052715789731714,100.9797008297341
icdg07pbq,7,F160W,2013-10-16 22:59:22.950000,632.88232421875,-299.585693359375,-389.94366455078125,-496.2934265136719,-0.0009161045891232789,0.0007609602762386203,94.80395776776493,-58.052716244714176,100.97968810238746
icdg07pbq,7,F160W,2013-10-16 22:59:25.950000,632.8826293945312,-299.5861511230469,-389.94342041015625,-496.2944641113281,-0.0007179474923759699,-6.881736680952599e-06,94.80395818328685,-58.05271623130147,100.97969808315963
icdg07pbq,7,F160W,2013-10-16 22:59:28.950000,632.8821411132812,-299.58538818359375,-389.94378662109375,-496.29449462890625,-0.0013930154964327812,0.00028163776732981205,94.80395796710059,-58.05271640012317,100.97973528542781
icdg07pbq,7,F160W,2013-10-16 22:59:31.950000,632.8839111328125,-299.58697509765625,-389.94140625,-496.2960510253906,0.0005424534319899976,-0.0013183318078517914,94.80395898516713,-58.05271595698271,100.9797525706955
icdg07pcq,7,F125W,2013-10-16 23:00:34.950000,631.9042358398438,-298.6216735839844,-390.9205017089844,-495.330322265625,-0.0010864409850910306,-0.00018446553440298885,94.80336347780258,-58.05293194408082,100.98025778064152
icdg07pcq,7,F125W,2013-10-16 23:00:37.950000,631.9063110351562,-298.6207580566406,-390.91864013671875,-495.3302307128906,0.0007619975367560983,0.00028246839065104723,94.80336342199246,-58.052931415320785,100.98027736686913
icdg07pcq,7,F125W,2013-10-16 23:00:40.950000,631.9046020507812,-298.6202087402344,-390.9208068847656,-495.32977294921875,-0.0011694090208038688,0.0007935172761790454,94.80336296549865,-58.05293191496187,100.98027464810752
icdg07pcq,7,F125W,2013-10-16 23:00:43.950000,631.9046020507812,-298.6203918457031,-390.9201965332031,-495.32879638671875,-0.0006071052048355341,0.0012639088090509176,94.80336277930536,-58.05293173673832,100.98023657247069
icdg07pcq,7,F125W,2013-10-16 23:00:46.950000,631.90576171875,-298.62152099609375,-390.9203796386719,-495.3296203613281,5.059851537225768e-05,0.00033213713322766125,94.80336332526213,-58.05293160668612,100.98021533478476
icdg07pcq,7,F125W,2013-10-16 23:00:49.950000,631.90283203125,-298.619384765625,-390.9217529296875,-495.3287048339844,-0.002387350657954812,0.0017686793580651283,94.80336234116191,-58.052932195491046,100.98025760341716
icdg07pcq,7,F125W,2013-10-16 23:00:52.950000,631.9038696289062,-298.619384765625,-390.9209899902344,-495.3288879394531,-0.0016451867995783687,0.0016391467070207,94.80336248212632,-58.052931999961885,100.98027602673199
icdg07pcq,7,F125W,2013-10-16 23:00:55.950000,631.9041748046875,-298.620849609375,-390.92010498046875,-495.3292236328125,-0.0008772457949817181,0.0007756178383715451,94.80336300393685,-58.05293183623834,100.98025419758841
icdg07pcq,7,F125W,2013-10-16 23:00:58.950000,631.9058227539062,-298.6210632324219,-390.9191589355469,-495.3299865722656,0.00042249896796420217,0.0002966230968013406,94.80336338075108,-58.05293150715056,100.98025145826682
icdg07pcq,7,F125W,2013-10-16 23:01:01.900000,631.9039916992188,-298.6190185546875,-390.9208068847656,-495.3275146484375,-0.0012837290996685624,0.0025515896268188953,94.80336204803717,-58.05293185311926,100.98024919121389
icdg07pdq,7,F125W,2013-10-16 23:01:22.950000,631.905517578125,-298.6217041015625,-390.92034912109375,-495.329833984375,-0.00022813648683950305,-0.0003969237150158733,94.80336341851563,-58.05293163608757,100.98020782171102
icdg07pdq,7,F125W,2013-10-16 23:01:25.950000,631.9058837890625,-298.62091064453125,-390.9196472167969,-495.3292541503906,0.00024098843277897686,0.0002710573317017406,94.80336312117623,-58.05293147281894,100.98021645258387
icdg07pdq,7,F125W,2013-10-16 23:01:28.950000,631.9039916992188,-298.6204833984375,-390.9205322265625,-495.32861328125,-0.0012645189417526126,0.0007757122511975467,94.80336271056382,-58.05293185665897,100.980236522577
icdg07pdq,7,F125W,2013-10-16 23:01:31.950000,631.90576171875,-298.6214904785156,-390.9188232421875,-495.330322265625,0.00048712946590967476,-0.000571928801946342,94.80336358022481,-58.052931450299184,100.98023232784567
icdg07pdq,7,F125W,2013-10-16 23:01:34.950000,631.905517578125,-298.6208190917969,-390.92010498046875,-495.32916259765625,-0.0003340109542477876,0.00031664909329265356,94.80336304018601,-58.05293162720474,100.98024054912912
icdg07pdq,7,F125W,2013-10-16 23:01:37.950000,631.9033813476562,-298.61767578125,-390.9209899902344,-495.327392578125,-0.0019961302168667316,0.002723834477365017,94.80336163343566,-58.05293195309132,100.98026609661417
icdg07pdq,7,F125W,2013-10-16 23:01:40.950000,631.9058227539062,-298.62103271484375,-390.9199523925781,-495.32928466796875,-0.00019313098164275289,0.0001318683789577335,94.80336314950029,-58.05293159856431,100.98025420558713
icdg07pdq,7,F125W,2013-10-16 23:01:43.950000,631.9051513671875,-298.6202697753906,-390.91949462890625,-495.32952880859375,-0.0003994652652181685,0.0003591867571230978,94.80336301171894,-58.05293164280295,100.98026811529098
icdg07pdq,7,F125W,2013-10-16 23:01:46.950000,631.904541015625,-298.6200866699219,-390.9206848144531,-495.3299865722656,-0.0014046183787286282,0.00016867974773049355,94.80336300939166,-58.052931926980065,100.9802864907212
icdg07pdq,7,F125W,2013-10-16 23:01:49.950000,631.9038696289062,-298.61883544921875,-390.9215393066406,-495.3284912109375,-0.002214434091001749,0.001549323438666761,94.80336221689652,-58.05293207476267,100.98029080645574
icdg07peq,7,F125W,2013-10-16 23:02:10.950000,631.904296875,-298.6197509765625,-390.9200134277344,-495.32843017578125,-0.0014770589768886566,-0.0002694252470973879,94.80336252368375,-58.05293177448513,100.9802634484227
icdg07peq,7,F125W,2013-10-16 23:02:13.950000,631.9072265625,-298.61865234375,-390.91705322265625,-495.3282165527344,0.0013562004314735532,0.00035272620152682066,94.80336248635433,-58.05293096895948,100.98027972640784
icdg07peq,7,F125W,2013-10-16 23:02:16.950000,631.9073486328125,-298.61602783203125,-390.9175109863281,-495.32635498046875,0.0009960266761481762,0.002529354300349951,94.80336132860543,-58.05293095201347,100.98030626631027
icdg07peq,7,F125W,2013-10-16 23:02:19.950000,631.90771484375,-298.6187438964844,-390.9162902832031,-495.3277893066406,0.001976916566491127,0.0005045235157012939,94.80336247019102,-58.052930791663584,100.98028133217406
icdg07peq,7,F125W,2013-10-16 23:02:22.950000,631.90625,-298.61822509765625,-390.9190979003906,-495.3273010253906,-6.2011276895646e-05,0.0010459444019943476,94.80336198729333,-58.05293131901798,100.9802655675361
icdg07peq,7,F125W,2013-10-16 23:02:25.950000,631.905029296875,-298.6192321777344,-390.91998291015625,-495.3283996582031,-0.0009788323659449816,3.3251591958105564e-05,94.8033624175157,-58.05293162260827,100.98024412414361
icdg07peq,7,F125W,2013-10-16 23:02:28.950000,631.9039306640625,-298.6211853027344,-390.9203796386719,-495.32855224609375,-0.0014447220601141453,-0.0009280285448767245,94.80336286633218,-58.052931800512674,100.98020344237358
icdg07peq,7,F125W,2013-10-16 23:02:31.950000,631.9051513671875,-298.6211853027344,-390.92034912109375,-495.3294982910156,-0.0008311190758831799,-0.001400153385475278,94.80336317099818,-58.05293165816706,100.98020319785564
icdg07peq,7,F125W,2013-10-16 23:02:34.950000,631.9043579101562,-298.6210021972656,-390.9206848144531,-495.3285217285156,-0.0013661881675943732,-0.0008175173425115645,94.80336281723226,-58.0529317732501,100.98020196443571
icdg07peq,7,F125W,2013-10-16 23:02:37.900000,631.9036254882812,-298.6205139160156,-390.9203796386719,-495.3282470703125,-0.0014911978505551815,-0.00041370224789716303,94.80336259662482,-58.05293178597419,100.98018861804672
icdg07pfq,7,F125W,2013-10-16 23:02:58.950000,631.90234375,-298.6205139160156,-390.9214172363281,-495.3296203613281,-0.0012433886295184493,-0.0021744626574218273,94.8033628422881,-58.05293217746938,100.98020852557522
icdg07pfq,7,F125W,2013-10-16 23:03:01.950000,631.90576171875,-298.6178283691406,-390.9198913574219,-495.3265075683594,0.0010161392856389284,0.0006566036609001458,94.80336160921576,-58.05293141152574,100.98023941507074
icdg07pfq,7,F125W,2013-10-16 23:03:04.950000,631.9037475585938,-298.5794372558594,-390.9207458496094,-495.29071044921875,-0.0005852393223904073,0.03770129010081291,94.8033423579451,-58.05292988822685,100.98028119599735
icdg07pfq,7,F125W,2013-10-16 23:03:07.950000,631.9047241210938,-298.6310119628906,-390.9205017089844,-495.3392333984375,7.785153138684109e-05,-0.012317374348640442,94.8033682015955,-58.05293235382399,100.98025001353756
icdg07pfq,7,F125W,2013-10-16 23:03:10.950000,631.904052734375,-298.627685546875,-390.9210510253906,-495.3357849121094,-0.000364422332495451,-0.008902630768716335,94.80336639756882,-58.052932293758786,100.98023011989193
icdg07pfq,7,F125W,2013-10-16 23:03:13.950000,631.904052734375,-298.6234130859375,-390.9201965332031,-495.3329162597656,-9.313793998444453e-05,-0.005363650619983673,94.80336460086448,-58.05293203254032,100.98025199049965
icdg07pfq,7,F125W,2013-10-16 23:03:16.950000,631.9042358398438,-298.62396240234375,-390.9208679199219,-495.332763671875,-0.0003879428550135344,-0.0055872490629553795,94.80336468661892,-58.05293212476191,100.98026285780276
icdg07pfq,7,F125W,2013-10-16 23:03:19.950000,631.9031982421875,-298.623046875,-390.921630859375,-495.3319091796875,-0.001242891768924892,-0.004673324525356293,94.8033641301372,-58.05293230954547,100.98025406362336
icdg07pfq,7,F125W,2013-10-16 23:03:22.950000,631.9058837890625,-298.6235656738281,-390.9194641113281,-495.3323974609375,0.00116637849714607,-0.005186430644243956,94.80336463547286,-58.052931679703306,100.9802556606844
icdg07pfq,7,F125W,2013-10-16 23:03:25.950000,631.9055786132812,-298.6220397949219,-390.9195251464844,-495.3310546875,0.0009643953526392579,-0.0037494520656764507,94.803363874723,-58.05293165875419,100.98025760420558
icdg07pgq,7,F160W,2013-10-16 23:03:52.949000,631.9044189453125,-298.61944580078125,-390.9197692871094,-495.32843017578125,-0.0002227297518402338,0.000242311303736642,94.80336247154861,-58.052931731696916,100.98027217901705
icdg07pgq,7,F160W,2013-10-16 23:03:55.950000,631.9051513671875,-298.6195373535156,-390.9195556640625,-495.3289794921875,0.0003897060814779252,-3.542569174896926e-05,94.80336267591952,-58.052931579384946,100.98024920654228
icdg07pgq,7,F160W,2013-10-16 23:03:58.950000,631.9035034179688,-298.6214294433594,-390.92144775390625,-495.3292236328125,-0.0013067342806607485,-0.0010694944066926837,94.80336303920382,-58.05293209670244,100.98023539128394
icdg07pgq,7,F160W,2013-10-16 23:04:01.950000,631.9050903320312,-298.6201477050781,-390.9193115234375,-495.329345703125,0.0004559478838928044,-0.0005252754199318588,94.8033629349892,-58.05293158723851,100.98025125291537
icdg07pgq,7,F160W,2013-10-16 23:04:04.900000,631.9053955078125,-298.6197509765625,-390.9194641113281,-495.3287353515625,0.0004418824100866914,-5.1775194151559845e-05,94.80336268956228,-58.05293156602187,100.98026641591696
icdg07phq,7,F160W,2013-10-16 23:04:25.949000,631.9059448242188,-298.619873046875,-390.9183654785156,-495.32940673828125,0.0005737126339226961,-8.294238796224818e-05,94.80336296985865,-58.05293132561599,100.98024736913897
icdg07phq,7,F160W,2013-10-16 23:04:28.950000,631.90478515625,-298.62054443359375,-390.9195556640625,-495.3282775878906,-0.0005058150854893029,0.00017306760128121823,94.80336272998011,-58.052931606449924,100.98023358688135
icdg07phq,7,F160W,2013-10-16 23:04:31.950000,631.9066162109375,-298.6217041015625,-390.9173889160156,-495.3297119140625,0.0015548793599009514,-0.0011003905674442649,94.80336359231228,-58.05293111189069,100.98022149935224
icdg07phq,7,F160W,2013-10-16 23:04:34.950000,631.9042358398438,-298.6210632324219,-390.919677734375,-495.3299865722656,-0.0010024744551628828,-0.0009815749945119023,94.80336327536946,-58.05293180297566,100.98025671842026
icdg07phq,7,F160W,2013-10-16 23:04:37.900000,631.9047241210938,-298.6209411621094,-390.9195556640625,-495.3302917480469,-0.0008347444818355143,-0.001117395469918847,94.80336336213622,-58.05293176442311,100.98027611855059
icdg07piq,7,F160W,2013-10-16 23:04:58.949000,631.9048461914062,-298.6192626953125,-390.919677734375,-495.32855224609375,-0.00041540915844962,0.001093222526833415,94.80336248012753,-58.05293168010004,100.98027868346833
icdg07piq,7,F160W,2013-10-16 23:05:01.950000,631.9056396484375,-298.6217346191406,-390.9185485839844,-495.3307800292969,0.0006732961046509445,-0.0012194272130727768,94.80336378082245,-58.05293150557737,100.98026287508765
icdg07piq,7,F160W,2013-10-16 23:05:04.950000,631.9039306640625,-298.62030029296875,-390.9207458496094,-495.3283386230469,-0.0011448622681200504,0.000764698488637805,94.8033625764956,-58.05293189639831,100.98023959487927
icdg07piq,7,F160W,2013-10-16 23:05:07.950000,631.9044799804688,-298.6198425292969,-390.92034912109375,-495.3287353515625,-0.0007107866695150733,0.0007753670797683299,94.80336261440095,-58.052931777464664,100.98024581186257
icdg07piq,7,F160W,2013-10-16 23:05:10.900000,631.9044189453125,-298.6201477050781,-390.920654296875,-495.32928466796875,-0.0009171880083158612,0.0003531244583427906,94.80336281136749,-58.05293185608896,100.98025025822221
icdg07pjq,7,F160W,2013-10-16 23:05:31.949000,631.9052124023438,-298.6199951171875,-390.9195861816406,-495.3283996582031,0.0003100678732153028,0.00013989130093250424,94.80336264053642,-58.052931531888014,100.98023083793015
icdg07pjq,7,F160W,2013-10-16 23:05:34.950000,631.9046630859375,-298.6204833984375,-390.91998291015625,-495.3287658691406,-0.00022129477292764932,-0.0002917860692832619,94.80336280987234,-58.05293169962599,100.98023840024376
icdg07pjq,7,F160W,2013-10-16 23:05:37.950000,631.9052124023438,-298.61962890625,-390.9190368652344,-495.3286437988281,0.0004954396281391382,0.00018520861340221018,94.80336263571735,-58.05293147894085,100.98024305213056
icdg07pjq,7,F160W,2013-10-16 23:05:40.950000,631.9046020507812,-298.6206359863281,-390.92010498046875,-495.3290710449219,-0.00038392041460610926,-0.000534708786290139,94.80336291880258,-58.052931756825444,100.98024775597708
icdg07pjq,7,F160W,2013-10-16 23:05:43.850000,631.9053344726562,-298.62030029296875,-390.91961669921875,-495.3293762207031,0.0002353627933189273,-0.0005267683882266283,94.80336297663291,-58.052931587531475,100.98024560434766
