FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg09syq_noramp.fits,F125W,9,101.0,2,4,2013-10-16,19:20:57,29.663755,0.066131591796875,11.279327392578125,94.83109283447266,219.40347290039062,1.0,0.9925299882888794,-0.10564972460269928,1.501024603843689,8248.9619140625,21.764175415039066,1.4009064435958862,1.7302823066711426
icdg09t4q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:25:18,29.663755,10.167709350585938,11.297218322753904,104.91425323486328,219.39984130859372,1.0,0.9914299845695496,-0.13161025941371918,1.296845555305481,8238.0400390625,21.72317695617676,1.3661537170410156,1.6956032514572144
icdg09t5q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:26:06,29.663755,10.203216552734377,11.271743774414062,104.9239501953125,219.36746215820312,1.0,0.9927499890327454,-0.112852580845356,1.290899634361267,8251.1669921875,22.02672576904297,1.3589720726013184,1.6625405550003052
icdg09t6q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:26:54,29.663755,10.174842834472656,11.298095703125,104.92605590820312,219.38575744628903,1.0,0.9922000169754028,-0.09225096553564073,1.2983444929122925,8212.7470703125,21.547460556030273,1.3605341911315918,1.683340072631836
icdg09t7q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:27:42,29.663755,10.161285400390623,11.296424865722654,104.92430877685548,219.38540649414062,1.0,0.9934099912643432,-0.12731175124645233,1.321484923362732,8275.8798828125,21.522592544555664,1.358396291732788,1.6749099493026731
icdg09tdq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:32:04,29.663755,0.0804290771484375,0.04491424560546875,94.85240936279295,208.12733459472656,1.0,0.9900000095367432,-0.07508451491594315,1.6529754400253296,8265.509765625,23.97366714477539,1.3124990463256836,1.374963879585266
icdg09teq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:32:52,29.663755,0.084564208984375,0.05792236328125,94.84654235839844,208.1283721923828,1.0,0.9925299882888794,-0.0932951122522354,1.6089550256729126,8303.5791015625,24.05233764648437,1.3095595836639404,1.3776589632034302
icdg09tfq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:33:40,29.663755,0.08617401123046875,0.0526885986328125,94.84976959228516,208.12852478027344,1.0,0.9936299920082092,-0.0857250988483429,1.6156651973724363,8341.71875,24.234233856201172,1.3049238920211792,1.3708600997924805
icdg09tgq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:34:28,29.663755,0.0832366943359375,0.0679473876953125,94.85092163085938,208.1314239501953,1.0,0.9936299920082092,-0.10411345213651656,1.6209217309951782,8322.3447265625,24.06639289855957,1.3078981637954712,1.3718358278274536
icdg09tmq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:38:49,29.663755,10.216629028320312,0.04767608642578125,104.957275390625,208.1122131347656,1.0,0.9925299882888794,-0.06437413394451141,1.5260262489318848,8237.9091796875,25.285314559936523,1.2807286977767944,1.3456203937530518
