     0.200000      1.93051 -1.60813e-06
     0.400000      3.50279  3.06973e-06
     0.600000      3.84614  7.95059e-06
     0.800000      6.27486  7.85621e-06
      1.00000      4.88628  1.03185e-05
      1.20000      3.86252 -8.74123e-06
      1.40000      5.82491 -4.32579e-07
      1.60000      6.54826  1.22297e-06
      1.80000      5.93452  3.62408e-06
      2.00000      6.06911 -5.76843e-06
      2.20000      6.51470 -2.34787e-06
      2.40000      5.99582  1.83361e-06
      2.60000      3.93565  7.02961e-07
      2.80000      4.30398  4.80825e-06
      3.00000      4.19977 -3.01818e-06
      3.20000      5.58580  2.52038e-06
      3.40000      4.75030  4.46703e-06
      3.60000      6.54954 -3.43923e-06
      3.80000      5.48839 -1.35732e-07
      4.00000      6.08984  6.44298e-06
      4.20000      6.63423  4.91833e-06
      4.40000      4.70611 -1.59503e-06
      4.60000      6.51651  4.41687e-07
      4.80000      2.59900 -4.86259e-06
      5.00000      6.22543  5.01532e-06
      5.20000      4.92255 -5.06916e-06
      5.40000      5.97165  4.73689e-06
      5.60000      2.75112 -2.14000e-06
      5.80000      6.39588  2.71572e-06
      6.00000      4.03195 -9.96373e-07
      6.20000      6.14455 -3.39562e-06
      6.40000      4.37904  5.77757e-06
      6.60000      5.35787 -1.07465e-06
      6.80000      6.27667  2.85777e-06
      7.00000      1.84109 -3.52623e-07
      7.20000     0.651720 -1.35582e-07
      7.40000      4.85011  1.75639e-06
      7.60000      4.84111 -5.69265e-06
      7.80000      4.51151 -4.12738e-06
      8.00000      5.16232 -4.15813e-06
      8.20000      3.06564  3.47192e-06
      8.40000      4.61753  4.30227e-07
      8.60000      6.65028 -3.98705e-06
      8.80000      5.59316 -2.74080e-06
      9.00000      2.77594 -2.64926e-06
      9.20000      6.64055  1.76812e-06
      9.40000      3.32290 -1.46136e-06
      9.60000      5.99890 -1.37526e-06
      9.80000      4.40217 -5.83393e-06
      10.0000      4.17030  7.23090e-06
      10.2000      6.00629 -1.75054e-06
      10.4000      5.17551  2.15817e-06
      10.6000      3.09816  2.74462e-06
      10.8000      2.26866  3.31176e-06
      11.0000      2.48932  6.61860e-06
      11.2000      6.15350 -8.17479e-07
      11.4000      1.33961 -4.71532e-07
      11.6000      3.42131  3.85522e-06
      11.8000      3.98845  1.12144e-06
      12.0000      5.82528 -1.33942e-07
      12.2000      3.27234 -5.81123e-06
      12.4000      2.54583 -4.10652e-06
      12.6000      6.10498 -2.09285e-06
      12.8000      6.20906 -9.83398e-07
      13.0000      4.64407  7.85656e-06
      13.2000      5.18702  2.29722e-06
      13.4000      4.59181  5.38920e-06
      13.6000      3.80463 -4.91601e-06
      13.8000      6.36103 -5.58795e-06
      14.0000      5.63596  7.61763e-07
      14.2000      4.82586 -2.91933e-06
      14.4000      1.20629 -7.12555e-06
      14.6000      4.26471 -1.46821e-06
      14.8000      4.91583 -4.68583e-06
      15.0000      3.79958  9.88944e-07
      15.2000      4.80365 -7.66960e-06
      15.4000      4.82240  1.96457e-06
      15.6000      5.22187  5.09964e-06
      15.8000      5.62442  1.31733e-06
      16.0000      5.35471  2.34156e-06
      16.2000      4.14952 -9.01787e-06
      16.4000      4.77199 -4.88894e-06
      16.6000      5.08571 -2.13991e-06
      16.8000      6.27520  2.16316e-06
      17.0000     0.988580  3.79378e-06
      17.2000      2.05471  3.70815e-07
      17.4000      4.80003 -1.11024e-06
      17.6000      4.32287 -1.11832e-06
      17.8000      4.64834 -2.54842e-06
      18.0000      5.69977 -3.25061e-06
      18.2000      4.29792  7.47320e-07
      18.4000      4.65583 -4.10155e-06
      18.6000      6.51746 -2.80809e-06
      18.8000      5.32405  5.22654e-06
      19.0000      4.28860  2.69105e-06
      19.2000      5.99332 -2.23454e-06
      19.4000      6.16914  9.60332e-07
      19.6000      4.57235  6.34651e-06
      19.8000      6.26780  1.95283e-07
      20.0000      5.12005  5.51883e-06
