     0.200000     0.340897  0.000958938
     0.400000      1.05926   0.00159620
     0.600000      1.39165  0.000767124
     0.800000      3.95177  0.000531494
      1.00000      2.20603  0.000946622
      1.20000      1.36173  -0.00189056
      1.40000      3.54108   0.00379347
      1.60000      4.28891   0.00174388
      1.80000      3.42040   0.00282056
      2.00000      3.58362   0.00242697
      2.20000      4.23426   0.00288813
      2.40000      3.70157   0.00326471
      2.60000      1.99262  9.50861e-05
      2.80000      1.67367  0.000925618
      3.00000      1.52416  -0.00181793
      3.20000      3.41911   0.00330493
      3.40000      2.14887  -0.00130322
      3.60000      4.29992   0.00164435
      3.80000      3.20363 -0.000525565
      4.00000      3.69292  0.000595490
      4.20000      4.41955   0.00158715
      4.40000      2.09968  -0.00188836
      4.60000      4.25079   0.00126619
      4.80000     0.517370   0.00414673
      5.00000      3.90193  1.89011e-05
      5.20000      2.81651   0.00106576
      5.40000      3.67772  0.000660229
      5.60000     0.882158   0.00169531
      5.80000      4.05739 -1.12803e-05
      6.00000      1.53826   0.00147814
      6.20000      3.83059 -0.000112686
      6.40000      2.85750 -0.000584527
      6.60000      2.72849   0.00284085
      6.80000      3.92085   0.00185498
      7.00000     0.346151   0.00416627
      7.20000    0.0359709 -2.55446e-05
      7.40000      2.97331   0.00338537
      7.60000      2.91966   0.00223603
      7.80000      2.08517  -0.00151156
      8.00000      2.44868  0.000712887
      8.20000      1.22116   0.00158551
      8.40000      1.89077   0.00102260
      8.60000      4.44580  0.000698287
      8.80000      3.22798   0.00268404
      9.00000     0.846947   0.00396046
      9.20000      4.43012  0.000981081
      9.40000      1.09198  -0.00217974
      9.60000      3.48923   0.00117075
      9.80000      2.78905   0.00426936
      10.0000      1.49707  -0.00128964
      10.2000      3.62073   0.00224739
      10.4000      3.10882 -0.000862623
      10.6000     0.823341   0.00585651
      10.8000     0.392389   0.00431824
      11.0000     0.574311   0.00341953
      11.2000      3.80907 -0.000670547
      11.4000     0.194040   0.00144892
      11.6000      1.32556 -0.000318209
      11.8000      2.36322   0.00151805
      12.0000      3.38121   0.00354998
      12.2000     0.880730  0.000956868
      12.4000     0.512454  -0.00199146
      12.6000      3.66066  0.000385131
      12.8000      3.78834 -0.000410778
      13.0000      2.06779   0.00344132
      13.2000      3.08492 -0.000340101
      13.4000      2.75822   0.00229582
      13.6000      1.92490   0.00217796
      13.8000      4.01481   0.00133042
      14.0000      3.48808   0.00240866
      14.2000      2.12986   0.00194246
      14.4000     0.161093  -0.00312475
      14.6000      2.31270  7.07660e-05
      14.8000      2.60051   0.00333278
      15.0000      1.32132  0.000784799
      15.2000      2.37997  0.000136933
      15.4000      2.67693  -0.00123831
      15.6000      2.59651   0.00284414
      15.8000      3.45183   0.00172398
      16.0000      3.38556 -0.000960614
      16.2000      1.50563   0.00362708
      16.4000      2.65414 -4.67674e-05
      16.6000      2.86665 -0.000259655
      16.8000      3.92214   0.00112137
      17.0000    0.0699099  -0.00318295
      17.2000     0.309839  0.000462896
      17.4000      2.72433 -9.60331e-05
      17.6000      2.20934   0.00315075
      17.8000      1.93075  0.000845295
      18.0000      3.18385  -0.00104820
      18.2000      2.37316   0.00225070
      18.4000      2.07055  -0.00187846
      18.6000      4.24837   0.00152702
      18.8000      3.02154   0.00463468
      19.0000      2.03821   0.00181550
      19.2000      3.52107  7.98943e-05
      19.4000      3.77822  9.04087e-05
      19.6000      1.91896   0.00109868
      19.8000      3.86555  0.000544294
      20.0000      2.81037 -0.000552897
