     0.523226   -0.0859263
   -0.0195163    0.0355604
     0.120928   -0.0312678
     0.166036   -0.0938654
     0.302113   -0.0762287
     0.171154  -0.00783569
     0.155749   -0.0249341
     0.161468    -0.100311
     0.146813  -0.00806689
     0.149115    0.0102744
    0.0628948     0.151591
     0.605742    -0.116921
     0.147175   -0.0638599
     0.149507   -0.0187182
    0.0302920     0.119548
   -0.0220791    0.0614376
   -0.0290046     0.269299
     0.150517  -0.00941944
     0.167479   -0.0780890
   -0.0214277    0.0442090
     0.414102    -0.115677
   -0.0194750     0.138639
     0.168907   -0.0662894
    0.0568628    0.0663476
     0.164617   -0.0540147
     0.144156    0.0126210
     0.170943   -0.0304123
     0.424008   -0.0767241
    0.0586604     0.112948
    0.0855176   0.00976932
  -0.00153708   0.00667930
     0.104829    0.0302491
     0.168857  -0.00677466
     0.134733  -0.00306916
    0.0252666    0.0865340
     0.150813   -0.0939623
     0.166802   -0.0725952
     0.479233    -0.105636
     0.165465   -0.0760800
   -0.0185566   0.00893712
     0.147786   -0.0734198
    0.0520306     0.106638
     0.165178   -0.0202026
    0.0870872     0.101456
   -0.0322180     0.132395
    0.0420823   0.00173235
     0.167500   -0.0155165
     0.152683    0.0182751
  -0.00659275    0.0210921
     0.167277   -0.0906036
    0.0335797    0.0361950
    0.0839336   -0.0405724
     0.585130    -0.112511
   -0.0252707    0.0909491
     0.350893   -0.0923706
     0.185917    -0.117433
     0.155907   -0.0188255
     0.538477    -0.103021
     0.490043   -0.0969484
     0.497708    -0.112180
     0.524257   -0.0857532
     0.159511   -0.0737952
     0.448266   -0.0848775
     0.162919   -0.0103410
    0.0684472    0.0855595
     0.153825   -0.0591573
    0.0821258   -0.0518790
     0.111757    0.0331903
     0.111104    0.0129046
     0.160779   -0.0600176
    0.0706621    0.0199413
     0.552551   -0.0971951
    0.0494498   -0.0553597
     0.197445    -0.117569
     0.161970   -0.0882403
     0.535982    -0.116766
     0.439342    -0.115731
    0.0129582   0.00542271
     0.106838   -0.0223615
     0.393539    -0.112495
   0.00820100    0.0359395
     0.100224   -0.0366328
    0.0937338     0.167905
     0.582842   -0.0921636
     0.152708    0.0176996
   -0.0118623     0.125145
    0.0153871    0.0927496
     0.161556   -0.0485847
     0.157500   -0.0404737
     0.145498  -0.00917029
    0.0530782   -0.0125141
     0.134814    -0.107697
     0.119882  -0.00596261
     0.494036    -0.115065
    0.0772850   -0.0308381
     0.162552   -0.0543135
     0.415619   -0.0911326
   -0.0253275    0.0826162
    0.0259991   -0.0542157
     0.641707    -0.102578
     0.156957 -0.000269890
     0.495164   -0.0865326
   0.00715216    0.0201878
     0.167951   -0.0903096
     0.418476    -0.114464
     0.103517    0.0827246
    0.0910066     0.202933
     0.523401    -0.117035
    0.0578238     0.165648
     0.318318   -0.0849564
     0.628588   -0.0942043
     0.297376    -0.109219
    0.0339432    0.0849600
     0.458044    -0.105410
    0.0975316     0.121726
     0.549287    -0.120202
    0.0979958    0.0223610
    0.0444975     0.150660
    0.0423648    0.0948596
   -0.0285260    0.0827066
     0.566394   -0.0978564
    0.0213445    0.0681066
   -0.0352064     0.158464
     0.353233   -0.0739202
     0.166870   -0.0858886
     0.119622    0.0306889
     0.152230   -0.0780065
     0.143879  -0.00340271
     0.150522    0.0235238
    0.0835745    0.0271439
    0.0719180    0.0894127
     0.151597   -0.0650866
     0.270485    -0.113536
    0.0975873     0.209234
    0.0390172   -0.0555883
    0.0823579     0.157228
     0.164613   -0.0554876
   -0.0131843    0.0908252
     0.314985    -0.117208
  -0.00884414     0.153998
   -0.0106160     0.119184
     0.330739    -0.107460
    0.0467433   -0.0484624
   -0.0130875   -0.0313759
     0.304730   -0.0835117
     0.156114   0.00966501
     0.130684    -0.116454
     -113.261     -172.347
     0.309226   -0.0878155
    0.0878040  -0.00554705
   0.00260855    0.0590102
     0.149142   -0.0453420
     0.160715   -0.0589428
  -0.00730109    0.0163136
    0.0595358  -0.00729698
     0.294007   -0.0902598
    0.0490437   -0.0488248
     0.403585    -0.111396
     0.163803   -0.0911055
     0.154245   -0.0976289
     0.259865   -0.0900914
     0.119839    0.0185592
     0.161827   -0.0476546
     0.172609   -0.0292895
     0.525656    -0.101158
    0.0115992  -0.00490332
  -0.00845718   0.00368518
    0.0154767     0.133694
    0.0993145  -0.00419998
     0.226009   -0.0915241
     0.287021    -0.106003
     0.114516    0.0441312
     0.634065   -0.0964875
    0.0190941    0.0680884
     0.325569   -0.0811891
     0.335972    -0.106598
    0.0623854    0.0522579
     0.169378   -0.0143636
  -0.00655008   -0.0293365
   -0.0109882    0.0227263
     0.166964   -0.0304733
     0.151304   -0.0293254
    0.0104618     0.160872
     0.199529    -0.115766
   -0.0287434     0.100435
     0.348079    -0.117628
     0.121796   0.00436181
     0.104242     0.182687
     0.157354   -0.0443711
   -0.0271082     0.130749
     0.108913   -0.0322344
   -0.0190943    0.0972023
     0.592959    -0.117956
 -0.000441074   -0.0199025
    0.0156584    0.0217445
    0.0909110     0.144133
    0.0636096   -0.0497675
     0.158360   -0.0438271
     0.108450    0.0599842
    0.0517497     0.162731
    0.0449386     0.184455
     0.301067   -0.0940084
    0.0256053    0.0354636
     0.157103   -0.0127822
     0.156976   0.00578260
  -0.00923944     0.112454
     0.167610   -0.0927372
     0.156283  -0.00131416
    0.0553384   0.00602579
     0.348083    -0.112128
     0.174206   -0.0150239
     0.618141    -0.114406
     0.345710   -0.0903697
   0.00157404   -0.0183758
    0.0341116   -0.0248792
     0.610086    -0.104094
     0.606268    -0.120941
     0.147420   -0.0127267
     0.514846   -0.0956560
    0.0952624     0.163245
     0.153553    0.0140693
     0.584558    -0.102836
    0.0943091   -0.0149493
     0.155369   -0.0888181
     0.307008   -0.0976706
    0.0628797   -0.0428863
   -0.0139937   -0.0132862
     0.682545    -0.111124
     0.166735   -0.0744200
    0.0523365     0.185939
     0.157005   -0.0637193
     0.101319   -0.0230896
     0.518478    -0.109685
     0.100224   -0.0415932
     0.367998    -0.109923
   -0.0300943     0.274832
     0.163541   -0.0285167
     0.571395    -0.120568
    0.0938120    0.0286305
     0.132107    -0.115740
     0.347564    -0.101470
     0.471124    -0.108127
  -0.00514109   0.00488710
    0.0448426    0.0565950
     0.220655    -0.113005
   -0.0100771    0.0280403
     0.322567    -0.108320
     0.175035   -0.0127835
    0.0487385   -0.0240104
     0.149445    0.0229517
     0.149232   -0.0275505
   -0.0251363    0.0503784
     0.145203   0.00944263
    0.0840616     0.237355
     0.151924   -0.0306835
     0.107221    0.0682665
    0.0962531    0.0225583
     0.607299   -0.0948787
    0.0975535    0.0424346
    0.0766449     0.200207
   -0.0345856     0.149157
     0.164902   -0.0900041
     0.150775    0.0129132
     0.310352    -0.108141
     0.599896    -0.100472
    0.0180968     0.169332
    0.0118771   0.00268704
   -0.0136652    0.0373356
     0.139533  -0.00797641
    0.0794015   -0.0115187
   -0.0316087     0.180689
     0.137253  -0.00774288
     0.158394   -0.0138438
     0.174123   -0.0132114
     0.588698    -0.110394
    0.0778773    0.0555261
    0.0127130    0.0778226
   -0.0143342    0.0109346
     0.110164     0.115476
  -0.00868961     0.111289
    0.0603625    0.0496407
    0.0145931  -0.00470448
     0.124007   -0.0114288
  -0.00692952   -0.0127380
     0.110458   -0.0366504
     0.154624   -0.0441034
     0.173893   -0.0206218
     0.150886   -0.0873121
    0.0679708    0.0152560
     0.148849   -0.0598731
    0.0848444     0.174723
   -0.0207577     0.143019
    0.0836779   -0.0374711
  -0.00436549     0.107868
   0.00132465     0.189737
    0.0502209   0.00103247
    0.0158387    0.0802488
    0.0813790     0.135762
     0.462367    -0.112890
     0.227727   -0.0950940
     0.605504    -0.117029
     0.168287   -0.0669229
     0.143109    -0.113262
     0.171418    -0.107342
   -0.0144501   -0.0232694
  -0.00447035     0.139460
    0.0534596    0.0618768
    0.0939517     0.207497
     0.159726   -0.0783324
     0.165575   -0.0618846
     0.551649    -0.104433
     0.136866    -0.104674
     0.119668  -0.00793582
    0.0415144   -0.0566977
    0.0152967   -0.0368285
    0.0129180    0.0476758
   0.00514206   0.00419185
    0.0313755    0.0269341
     0.151267   -0.0488251
     0.173082   -0.0115910
     0.166639   -0.0275764
     0.144195  -0.00922823
     0.144511   -0.0122705
   -0.0166060  -0.00743711
     0.116124   -0.0192966
     0.215828    -0.103616
     0.143372  -0.00197148
     0.347772   -0.0742054
     0.320856   -0.0836614
  -0.00626662  -0.00776982
    0.0109954    0.0332713
    0.0830543    0.0641435
     0.325875   -0.0930207
     0.128202    -0.115244
    0.0977919     0.128844
    0.0564539   -0.0229728
 -0.000640988  -0.00364357
    0.0665335    0.0596120
     0.241811   -0.0817473
   -0.0146085 -0.000532866
     0.142519   -0.0151867
     0.159700   -0.0811177
     0.155878   -0.0229621
    0.0549607    0.0104079
     0.257497   -0.0822368
     0.331625    -0.108985
     0.103135    0.0905619
     0.150184   -0.0895195
    0.0589452   -0.0468150
     0.433681    -0.117952
   -0.0193459    0.0265083
     0.564415   -0.0913929
     0.154065    0.0174254
  -0.00571078    0.0931929
     0.165341   -0.0828961
   -0.0115962    0.0857141
    0.0262256    0.0931712
    0.0606780   0.00987887
   0.00579762    0.0412985
     0.220862    -0.102455
    0.0632687     0.211334
   -0.0141153    0.0773621
    0.0595403   -0.0454137
     0.175264   -0.0229487
    0.0232130     0.137003
     0.150974    0.0203332
    0.0695553    0.0588923
     0.163746   -0.0603223
   -0.0122142     0.244052
     0.109272     0.144562
     0.147079   -0.0842133
     0.581947    -0.105561
     0.153148    0.0207483
     0.538682    -0.115605
     0.531163    -0.116580
    0.0545289    0.0149243
    0.0236011    0.0720432
   -0.0170942   -0.0176524
     0.550528   -0.0909858
     0.363388   -0.0931342
    0.0370849    0.0428483
   -0.0214988    0.0925462
   -0.0220456     0.102909
     0.161800   -0.0783620
 -1.00136e-05   -0.0184569
     0.167135   -0.0755520
     0.105496  -0.00816151
   -0.0197954     0.196653
    0.0175338    0.0400757
     0.122039    0.0133130
     0.156462  -0.00365663
    0.0906690    0.0745580
     0.332397    -0.113949
    0.0483775     0.132567
     0.300032   -0.0768106
     0.444748    -0.112943
    0.0224519   -0.0556780
     0.572895    -0.116246
     0.290249    -0.110884
    0.0186819   0.00209570
    0.0167167   -0.0386599
     0.139194    -0.105270
     0.576480    -0.108516
     0.393589    -0.111121
     0.164527   -0.0141428
     0.100381    0.0365310
    0.0745916     0.164504
     0.160733   -0.0525404
     0.175750   -0.0207698
   -0.0204816     0.115145
     0.142621   -0.0114062
     0.240546    -0.110636
    0.0281496    0.0252066
     0.165374   -0.0372314
     0.176678   -0.0189795
    0.0775833    0.0987000
     0.423956   -0.0930390
     0.147549   -0.0791636
   0.00533116    0.0652630
     0.166927   -0.0347877
     0.159131   -0.0174508
    0.0894394    0.0712287
     0.416806   -0.0893144
     0.159610   -0.0296145
    0.0216521    0.0632326
     0.153981    0.0154040
     0.150475   -0.0678392
     0.148711    0.0195856
    0.0970335    0.0527554
     0.419040    -0.117495
     0.107055     0.177183
     0.103970    0.0140549
     0.111405   0.00718322
   -0.0135940     0.157305
     0.595048    -0.119985
     0.111223    0.0837960
   -0.0171275    0.0566980
    0.0400591   -0.0198569
    0.0447955    0.0510880
     0.103436   -0.0106834
     0.170566   -0.0724649
     0.106845    0.0267611
    0.0532602    0.0681207
     0.153179   -0.0499123
   -0.0326872     0.207740
     0.117555    0.0579041
  -0.00820421   -0.0212913
     0.168683   -0.0136178
     0.117184   -0.0132217
    0.0376257     0.138453
  -0.00888014     0.207208
     0.482787    -0.113118
     0.171198   -0.0828666
    0.0113726     0.171160
    0.0939298     0.216934
     0.426290    -0.101622
   -0.0232552     0.275981
     0.400872   -0.0988558
     0.159644   -0.0821465
   0.00993007    0.0449704
     0.275371    -0.105437
     0.154469    0.0192900
    0.0953727     0.165325
     0.148431   -0.0121076
     0.586597   -0.0967360
    0.0745656    0.0748418
     0.541801   -0.0991373
    0.0222429     0.159045
     0.159920    -0.115764
     0.630854    -0.118923
   -0.0286249     0.144100
     0.344062    -0.116055
     0.412319    -0.108947
     0.149069   -0.0244775
     0.644343   -0.0994026
    0.0249071    0.0662384
    0.0902538   -0.0129037
     0.159861   -0.0879116
    0.0375595     0.142394
   -0.0211612     0.227018
     0.110437  -0.00772303
     0.630197    -0.100039
     0.548237    -0.121301
     0.171530   -0.0757580
   0.00414109    0.0488276
     0.558343    -0.118601
    0.0494256     0.128904
     0.614613    -0.103897
    0.0301489 -0.000111043
     0.157668   -0.0965430
     0.118044  -0.00458187
     0.478007    -0.110100
     0.151537   -0.0510578
     0.172983   -0.0217321
     0.192919    -0.108537
     0.528963    -0.114494
     0.165680   -0.0292315
     0.476499    -0.104404
   0.00603127   -0.0401468
   0.00585508    0.0737712
    0.0155797    0.0974634
     0.138834    -0.107845
    0.0185955  -0.00120163
     0.190495   -0.0900958
    0.0526457   0.00415075
     0.601456    -0.110582
     0.439635    -0.107105
     0.163760   -0.0392801
   0.00822675    0.0353088
     0.151111   -0.0603051
     0.104888    0.0289788
     0.397389    -0.110784
     0.160308   -0.0598575
     0.605183    -0.101065
  -0.00987864    0.0147388
     0.108186   -0.0372310
    0.0628401     0.130532
     0.102960   -0.0161783
     0.160607   -0.0103985
    0.0401285    0.0571109
     0.110093     0.139421
     0.353655   -0.0972505
     0.154295   0.00390792
     0.106380   -0.0439466
     0.352443   -0.0867916
    0.0673680   -0.0508604
     0.575813    -0.116482
     0.154790    0.0199553
     0.169104   -0.0764350
     0.162316   -0.0625645
   -0.0319575     0.151031
  -0.00251925  -0.00174427
     0.148778   -0.0479650
    0.0336470     0.159664
     0.148685   -0.0873902
   -0.0104495   -0.0222664
    0.0722086     0.138918
     0.158336   -0.0866815
     0.610252    -0.114677
     0.155922   0.00594211
     0.162151  -0.00596273
     0.406648   -0.0927688
  -0.00528824     0.126259
    0.0928869    0.0532798
   0.00857204    0.0203090
     0.159464   -0.0757258
     0.159019   -0.0199867
     0.488692    -0.114453
     0.105113   0.00112867
     0.598326    -0.115530
     0.151312   -0.0205293
   -0.0260845     0.128212
    0.0735930     0.112617
     0.172643   -0.0290586
     0.150144    -0.102599
  -0.00485504     0.128549
    0.0940202    0.0981447
   -0.0142244    0.0597650
   -0.0159234    0.0162046
     0.547762    -0.116665
     0.148394    0.0134323
     0.152842   -0.0878839
     0.105695   -0.0321746
     0.410819    -0.111749
     0.148570   -0.0770158
  -0.00415790    0.0678433
    0.0354486   -0.0263524
    0.0609727   -0.0457430
     0.157212   -0.0517569
   0.00248146    0.0226915
    0.0705681    0.0762784
    0.0191270    0.0504848
    0.0975810     0.158131
     0.505128    -0.118797
    0.0816430   -0.0345734
    0.0122682     0.101682
     0.246849    -0.108274
  -0.00948139     0.187281
    0.0963783    0.0583134
     0.365676   -0.0938079
     0.124586  -0.00623131
    0.0898662     0.129572
     0.114569  -0.00965247
   -0.0265622     0.127478
     0.546374    -0.119341
    0.0819892    0.0994849
     0.277215    -0.115726
     0.153909    0.0189475
     0.175942   -0.0246001
    0.0797224  -0.00695896
