    0.0928891    0.0283766
    0.0762951   0.00864697
    0.0293057    0.0374250
    0.0935376    0.0596418
    0.0464337    0.0110731
   -0.0411060    0.0499678
    0.0119565   -0.0550737
    0.0650418    0.0963850
    0.0388501    0.0171614
    -0.188025     0.172282
  -0.00131106   -0.0630693
    0.0592434     0.108302
   -0.0150287   -0.0606890
  -0.00914645     0.157237
   -0.0529697    0.0529890
   -0.0660465    -0.109014
    -0.121512     0.160533
   -0.0472782    0.0551100
   -0.0720279   -0.0829668
   -0.0533664    0.0606031
   -0.0795963   -0.0680590
   -0.0421207    0.0412245
   -0.0746982    -0.120656
   -0.0495059    0.0469313
   -0.0803440   -0.0797930
   -0.0481174    0.0461378
    0.0371182    0.0304823
    0.0697949   -0.0305223
  -0.00182223    0.0349684
    0.0951169    0.0930738
    0.0408032    0.0245161
    -0.185477     0.173472
   -0.0319583   -0.0677691
    0.0596097     0.113460
    0.0442288    0.0178022
    0.0453045   -0.0416460
   -0.0136249    0.0248823
    0.0534298    0.0832167
   -0.0120533 -0.000462532
   -0.0133426     0.164744
   -0.0532444    0.0530195
   -0.0192325     0.166759
   -0.0527713    0.0523024
   -0.0365055     0.164058
   -0.0530155    0.0530043
   -0.0430667    0.0564375
   -0.0524051    0.0518293
   -0.0437992    0.0577803
   -0.0522830    0.0514021
    -0.152915     0.106471
   -0.0515049    0.0519209
   -0.0408695    0.0593519
    0.0651410    0.0365553
    0.0596173   -0.0204210
    0.0659878    0.0330763
    0.0612576   -0.0220537
    0.0684292    0.0329847
    0.0589764   -0.0231371
    0.0606625    0.0294905
    0.0517590   -0.0329790
    0.0418484    0.0292006
    0.0439694   -0.0382586
    0.0465100    0.0272017
    0.0392621   -0.0380754
    0.0407879    0.0294752
    0.0938199    0.0128431
   -0.0533512    0.0537062
    0.0875485    0.0201216
   -0.0522678    0.0523939
    -0.145072    0.0958509
   -0.0522220    0.0526228
    -0.148215    0.0997114
   -0.0524356    0.0522261
    -0.154731     0.102015
   -0.0522525    0.0527754
    -0.141959     0.100200
   -0.0517795    0.0515242
    -0.156867     0.100032
