    0.0523525    0.0323408
     0.174639   0.00431573
     0.169133   -0.0494623
     0.184978   -0.0556446
    0.0704153   -0.0360492
     0.155795    0.0157001
     0.167876   -0.0446167
     0.146951   -0.0446270
     0.147009   -0.0407510
     0.188444   0.00335193
   0.00510282   0.00615593
     0.112103   -0.0437336
     0.168229   0.00606203
     0.119945   0.00915105
    0.0447620    0.0285244
    0.0277734   -0.0138891
     0.140065   -0.0422106
    0.0512151   -0.0342963
    0.0469012    0.0314679
     0.196451   -0.0326085
    0.0500135   0.00680304
    0.0168452   -0.0363212
     0.193414    0.0161157
    0.0242821   -0.0351854
     0.156050   -0.0391216
     0.112632    0.0264114
     0.183766   -0.0595579
     0.191648    0.0104246
     0.188217    0.0160559
    0.0915263    0.0312765
     0.174920    0.0215058
    0.0835453   -0.0383451
     0.164274   -0.0503867
     0.117132    0.0184340
     0.121897   -0.0221545
    0.0453801   -0.0368439
     0.196801 -9.11057e-05
    0.0581657   -0.0362546
    0.0561962    0.0339005
     0.144513    0.0170038
     0.193586    0.0104923
     0.139154    0.0144806
     0.178709    0.0168765
    0.0151606    0.0103548
     0.194319    0.0103993
     0.136273   0.00944689
     0.141842   -0.0252277
    0.0814352    0.0317274
    0.0724127   -0.0202453
     0.195071    0.0144360
     0.192240  -0.00678945
   0.00184029   -0.0251852
    0.0356576    0.0219794
     0.189027   -0.0585114
     0.174954   -0.0127734
     0.159157   0.00864029
   0.00229084   -0.0358520
     0.186606   -0.0613954
     0.192646   -0.0446748
     0.180522   -0.0644062
    0.0809205   -0.0394477
     0.184853   -0.0623097
     0.108270   -0.0367692
     0.189556    0.0158573
     0.140367    0.0244761
     0.193111   -0.0171806
     0.168077    0.0227990
     0.172864    0.0197710
    0.0599790   -0.0389757
     0.191908    0.0163555
    0.0234292    0.0235629
     0.192593   -0.0238503
     0.177868   -0.0131532
    0.0876822   -0.0270221
  0.000963449   -0.0175838
     0.198398   -0.0108273
     0.111393    0.0295621
     0.182338   0.00736260
     0.197868  -0.00673676
     0.192718    0.0123188
     0.187527  -0.00205636
     0.164046   0.00706196
   0.00386977   -0.0354619
     0.141615   -0.0264899
    0.0657516    0.0104754
     0.196311   0.00786494
     0.129269    0.0278008
     0.143370    0.0258868
     0.148855   -0.0438993
     0.194191   0.00660515
     0.158366   -0.0330811
     0.175844   -0.0520747
   0.00255775   0.00325203
     0.192771 -0.000595212
    0.0410464   -0.0362776
     0.187920   -0.0610423
    0.0354330    0.0241598
     0.188581   -0.0242321
    0.0110841   -0.0345085
     0.127416   -0.0454512
     0.182741   -0.0637055
     0.191425    0.0112614
    0.0693717   -0.0203938
     0.195873   -0.0360035
     0.167092    0.0216131
     0.162036  -0.00125992
  0.000368141   -0.0170903
     0.189911  -0.00103903
     0.186956   -0.0581925
    0.0293218    0.0278660
     0.190908   -0.0408138
     0.125031    0.0182333
     0.191236   -0.0534841
     0.166951    0.0161047
  0.000924271  -0.00682909
     0.180897    0.0196602
     0.194514 -8.17776e-05
     0.195418    0.0110431
    0.0253833    0.0246316
   0.00338292   -0.0364398
     0.114515    0.0227880
   0.00637381   0.00167990
     0.192405   -0.0275640
    0.0666269   -0.0277526
     0.159546    0.0238072
     0.107331   -0.0401495
     0.152569   -0.0482941
     0.147874   -0.0130973
     0.187556    0.0185837
     0.187999    0.0159264
     0.141618    0.0219190
     0.189468   -0.0302691
     0.151695 -0.000436656
     0.191041   -0.0248876
     0.176383   0.00638008
    0.0275665   -0.0358343
    0.0644143    0.0205585
     0.194288   -0.0224356
    0.0703032  0.000616550
    0.0682338    0.0122199
     0.192281   -0.0453410
     0.192648   -0.0168462
    0.0687149    0.0278588
     0.186284   -0.0575870
     0.131562   -0.0391326
     0.155754   -0.0114732
    0.0257065   -0.0166965
     0.187209   -0.0578167
     0.188687    0.0121837
     0.193389    0.0110061
     0.155504    0.0249248
    0.0589542   -0.0387096
    0.0806048    0.0320148
     0.194034   0.00902992
     0.186982   -0.0568736
     0.192881   -0.0170407
     0.194692   -0.0420754
    0.0852656   -0.0213118
     0.117823   -0.0109284
     0.184570   -0.0554997
     0.162571    0.0221450
     0.129158    0.0278916
     0.106347    0.0266187
    0.0175074    0.0193257
     0.111125    0.0289559
    0.0797157    0.0321428
     0.104481   0.00568771
     0.183673    0.0138817
     0.180912   -0.0535755
     0.189449   -0.0452275
     0.162566    0.0240354
    0.0108269   -0.0360627
     0.112196    0.0229681
     0.186394   -0.0579499
     0.192235   -0.0468293
     0.192619    0.0173458
     0.131247   0.00882971
    0.0679891    0.0282960
    0.0728817    0.0322325
     0.126497    0.0246262
     0.160337    0.0181600
    0.0976124  -0.00311399
     0.178228   -0.0193304
    0.0252650    0.0198378
     0.196193   -0.0230236
     0.164154    0.0194070
     0.145944   0.00734846
     0.141401    0.0266433
    0.0309286    0.0102505
     0.182895   0.00199103
    0.0515310    0.0195045
   0.00426760   0.00435809
     0.185991  2.55108e-05
     0.192882    0.0120399
     0.170440    0.0109235
     0.193820   -0.0167933
     0.139585    0.0268211
     0.166075    0.0233784
     0.192214  -0.00160575
     0.193735  -0.00884336
     0.188007   -0.0559988
     0.194657    0.0137198
     0.160948 -0.000163198
     0.128518   -0.0429082
    0.0709455    0.0141259
    0.0747142   -0.0155277
     0.128940   -0.0455952
     0.194262    0.0124650
     0.194251   -0.0378788
    0.0799601    0.0179503
   0.00820889   0.00932765
     0.188529   -0.0588145
    0.0996728    0.0281636
     0.192444 -0.000465155
    0.0186778    0.0197315
   0.00132574   0.00106823
     0.185323   -0.0260629
     0.184684   -0.0627123
     0.162966   0.00839901
     0.138790   -0.0333550
    0.0196619    0.0199819
     0.187227   0.00932741
     0.107258   -0.0291258
     0.189004   -0.0543204
     0.193876   -0.0105834
    0.0696473    0.0315899
    0.0157133   -0.0265899
    0.0489368   -0.0363340
     0.191245  -0.00751197
     0.131255    0.0231337
     0.185250   0.00631404
   0.00955188    0.0106003
     0.188176  -0.00581133
     0.193994   -0.0431198
    0.0246542   -0.0142607
     0.137395    0.0218373
   0.00179916  0.000144761
     0.182565    0.0199177
     0.156475   -0.0139177
     0.191200   -0.0531456
     0.191858   -0.0504489
    0.0857021    0.0317121
     0.195126    0.0153505
     0.182287   -0.0283952
    0.0742659    0.0317177
     0.192158   -0.0436070
     0.106379    0.0108829
     0.193834   0.00101399
     0.149819   -0.0153784
     0.164140    0.0159981
    0.0357921    0.0310913
     0.153580   -0.0429103
     0.166390   -0.0109662
     0.158707    0.0193806
     0.165784    0.0230089
     0.181908    0.0194761
    0.0283194    0.0268712
     0.178494    0.0214232
     0.176712  -0.00493240
   0.00791008   0.00493129
    0.0800936   -0.0227129
     0.144451   -0.0364337
     0.191478   -0.0432760
    0.0223818    0.0224987
     0.106125  -0.00574696
     0.190916   0.00857693
    0.0402899    0.0326054
     0.157538   -0.0465354
     0.191447   0.00921798
    0.0189131  -0.00324005
     0.160362   -0.0472784
     0.158104   0.00220847
     0.111600    0.0106381
   0.00201261   -0.0280576
     0.187733    0.0190881
     0.195536   0.00990571
    0.0666213    0.0331514
     0.151676    0.0198188
    0.0719607    0.0144108
     0.193106    0.0171700
     0.114569    0.0286512
     0.189330   -0.0139771
    0.0602244    0.0321229
     0.182869 -0.000777006
     0.146903    0.0259497
    0.0728345    0.0248341
     0.116935   -0.0328535
     0.192620    0.0153781
     0.105392   -0.0424933
     0.172354   0.00326014
    0.0470829   0.00546145
     0.192099  -0.00445113
    0.0793366    0.0150340
    0.0859652  -0.00760460
     0.194409    0.0108286
     0.195854   0.00992107
     0.179241    0.0103955
     0.194293   -0.0416927
     0.181509   -0.0521710
   0.00203374   -0.0158787
