      8390.94      1.84465
      8286.20      1.64975
      8289.74      2.19485
      8265.81      2.15659
      8307.88      1.84290
      8283.03      2.11345
      8279.42      1.32739
      8321.53      3.30276
      8015.62      10.3731
      8095.95      10.7413
      7908.95      15.8844
      7895.53      18.2998
      8375.12      1.05743
      8290.34      1.22067
      8337.89      1.54980
      8260.63      2.17430
      8372.74     0.867594
      8277.54      2.28696
      8328.11      1.14448
      8328.56      1.22657
      8330.49      1.27411
      8312.06      1.12305
      8274.29      1.04039
      8322.36     0.980613
      8366.18      1.60809
      8369.37      1.61115
      8354.38      1.48780
      8346.41      1.03656
      8352.92     0.698740
      8395.66     0.629957
      8288.35      1.02089
      8264.93      1.11517
      8279.42      1.12736
      8253.46      1.34271
      8247.94     0.999295
      8270.00     0.901559
